hg
Chip Chan	RMS
0 0	774.87	692
1 0	517.63	457
2 2	334.89	327
0 28	277.92	275
3 60	232.03	258
2 0	188.22	249
2 4	154.52	248
0 4	98.06	218
0 2	93.80	232
0 6	86.01	229
0 16	83.87	232
0 8	82.47	232
0 14	82.41	229
0 18	81.38	222
0 22	80.44	231
0 40	80.00	224
0 46	79.67	230
0 52	79.22	237
0 56	78.93	223
0 62	78.34	226
0 24	78.23	238
0 34	77.36	219
0 42	77.09	235
0 54	77.07	225
0 30	76.87	228
0 32	76.67	237
0 50	76.67	230
0 26	76.65	237
0 36	76.41	230
0 44	76.20	234
0 38	74.96	221
0 58	73.68	234
2 20	72.20	258
2 56	71.87	244
2 58	71.48	247
2 18	71.45	250
2 42	71.28	240
3 62	71.26	238
2 62	71.05	250
2 6	71.00	243
3 58	70.93	232
3 32	70.75	233
2 46	70.73	253
2 52	70.65	241
2 50	70.38	246
2 40	70.37	251
2 48	70.30	258
2 28	69.83	246
2 8	69.81	247
2 10	69.42	260
3 54	69.32	241
3 44	69.31	236
2 54	69.15	244
2 38	68.85	247
3 52	68.79	238
2 14	68.76	244
2 36	68.67	246
2 30	68.63	245
2 32	68.56	254
2 24	68.54	236
3 48	68.49	234
3 42	68.45	229
2 44	68.45	252
3 2	68.34	230
3 0	68.25	235
2 12	68.21	258
3 38	68.00	236
3 16	67.71	236
3 4	67.69	237
3 36	67.61	234
3 6	67.60	240
3 12	67.47	237
3 40	67.41	238
3 30	67.28	235
3 22	67.18	238
3 8	67.09	231
3 34	67.04	235
3 14	67.02	227
3 18	66.59	246
3 28	66.49	242
3 24	66.48	235
3 20	65.85	243
1 58	63.01	242
1 2	62.58	236
1 56	62.29	240
1 36	61.84	245
1 30	61.83	240
1 4	61.80	247
1 48	61.66	248
1 24	61.56	234
1 40	61.52	235
1 50	61.33	234
1 14	61.20	240
1 60	61.10	240
1 22	61.01	235
1 52	60.87	237
1 46	60.84	244
1 34	60.82	227
1 26	60.74	247
1 10	60.72	242
1 38	60.67	229
1 20	60.66	237
1 6	60.55	241
1 32	60.51	242
1 28	60.30	236
1 18	60.10	236
1 8	59.90	228
3 26	59.85	226
0 10	54.92	219
1 44	53.49	233
0 12	48.87	235
0 48	48.60	223
2 60	40.01	241
2 22	39.06	247
0 60	38.89	225
2 26	38.15	240
3 56	38.06	227
3 10	38.02	236
0 20	37.63	228
3 50	37.59	234
1 62	32.01	237
1 54	31.97	224
1 16	31.13	247
2 16	30.08	248
3 46	29.06	236
2 34	28.24	240
1 12	22.64	240
1 42	15.45	235
0 3	5.38	241
0 1	5.33	236
0 5	5.25	238
0 7	5.15	221
0 13	5.11	234
0 9	5.09	232
0 17	5.03	232
0 11	4.98	230
2 15	4.97	244
0 63	4.95	235
0 21	4.91	230
0 23	4.89	238
0 39	4.87	227
0 55	4.81	220
0 45	4.79	230
0 43	4.78	229
0 51	4.78	230
0 37	4.77	222
0 19	4.76	233
0 25	4.75	225
0 53	4.72	235
2 59	4.72	251
0 59	4.72	218
0 57	4.71	228
0 31	4.71	237
0 41	4.70	225
0 61	4.69	230
0 33	4.68	233
0 47	4.67	222
2 1	4.66	249
0 27	4.66	230
0 35	4.65	233
2 43	4.65	254
0 29	4.64	227
2 13	4.64	254
2 63	4.62	243
2 7	4.61	254
2 19	4.58	246
0 49	4.57	224
2 27	4.57	245
2 9	4.57	233
2 11	4.57	248
2 3	4.57	256
2 61	4.56	247
2 55	4.54	245
2 37	4.53	252
2 31	4.52	249
2 17	4.51	247
2 5	4.51	243
2 39	4.51	243
2 25	4.51	254
2 51	4.51	247
2 49	4.50	245
2 29	4.49	252
2 45	4.49	266
2 35	4.49	248
2 57	4.49	246
2 21	4.48	249
2 47	4.48	240
2 41	4.47	255
2 23	4.44	254
2 53	4.44	238
2 33	4.42	239
0 15	4.19	235
1 61	4.12	238
1 29	4.11	250
1 47	4.08	241
1 63	4.02	230
1 53	4.02	240
1 51	4.01	237
1 45	4.00	243
1 59	3.99	247
1 23	3.99	241
1 49	3.97	243
1 37	3.97	243
1 57	3.97	235
1 25	3.96	245
1 39	3.96	230
1 55	3.92	232
1 9	3.91	245
3 15	3.91	243
1 5	3.89	238
1 33	3.89	240
1 19	3.89	238
1 15	3.86	240
1 27	3.86	233
1 31	3.86	239
1 43	3.85	241
1 3	3.85	242
1 11	3.80	236
3 23	3.79	235
1 21	3.79	235
1 41	3.79	234
3 63	3.78	240
1 13	3.78	242
1 17	3.75	241
1 1	3.74	232
3 53	3.73	230
3 57	3.73	237
1 7	3.72	232
3 59	3.70	240
1 35	3.69	232
3 41	3.68	248
3 1	3.68	230
3 7	3.68	241
3 49	3.66	242
3 5	3.66	238
3 43	3.62	234
3 21	3.62	233
3 29	3.62	230
3 37	3.61	240
3 47	3.60	231
3 51	3.60	234
3 11	3.58	229
3 9	3.57	232
3 61	3.55	232
3 25	3.54	238
3 35	3.54	236
3 3	3.54	240
3 39	3.54	234
3 45	3.53	241
3 19	3.51	228
3 33	3.50	240
3 31	3.50	232
3 55	3.50	226
3 17	3.46	230
3 27	3.45	229
3 13	3.44	226
