hg
Chip Chan	RMS
2 2	107.01	232
2 0	93.96	231
2 4	88.92	235
0 22	11.72	244
0 0	7.58	247
2 16	6.29	232
2 50	5.81	234
2 48	5.72	232
2 14	5.56	225
2 18	5.48	231
2 60	5.42	224
2 34	5.27	225
2 8	5.21	238
2 22	5.17	227
1 0	5.06	227
2 20	4.98	226
2 62	4.95	214
2 58	4.85	235
2 26	4.81	235
2 24	4.77	227
2 44	4.76	228
2 32	4.75	237
2 28	4.73	233
2 46	4.71	227
2 52	4.63	220
2 30	4.52	232
2 36	4.29	230
2 54	4.26	231
2 56	4.15	248
0 4	3.98	239
2 12	3.92	218
2 6	3.91	227
0 48	3.85	243
0 20	3.79	251
1 6	3.79	228
2 38	3.77	229
1 8	3.77	224
2 40	3.75	229
2 10	3.72	222
0 46	3.72	244
1 12	3.68	220
0 10	3.64	245
1 16	3.62	218
0 44	3.62	250
2 42	3.60	239
0 42	3.59	245
0 50	3.59	248
1 50	3.57	225
1 56	3.51	223
1 38	3.48	223
1 26	3.46	227
0 36	3.45	245
1 40	3.44	225
1 20	3.44	223
1 10	3.43	216
1 36	3.42	221
0 60	3.41	245
0 24	3.41	241
2 9	3.41	241
0 12	3.41	243
1 28	3.38	225
1 18	3.38	221
2 55	3.37	241
2 51	3.37	237
1 62	3.33	221
0 40	3.33	239
1 34	3.33	226
1 22	3.33	219
3 46	3.31	220
0 32	3.31	246
1 14	3.31	221
1 54	3.29	225
1 58	3.28	221
2 57	3.28	226
0 28	3.27	237
2 23	3.26	235
0 8	3.26	242
0 38	3.25	243
2 63	3.24	231
1 4	3.24	222
2 43	3.23	237
0 52	3.23	245
2 5	3.23	236
2 27	3.22	236
1 24	3.22	225
2 7	3.21	229
2 53	3.21	229
2 47	3.21	228
2 59	3.21	230
1 52	3.20	223
2 11	3.20	221
2 31	3.20	233
2 37	3.19	231
2 61	3.19	233
0 18	3.18	248
2 49	3.17	231
2 19	3.17	235
2 45	3.17	217
2 3	3.15	232
2 17	3.15	220
0 2	3.15	233
1 60	3.14	218
2 13	3.14	222
2 21	3.13	233
0 62	3.13	240
0 30	3.13	238
1 48	3.13	222
2 41	3.12	221
2 29	3.11	231
0 26	3.10	239
2 1	3.09	230
2 33	3.08	224
0 58	3.08	232
1 42	3.07	219
2 25	3.06	227
2 39	3.06	223
2 35	3.06	223
0 34	3.06	238
1 7	3.04	228
1 46	3.04	217
1 17	3.02	227
1 2	3.01	222
1 44	3.01	218
1 55	3.01	226
0 14	3.01	239
1 11	3.00	234
1 32	2.99	219
0 6	2.98	235
0 16	2.97	248
1 33	2.96	227
3 30	2.96	214
1 23	2.96	232
1 35	2.96	230
3 44	2.95	214
3 8	2.94	218
1 3	2.93	229
1 29	2.91	226
1 30	2.90	224
1 19	2.90	227
1 59	2.89	220
3 18	2.89	217
3 10	2.89	209
1 57	2.87	226
1 25	2.87	227
3 32	2.87	216
3 48	2.87	215
3 24	2.87	213
1 61	2.87	215
0 9	2.86	249
3 6	2.86	212
3 26	2.84	209
1 43	2.84	225
1 49	2.84	221
1 5	2.84	240
1 9	2.82	225
0 56	2.81	239
3 34	2.81	223
0 7	2.81	249
3 14	2.81	215
1 53	2.81	215
0 59	2.80	246
2 15	2.80	228
3 52	2.80	220
3 62	2.80	215
3 58	2.80	211
3 20	2.80	218
0 54	2.80	242
3 50	2.78	208
0 41	2.78	247
1 45	2.78	218
3 12	2.77	206
1 21	2.77	224
3 36	2.77	214
3 16	2.76	222
3 54	2.76	211
1 47	2.76	217
3 22	2.75	216
3 4	2.75	215
1 15	2.73	217
0 5	2.73	241
1 39	2.73	216
0 51	2.73	243
0 15	2.72	252
1 37	2.72	222
3 28	2.71	209
1 13	2.71	219
3 56	2.70	199
0 53	2.68	250
1 63	2.68	222
1 31	2.68	221
1 41	2.68	219
3 60	2.66	211
1 1	2.65	220
3 38	2.63	214
1 27	2.62	220
0 57	2.62	241
0 13	2.61	241
0 1	2.61	241
3 40	2.60	222
1 51	2.60	216
0 47	2.60	239
3 63	2.59	221
0 35	2.58	242
0 19	2.57	236
0 37	2.57	240
0 39	2.57	242
0 27	2.56	243
0 31	2.56	239
3 61	2.55	222
0 21	2.55	238
3 55	2.54	220
0 55	2.54	240
0 11	2.54	237
0 61	2.53	240
0 33	2.52	236
3 41	2.52	218
0 45	2.51	238
3 3	2.50	213
3 11	2.50	214
0 25	2.49	230
3 35	2.49	219
0 63	2.49	240
0 23	2.48	237
0 17	2.48	238
0 49	2.47	239
3 2	2.46	207
0 43	2.46	235
3 45	2.44	221
0 29	2.43	240
3 23	2.43	224
3 42	2.43	206
3 39	2.43	212
3 1	2.42	214
3 0	2.41	209
0 3	2.41	239
3 25	2.40	213
3 53	2.39	214
3 27	2.38	211
3 7	2.38	208
3 19	2.36	210
3 51	2.36	212
3 9	2.35	207
3 47	2.34	203
3 13	2.34	211
3 15	2.34	209
3 49	2.32	208
3 59	2.32	212
3 37	2.32	209
3 33	2.31	211
3 21	2.30	205
3 5	2.28	204
3 31	2.28	207
3 43	2.28	207
3 57	2.27	207
3 29	2.25	210
3 17	2.23	207
