hg
Chip Chan	RMS
0 0	781.22	639
1 0	504.93	440
2 2	326.62	313
0 28	282.56	267
3 60	228.25	249
2 0	181.19	241
2 4	142.01	245
0 4	93.21	212
0 2	87.12	226
0 6	73.72	224
0 16	71.20	227
0 14	67.22	224
0 8	66.58	227
0 18	65.81	217
0 22	63.07	227
0 56	63.01	219
0 40	62.01	220
0 46	61.79	226
0 52	61.26	233
0 24	61.05	234
0 62	60.41	222
0 34	59.41	215
0 42	59.36	230
0 54	59.07	221
0 30	58.78	224
0 26	58.52	233
0 50	58.40	226
0 36	57.88	226
0 32	57.51	233
0 44	57.21	231
0 58	55.99	230
0 38	55.34	217
3 62	52.33	239
3 58	51.81	233
3 32	51.21	234
0 10	50.37	216
3 54	49.27	242
2 56	49.06	246
2 58	47.89	248
3 0	47.84	237
3 44	47.80	237
3 52	47.78	239
3 42	47.74	231
2 20	47.39	259
2 62	47.35	252
3 2	47.24	231
3 34	46.88	236
2 42	46.82	242
3 40	46.79	239
3 48	46.72	235
2 46	46.72	255
3 12	46.53	237
3 4	46.42	237
3 38	46.29	237
3 30	46.24	235
3 36	46.20	235
3 6	46.05	241
2 6	45.83	245
3 16	45.58	237
2 52	45.47	243
3 22	45.46	239
2 40	45.32	252
3 8	45.12	232
2 48	44.95	260
2 50	44.88	247
2 18	44.65	252
3 28	44.52	243
3 20	44.44	245
3 14	44.34	228
3 18	44.20	248
3 24	44.18	237
2 10	43.61	262
2 38	43.57	248
2 54	43.50	246
0 12	43.42	233
2 8	43.23	247
2 28	43.14	247
2 30	42.95	247
2 14	42.77	245
0 48	42.33	220
2 24	42.29	237
2 12	42.13	259
2 32	42.04	255
2 36	41.57	247
2 44	41.52	253
3 26	40.06	227
0 60	36.08	222
1 30	34.68	241
1 2	34.59	237
1 58	34.54	243
1 56	34.21	241
0 20	34.18	226
1 24	33.91	235
1 46	33.18	245
1 48	33.12	249
1 4	32.92	249
1 36	32.76	247
1 32	32.72	242
1 50	32.59	234
1 52	32.59	238
1 40	32.54	235
1 38	32.46	230
2 60	32.43	242
1 60	32.21	240
1 34	31.91	228
1 26	31.63	247
1 22	31.31	236
1 28	31.12	237
3 56	31.03	229
1 20	30.60	237
1 18	30.42	236
1 8	30.21	229
3 10	30.16	237
1 10	30.03	243
1 14	29.80	240
1 6	29.76	242
3 50	29.70	235
1 44	29.53	234
2 22	29.34	248
2 26	27.68	242
3 46	24.92	237
2 16	24.35	249
2 34	22.48	241
1 54	18.84	225
1 62	18.50	238
1 16	16.88	247
1 42	13.92	236
1 12	12.97	240
2 15	5.24	244
0 1	4.99	235
2 45	4.94	266
2 55	4.93	245
2 47	4.90	240
2 9	4.89	233
2 27	4.87	245
2 51	4.85	247
2 1	4.85	248
2 57	4.85	246
2 33	4.85	238
2 35	4.84	248
2 19	4.83	246
2 59	4.82	251
2 41	4.82	255
2 63	4.82	243
2 3	4.80	255
2 11	4.79	247
2 53	4.78	238
2 7	4.78	253
2 29	4.78	251
2 25	4.77	254
2 43	4.77	254
2 61	4.76	247
2 39	4.75	243
2 31	4.75	248
0 3	4.74	240
0 7	4.74	221
2 13	4.71	254
2 17	4.69	247
2 21	4.68	249
0 5	4.67	237
2 37	4.66	252
2 49	4.66	245
2 5	4.65	243
2 23	4.64	253
0 9	4.63	231
0 11	4.56	229
0 17	4.54	231
0 13	4.41	233
0 21	4.38	229
0 63	4.37	234
0 31	4.36	236
0 27	4.34	230
0 59	4.33	217
0 57	4.32	227
0 53	4.32	235
0 25	4.31	225
0 35	4.30	233
0 51	4.29	230
0 49	4.28	223
0 39	4.28	226
0 33	4.28	233
0 29	4.27	226
0 23	4.24	237
0 61	4.24	229
0 19	4.24	232
3 57	4.20	237
0 37	4.17	221
3 59	4.17	240
0 45	4.15	230
3 61	4.15	232
1 59	4.14	247
0 43	4.13	228
0 55	4.13	219
3 15	4.12	243
3 7	4.12	241
0 47	4.11	221
3 23	4.10	235
3 1	4.10	230
3 45	4.07	241
0 41	4.07	224
3 49	4.06	241
3 41	4.05	247
3 17	4.05	230
3 63	4.03	240
3 39	4.02	234
3 37	4.02	240
1 51	4.02	237
1 53	4.02	240
3 25	4.02	238
3 19	4.01	227
3 3	4.01	240
3 51	4.01	233
3 11	3.99	229
3 5	3.99	238
3 9	3.99	232
1 61	3.99	238
3 35	3.98	236
3 33	3.98	240
1 49	3.98	243
3 21	3.97	232
3 13	3.97	226
3 27	3.96	229
3 43	3.96	234
1 57	3.95	235
1 63	3.95	230
1 55	3.94	231
1 25	3.94	244
1 43	3.93	240
3 29	3.93	230
3 55	3.93	226
3 31	3.93	232
3 53	3.92	230
1 45	3.92	243
1 21	3.88	235
1 13	3.88	242
1 41	3.88	234
1 9	3.87	245
1 47	3.87	241
1 29	3.86	249
1 35	3.85	232
1 33	3.84	240
1 19	3.82	238
1 27	3.81	233
0 15	3.81	234
1 5	3.81	238
3 47	3.79	231
1 11	3.79	236
1 39	3.77	230
1 37	3.76	243
1 23	3.76	241
1 31	3.75	239
1 3	3.74	241
1 15	3.73	240
1 17	3.73	241
1 7	3.73	232
1 1	3.57	232
