hg
Chip Chan	RMS
0 0	769.71	676
1 0	535.24	444
2 2	381.00	345
0 28	335.19	304
3 60	301.40	297
2 0	286.48	296
2 4	281.88	295
2 18	278.16	298
2 48	277.39	302
2 20	277.05	301
2 10	276.76	302
2 44	275.14	297
2 28	274.40	294
2 40	274.34	296
2 50	274.28	294
2 12	274.01	299
2 8	273.12	293
2 46	272.80	296
2 32	272.59	296
2 36	272.54	293
2 62	271.88	294
2 38	271.06	292
2 58	270.89	292
2 54	270.74	290
2 52	270.59	289
2 30	270.25	291
2 42	270.00	288
2 14	269.73	290
2 6	269.19	289
0 24	268.86	286
2 24	268.19	285
2 56	268.13	289
0 26	267.50	285
0 52	266.27	285
0 2	265.73	279
0 16	265.65	280
0 44	265.06	282
0 22	265.01	280
0 32	264.41	283
0 14	264.37	279
0 4	264.20	272
0 42	263.99	282
0 8	263.93	280
0 40	263.34	277
0 6	263.25	277
0 36	263.01	279
0 46	262.90	279
0 58	262.49	280
3 44	262.47	281
3 52	262.14	281
0 56	262.03	275
1 48	262.00	288
3 18	261.97	286
1 36	261.87	287
3 28	261.82	284
0 18	261.56	274
0 50	261.56	278
0 30	261.55	277
3 48	261.50	279
0 62	261.40	276
1 14	261.24	283
3 62	261.02	280
1 4	260.98	287
3 38	260.83	280
3 6	260.74	282
1 10	260.67	284
0 54	260.43	275
3 54	260.35	282
0 38	260.34	273
1 26	260.13	286
1 58	260.07	283
3 22	260.06	281
3 58	259.92	277
3 4	259.74	279
3 16	259.68	279
3 20	259.59	283
3 36	259.30	278
1 60	259.22	282
1 40	259.19	280
1 6	258.85	283
1 46	258.77	284
3 24	258.72	278
3 12	258.65	278
3 42	258.64	275
1 56	258.60	282
3 40	258.44	279
3 30	258.43	278
0 34	258.12	271
1 2	257.29	279
3 2	257.28	275
1 50	257.17	278
3 34	257.05	277
3 8	257.00	275
1 22	256.97	278
1 20	256.76	279
1 28	256.39	278
1 32	256.36	281
3 32	256.33	275
1 18	256.32	278
3 14	256.28	273
1 30	256.27	280
1 52	256.04	279
3 0	255.50	276
1 8	255.46	275
1 24	255.08	277
1 38	253.18	273
1 34	252.51	272
3 26	237.35	261
1 44	229.94	261
2 22	163.55	247
2 26	162.79	241
2 60	162.42	242
0 12	161.08	237
0 48	159.92	226
0 10	159.76	223
3 50	156.92	235
3 10	155.20	236
1 62	154.61	238
3 56	153.82	228
1 54	153.16	226
1 16	152.95	247
0 20	117.46	227
0 60	117.44	224
2 16	116.50	248
2 34	114.02	240
3 46	110.62	236
1 12	108.53	240
1 42	42.46	235
2 15	5.68	244
2 63	5.63	243
0 3	5.61	241
2 55	5.61	245
0 5	5.56	237
2 9	5.55	233
2 59	5.53	251
0 17	5.51	232
2 45	5.50	266
0 9	5.47	231
2 57	5.45	246
2 39	5.45	243
2 13	5.44	254
2 29	5.44	251
2 37	5.43	252
0 11	5.43	229
2 49	5.43	245
2 43	5.42	254
2 47	5.42	240
2 61	5.42	247
0 1	5.41	236
2 25	5.40	254
2 51	5.40	247
2 1	5.40	249
2 5	5.40	243
0 7	5.40	221
2 33	5.39	238
0 23	5.39	238
0 53	5.38	235
2 17	5.38	247
0 57	5.36	228
2 7	5.36	253
2 19	5.36	246
2 53	5.35	238
2 21	5.34	249
2 41	5.33	255
2 11	5.31	247
2 3	5.30	255
2 31	5.30	249
0 27	5.29	230
2 23	5.28	254
0 13	5.28	233
0 37	5.26	222
0 45	5.25	230
0 33	5.25	233
0 63	5.25	235
0 59	5.24	218
2 35	5.24	248
0 19	5.21	233
2 27	5.21	245
0 43	5.18	228
0 35	5.16	233
0 21	5.16	230
0 51	5.16	230
0 55	5.16	220
0 25	5.15	225
0 61	5.13	230
0 29	5.10	227
0 39	5.09	227
0 41	5.08	225
0 47	5.07	222
0 49	5.06	224
0 31	5.04	237
0 15	4.57	235
3 63	4.43	240
3 59	4.43	240
1 63	4.39	230
3 61	4.39	232
1 33	4.34	240
1 51	4.34	237
1 49	4.33	243
3 45	4.33	242
1 57	4.30	235
3 23	4.30	235
1 61	4.29	238
3 37	4.28	240
1 47	4.28	242
1 55	4.28	232
3 33	4.26	240
1 37	4.26	243
3 17	4.25	231
3 49	4.25	241
1 45	4.24	243
3 3	4.24	240
1 41	4.24	235
1 59	4.23	247
1 25	4.22	245
3 47	4.22	231
1 53	4.22	240
3 27	4.22	229
3 51	4.21	234
3 29	4.20	230
3 53	4.20	230
3 21	4.20	233
3 7	4.20	241
1 5	4.20	238
3 55	4.19	226
3 31	4.19	233
3 43	4.18	234
1 27	4.18	233
3 57	4.17	237
3 19	4.17	228
3 41	4.16	248
1 9	4.16	245
3 5	4.15	238
1 35	4.15	232
1 21	4.15	235
1 17	4.15	241
1 43	4.15	241
1 39	4.14	230
3 15	4.14	243
1 7	4.13	232
1 3	4.13	242
1 11	4.12	236
1 19	4.11	238
3 25	4.11	238
3 39	4.11	234
3 35	4.11	236
3 9	4.11	232
1 31	4.09	239
1 29	4.08	250
1 15	4.08	241
3 13	4.07	226
3 1	4.04	230
1 1	4.00	233
1 23	4.00	241
3 11	3.97	229
1 13	3.95	242
