hg
Chip Chan	RMS
0 0	785.26	695
1 0	522.09	465
2 2	342.63	333
0 28	292.30	285
3 60	245.49	267
2 0	203.47	257
2 4	177.14	253
0 4	135.98	219
0 2	135.19	232
3 62	131.01	238
0 16	129.58	232
3 2	129.55	231
1 30	129.13	241
0 14	129.02	228
3 42	128.87	231
3 0	128.83	236
0 18	128.54	222
3 4	128.46	237
2 42	128.39	241
0 6	128.21	229
0 52	127.56	237
3 20	127.39	243
2 6	127.11	244
3 54	127.09	241
3 12	126.96	237
3 6	126.67	241
2 40	126.65	252
0 54	126.56	225
0 34	126.51	219
3 40	126.43	238
1 32	126.40	242
2 56	126.35	245
1 46	126.31	245
2 10	126.11	261
1 60	126.00	240
0 30	125.98	227
0 36	125.81	229
0 32	125.79	236
3 16	125.70	237
3 22	125.61	239
2 62	125.60	251
1 48	125.59	248
0 62	125.39	225
3 58	125.13	232
3 18	125.04	247
0 42	125.00	234
1 2	124.98	237
0 56	124.91	223
3 38	124.89	236
0 26	124.85	236
3 8	124.71	232
0 38	124.69	221
0 40	124.66	224
3 14	124.51	228
0 8	124.44	231
1 52	124.38	237
1 24	124.34	235
0 22	124.30	228
2 46	124.22	254
1 58	124.07	243
0 24	124.03	237
1 50	123.94	235
3 52	123.93	238
1 40	123.84	235
0 44	123.82	234
1 4	123.70	248
2 20	123.69	259
1 34	123.68	228
2 30	123.63	246
2 38	123.53	248
1 56	123.26	242
2 52	123.25	242
0 46	123.20	229
2 12	123.12	259
3 34	122.95	236
1 26	122.91	247
2 28	122.90	247
2 18	122.76	251
2 54	122.72	245
2 58	122.52	247
3 32	122.32	234
3 24	122.19	236
1 36	122.18	247
2 48	122.05	259
1 38	121.96	229
3 36	121.71	235
1 10	121.60	243
2 32	121.46	255
0 50	121.45	229
3 48	121.28	235
1 18	121.27	236
1 22	121.20	236
1 20	121.16	237
2 36	120.92	247
3 28	120.90	242
0 58	120.63	233
3 30	120.58	235
2 50	120.55	247
2 8	120.51	247
1 14	120.25	240
2 44	119.65	253
1 6	119.59	242
1 28	119.59	237
3 44	119.13	237
1 8	119.08	229
2 24	118.56	237
2 14	118.33	245
1 44	113.72	234
3 26	110.92	226
0 10	82.12	219
3 10	78.40	236
0 48	78.36	223
1 62	77.64	238
0 12	77.64	234
2 60	77.42	242
2 26	77.26	241
3 56	76.86	228
2 22	76.42	247
1 54	75.62	225
3 50	75.22	235
1 16	72.31	247
3 46	60.67	236
0 60	60.48	224
0 20	60.04	227
2 34	57.29	241
2 16	56.79	249
1 12	55.34	240
1 42	28.06	236
3 15	8.24	243
2 15	8.22	244
0 15	7.22	235
3 57	7.03	237
0 1	6.98	236
3 59	6.87	240
3 55	6.84	226
2 41	6.81	255
0 9	6.81	231
3 47	6.80	231
2 47	6.80	240
3 53	6.79	230
3 61	6.78	232
2 55	6.78	245
2 61	6.78	247
2 57	6.78	246
2 45	6.78	266
2 53	6.77	238
0 5	6.77	237
0 3	6.76	241
0 7	6.75	221
0 13	6.75	233
0 63	6.74	235
3 49	6.74	242
2 29	6.72	251
2 35	6.71	248
0 11	6.69	229
3 43	6.69	234
3 63	6.68	240
2 43	6.67	254
2 39	6.66	243
3 45	6.66	242
2 3	6.66	256
3 17	6.65	231
2 21	6.64	249
2 49	6.64	245
0 57	6.63	228
2 51	6.63	247
0 19	6.63	233
0 55	6.62	220
3 51	6.62	234
0 53	6.62	235
2 23	6.61	254
2 11	6.61	248
0 17	6.61	231
2 37	6.61	252
3 33	6.60	240
0 43	6.60	228
3 19	6.59	228
2 1	6.59	249
2 19	6.58	246
2 27	6.57	245
0 27	6.57	230
3 39	6.56	234
0 59	6.56	218
3 21	6.56	232
3 31	6.56	232
2 63	6.56	243
2 59	6.56	251
2 13	6.55	254
2 9	6.55	233
3 41	6.55	248
0 51	6.55	230
3 3	6.54	240
3 37	6.54	240
3 23	6.54	235
3 7	6.54	241
2 33	6.52	238
3 13	6.52	226
0 21	6.52	230
0 41	6.51	225
3 27	6.51	229
3 25	6.51	238
2 5	6.50	243
0 45	6.50	230
3 9	6.49	232
0 49	6.49	224
0 61	6.48	230
2 7	6.48	254
0 39	6.48	227
2 17	6.48	247
2 31	6.48	249
0 23	6.47	238
0 47	6.47	222
3 5	6.46	238
0 31	6.45	237
2 25	6.45	254
0 25	6.44	225
1 55	6.43	232
0 37	6.41	222
0 33	6.41	233
3 29	6.41	230
3 1	6.40	230
3 11	6.40	229
0 35	6.40	233
1 53	6.38	240
0 29	6.35	227
1 59	6.35	247
3 35	6.33	236
1 57	6.28	235
1 61	6.28	238
1 51	6.27	237
1 49	6.25	243
1 45	6.22	243
1 63	6.19	230
1 43	6.15	241
1 47	6.10	242
1 33	6.08	240
1 21	6.01	235
1 41	6.01	234
1 29	5.99	249
1 35	5.98	232
1 37	5.98	243
1 23	5.97	241
1 31	5.94	239
1 15	5.94	240
1 39	5.94	230
1 25	5.94	245
1 17	5.92	242
1 27	5.90	233
1 13	5.87	242
1 11	5.87	236
1 19	5.86	238
1 9	5.85	245
1 5	5.72	238
1 7	5.71	232
1 3	5.66	242
1 1	5.51	232
