hg
Chip Chan	RMS
0 0	776.92	695
1 0	515.92	457
2 2	331.02	325
0 28	283.89	279
3 60	231.46	257
2 0	184.60	246
2 4	144.71	247
0 4	93.60	215
0 2	88.60	229
0 6	76.58	226
0 16	74.30	230
0 14	70.89	226
0 8	70.59	229
0 18	69.51	219
0 22	67.96	228
0 56	66.38	220
0 40	66.19	222
0 52	65.87	235
0 46	65.54	228
0 24	65.40	235
0 62	64.49	223
0 34	64.09	217
0 30	63.60	225
0 42	63.58	233
0 26	63.48	234
0 54	63.40	223
0 50	62.70	227
0 36	62.64	228
0 32	62.13	234
0 44	61.88	232
0 38	60.51	218
0 58	60.31	232
3 62	55.53	236
3 58	55.52	230
3 32	55.41	232
3 54	53.02	239
3 52	52.17	236
3 42	52.04	228
0 10	51.86	218
3 44	51.83	235
3 0	51.76	234
2 56	51.62	243
3 2	51.51	228
2 58	51.37	245
3 40	51.36	237
2 20	50.99	257
3 12	50.94	235
3 34	50.88	234
3 48	50.84	232
3 38	50.72	234
3 30	50.61	233
2 62	50.51	249
3 16	50.36	234
3 36	50.19	233
3 4	50.18	234
2 42	50.12	238
2 46	49.96	252
3 6	49.91	238
3 22	49.73	236
3 14	49.59	226
2 6	49.57	242
2 52	49.25	240
3 8	49.16	230
3 18	48.96	245
3 24	48.90	233
2 40	48.83	249
2 18	48.78	248
2 48	48.69	257
3 20	48.68	242
3 28	48.60	240
2 50	48.18	244
2 10	47.61	259
2 54	47.33	243
2 28	47.20	244
2 8	47.17	245
2 38	47.11	246
2 30	46.61	244
2 14	46.53	243
2 12	46.30	257
2 36	46.06	244
2 32	45.98	253
2 24	45.96	235
0 12	45.73	234
2 44	45.37	250
0 48	44.20	222
3 26	44.02	225
1 30	41.22	239
1 2	40.53	235
1 58	40.25	241
1 4	40.13	246
1 24	39.92	233
1 48	39.87	247
1 56	39.73	240
1 46	39.46	243
1 32	39.43	240
1 60	39.19	239
1 36	39.14	245
1 40	39.12	233
1 50	39.07	233
1 34	39.00	226
1 52	38.81	236
1 38	38.81	227
1 26	38.70	245
1 28	38.38	235
1 20	38.14	235
1 22	38.09	234
1 18	37.66	235
1 8	37.42	227
1 10	37.28	241
0 60	37.13	223
1 14	37.06	238
1 6	36.91	240
1 44	35.51	232
0 20	35.46	227
2 60	32.77	240
3 56	31.96	227
3 10	31.18	235
3 50	30.98	234
2 22	29.63	246
2 26	28.80	240
3 46	25.20	236
2 16	23.90	248
2 34	22.28	240
1 54	21.76	224
1 62	21.36	237
1 16	20.40	246
1 12	15.05	239
1 42	14.03	236
2 15	5.23	244
0 1	5.20	236
2 55	5.15	245
2 7	5.11	253
2 63	5.08	243
2 23	5.04	253
2 1	5.04	249
0 5	5.02	237
2 9	5.02	233
2 39	5.00	243
2 37	4.99	252
0 9	4.99	231
2 3	4.97	256
2 57	4.97	246
2 13	4.96	253
0 3	4.96	241
2 31	4.96	249
2 59	4.95	251
2 51	4.95	247
2 43	4.95	254
2 17	4.95	247
2 21	4.94	249
2 49	4.94	245
2 29	4.94	251
2 61	4.93	247
2 45	4.92	266
0 7	4.92	221
2 25	4.90	254
2 41	4.90	255
2 19	4.87	246
2 5	4.86	243
2 11	4.85	247
2 27	4.84	245
2 33	4.83	238
2 47	4.82	239
2 35	4.82	248
2 53	4.80	238
0 11	4.79	229
0 17	4.74	232
0 13	4.70	233
0 23	4.66	238
0 19	4.65	233
0 31	4.64	237
0 21	4.61	230
0 33	4.54	233
0 45	4.52	230
0 27	4.52	230
0 25	4.51	225
0 57	4.47	228
0 63	4.45	235
0 55	4.44	220
0 29	4.43	227
0 39	4.40	227
0 53	4.39	235
0 37	4.38	222
0 49	4.37	224
0 43	4.36	228
0 59	4.36	218
0 61	4.36	230
0 41	4.36	225
0 35	4.33	233
0 51	4.33	230
0 47	4.30	222
3 15	4.20	243
0 15	4.19	235
3 57	4.16	237
1 57	4.13	235
3 49	4.12	241
3 61	4.11	231
1 59	4.11	247
3 45	4.10	241
3 5	4.09	238
3 59	4.08	240
1 53	4.06	240
3 53	4.05	230
1 47	4.05	241
3 55	4.04	226
3 41	4.04	248
1 61	4.04	238
1 33	4.03	240
3 37	4.03	240
3 29	4.03	230
1 55	4.02	232
3 7	4.01	241
3 43	4.00	234
1 39	4.00	230
3 63	3.99	240
1 51	3.98	237
3 21	3.98	232
3 33	3.98	240
1 63	3.97	230
3 35	3.96	236
3 51	3.96	234
3 11	3.94	229
1 9	3.93	245
3 3	3.93	240
3 19	3.92	228
3 47	3.90	231
1 45	3.90	243
3 1	3.89	230
1 29	3.89	249
1 23	3.89	241
3 9	3.89	232
1 49	3.88	243
3 23	3.88	235
3 39	3.88	234
3 31	3.87	232
1 13	3.87	242
1 19	3.87	238
1 5	3.86	238
1 17	3.86	241
1 43	3.86	240
1 41	3.84	234
3 25	3.83	238
1 27	3.82	232
1 37	3.82	243
3 17	3.81	230
1 15	3.80	240
3 13	3.79	226
1 3	3.78	241
1 31	3.77	239
1 35	3.75	232
1 11	3.74	236
1 7	3.72	232
1 25	3.71	244
3 27	3.71	229
1 1	3.70	232
1 21	3.68	235
