hg
Chip Chan	RMS
0 0	43.39	233
3 60	40.87	235
3 16	40.68	247
3 24	40.66	239
3 28	40.56	253
3 22	40.52	253
3 18	40.47	252
3 32	40.26	243
3 8	40.24	250
3 48	40.18	240
3 20	40.18	247
3 34	40.17	242
3 44	40.08	243
3 62	40.06	245
1 26	40.03	251
3 36	40.03	252
3 12	40.02	250
3 58	39.99	253
1 30	39.98	259
3 42	39.92	243
1 40	39.92	254
3 2	39.90	250
3 6	39.88	248
3 38	39.81	248
0 34	39.77	244
3 30	39.64	244
0 42	39.51	248
1 8	39.50	252
3 14	39.50	259
0 44	39.48	253
0 18	39.47	252
0 50	39.47	241
3 40	39.47	253
1 0	39.44	257
0 56	39.43	252
0 6	39.40	247
0 58	39.39	240
1 20	39.39	254
3 4	39.38	256
1 36	39.34	256
1 28	39.28	263
0 54	39.28	250
0 4	39.27	239
0 38	39.27	247
3 52	39.26	250
1 2	39.26	252
1 38	39.20	264
0 52	39.17	245
1 34	39.17	256
1 50	39.15	253
3 54	39.08	245
1 58	39.05	250
2 52	39.04	250
1 56	38.99	261
1 24	38.98	260
1 46	38.96	257
0 30	38.90	240
0 36	38.85	251
0 40	38.84	247
1 22	38.80	255
1 48	38.79	258
0 14	38.78	239
0 2	38.72	249
3 0	38.71	242
2 46	38.68	247
0 16	38.67	247
1 52	38.67	256
0 28	38.65	240
1 60	38.59	251
1 4	38.54	250
0 26	38.47	254
1 32	38.45	257
1 6	38.43	259
1 10	38.42	257
2 54	38.38	249
2 38	38.29	256
2 58	38.26	247
0 8	38.23	249
2 42	38.23	247
1 18	38.19	254
2 8	38.13	240
0 24	38.08	246
0 62	38.04	235
2 56	37.99	251
0 32	37.99	244
0 22	37.97	240
0 46	37.95	254
1 14	37.83	262
2 32	37.83	240
2 48	37.82	251
2 50	37.68	251
2 44	37.67	250
2 2	37.66	247
2 10	37.56	240
2 4	37.54	244
2 36	37.53	234
2 30	37.52	246
2 12	37.48	240
2 14	37.47	249
2 40	37.36	259
2 24	37.27	246
2 18	37.22	243
3 26	37.12	238
2 28	37.04	254
2 6	36.96	253
2 0	36.96	241
2 20	36.93	246
2 62	36.84	256
1 44	34.91	256
1 16	24.57	255
3 50	24.46	249
3 10	24.29	255
1 62	24.00	268
3 56	23.97	255
2 60	23.71	245
1 54	23.66	254
0 48	23.62	249
0 12	23.55	245
2 26	23.34	238
0 10	23.32	253
2 22	23.17	245
3 46	19.98	254
1 12	19.32	253
2 16	19.02	245
2 34	19.00	241
0 20	18.45	240
0 60	18.34	238
1 42	12.52	259
3 57	3.30	253
1 61	3.30	261
1 57	3.28	257
1 7	3.27	255
1 49	3.24	248
1 43	3.23	255
3 15	3.22	255
1 47	3.22	253
3 53	3.21	247
1 3	3.21	243
1 11	3.21	249
1 9	3.21	247
1 37	3.21	262
1 17	3.20	249
3 9	3.19	250
1 21	3.19	257
1 15	3.19	256
1 59	3.19	255
1 45	3.19	252
1 31	3.18	255
1 63	3.18	252
1 13	3.18	250
1 19	3.17	255
1 55	3.17	251
1 39	3.17	256
1 51	3.16	250
3 23	3.15	255
1 25	3.15	252
1 23	3.14	254
1 29	3.14	255
1 35	3.13	251
3 37	3.13	252
1 27	3.12	248
3 5	3.12	248
1 33	3.12	261
3 61	3.12	250
3 13	3.11	256
1 53	3.11	261
3 1	3.11	264
3 35	3.10	246
1 5	3.09	267
3 43	3.08	248
3 63	3.07	247
1 41	3.05	256
3 45	3.03	245
3 19	3.03	246
3 31	3.02	252
3 59	3.02	246
3 7	3.02	243
3 17	3.01	241
1 1	3.01	253
3 11	3.01	248
3 21	3.00	247
0 47	3.00	244
3 55	2.99	243
0 17	2.98	247
0 53	2.98	253
3 39	2.97	240
3 3	2.97	241
3 51	2.94	238
0 37	2.94	245
3 29	2.92	247
3 27	2.92	240
3 47	2.91	237
3 25	2.90	240
2 9	2.90	249
3 41	2.89	244
0 55	2.89	249
3 49	2.89	242
0 45	2.88	247
0 43	2.87	245
0 63	2.87	241
0 5	2.87	247
0 29	2.87	242
0 7	2.86	242
3 33	2.85	237
2 63	2.84	251
2 41	2.83	246
0 11	2.82	239
0 19	2.80	256
0 57	2.80	245
2 57	2.80	249
0 27	2.79	244
0 61	2.78	243
2 29	2.78	246
0 59	2.77	233
2 53	2.77	243
2 51	2.77	245
0 51	2.77	234
0 15	2.76	239
0 35	2.75	240
0 13	2.75	254
2 49	2.75	247
0 23	2.74	244
2 35	2.74	249
2 43	2.73	254
2 15	2.73	232
0 9	2.73	238
2 7	2.72	242
2 19	2.72	243
0 3	2.72	238
2 27	2.72	247
0 39	2.72	238
0 49	2.71	240
2 47	2.69	244
0 1	2.69	240
0 41	2.68	237
2 13	2.67	237
0 33	2.66	240
2 25	2.66	241
2 33	2.66	244
2 21	2.65	240
0 25	2.65	229
2 59	2.65	237
2 37	2.64	244
0 21	2.64	236
2 3	2.63	246
2 23	2.63	246
2 5	2.60	243
2 61	2.60	237
2 1	2.60	240
0 31	2.59	237
2 17	2.59	241
2 55	2.59	237
2 11	2.57	239
2 39	2.56	237
2 31	2.55	243
2 45	2.55	233
