hg
Chip Chan	RMS
0 0	777.10	671
1 0	510.65	438
2 2	328.57	315
0 28	267.17	262
3 60	226.95	248
2 0	187.54	241
2 4	152.36	241
0 4	87.00	217
0 2	82.86	231
0 6	78.99	229
0 14	78.11	229
0 8	77.92	232
0 16	77.23	232
0 18	76.96	222
0 22	76.61	230
0 40	76.11	225
0 46	75.56	231
0 52	74.91	238
0 62	74.81	226
0 24	73.94	238
0 56	73.85	223
0 42	73.76	235
0 54	73.65	226
0 34	73.64	220
0 44	73.50	235
0 30	73.38	228
0 36	73.24	230
0 26	72.95	237
0 32	72.90	237
0 50	72.83	230
0 38	71.83	222
0 58	70.29	234
2 18	67.25	248
2 20	67.15	256
2 56	66.97	243
2 42	66.88	238
2 6	66.64	241
2 50	66.30	244
2 58	66.23	245
2 46	66.16	251
2 52	66.13	239
2 8	65.99	244
2 48	65.99	256
2 62	65.94	248
2 40	65.66	249
3 32	65.61	231
2 28	65.51	244
2 10	65.44	259
2 54	65.06	242
3 62	64.95	236
2 44	64.92	250
2 14	64.76	242
2 38	64.63	245
3 58	64.62	230
2 24	64.61	234
2 30	64.57	243
2 12	64.55	256
2 32	64.52	252
2 36	64.41	244
3 44	63.85	235
3 52	63.53	237
3 48	63.42	233
3 54	63.32	239
3 2	63.32	229
3 42	63.31	228
3 38	63.04	234
3 4	63.01	235
3 36	62.94	233
3 30	62.85	233
3 22	62.78	237
3 0	62.73	234
3 6	62.72	239
3 12	62.62	235
3 14	62.60	226
3 8	62.44	230
3 16	62.43	235
3 28	62.28	241
3 40	62.27	237
3 34	62.23	234
3 20	61.95	242
3 18	61.86	246
3 24	61.84	234
1 2	61.07	236
1 56	61.04	240
1 58	60.96	242
1 50	60.93	234
1 40	60.57	234
1 48	60.50	248
1 36	60.29	245
1 60	60.26	239
1 30	60.24	240
1 4	60.19	247
1 24	60.15	234
1 26	60.05	246
1 14	60.00	239
1 46	59.98	244
1 22	59.82	235
1 20	59.67	236
1 10	59.66	242
1 52	59.64	237
1 38	59.55	228
1 34	59.36	227
1 18	59.30	236
1 32	59.29	242
1 8	59.22	229
1 6	59.18	241
1 28	59.13	236
3 26	56.00	225
1 44	52.25	233
0 10	50.69	220
0 12	45.91	236
0 48	44.97	224
2 60	37.38	240
0 60	36.20	225
2 22	35.85	246
2 26	35.13	240
0 20	34.90	228
3 10	33.89	235
3 50	33.82	234
3 56	33.51	227
1 54	31.30	225
1 62	31.28	238
1 16	30.55	247
2 16	26.96	247
2 34	25.71	239
3 46	25.16	236
1 12	22.24	240
1 42	14.86	235
0 1	5.45	236
0 7	5.38	221
0 3	5.35	241
0 11	5.32	229
0 5	5.31	237
0 17	5.16	232
0 9	5.16	231
0 23	5.13	238
0 21	5.11	230
0 13	5.10	233
0 63	5.04	235
0 19	5.02	233
0 31	4.95	237
0 41	4.95	225
0 33	4.93	233
0 43	4.89	228
0 35	4.89	233
0 25	4.89	225
0 45	4.87	230
0 57	4.86	228
0 49	4.86	224
0 59	4.85	218
0 39	4.84	227
0 27	4.83	230
0 53	4.83	235
0 51	4.80	230
0 47	4.79	222
0 61	4.79	230
0 29	4.79	227
2 15	4.76	244
0 55	4.75	220
0 37	4.73	222
2 1	4.54	248
2 7	4.53	253
2 35	4.44	248
2 3	4.43	256
2 57	4.43	246
0 15	4.42	235
2 39	4.40	243
2 49	4.39	245
2 21	4.39	249
2 47	4.39	240
2 45	4.38	266
2 37	4.37	252
2 25	4.36	254
2 31	4.35	248
2 5	4.34	243
2 29	4.33	251
2 53	4.33	238
2 63	4.32	243
2 27	4.32	245
2 59	4.31	251
2 51	4.31	247
2 17	4.29	247
2 9	4.29	233
2 33	4.28	238
2 41	4.28	255
2 43	4.28	254
2 13	4.28	254
2 55	4.28	245
2 19	4.26	246
2 23	4.24	253
1 63	4.23	230
2 11	4.17	247
1 51	4.17	237
2 61	4.16	247
1 57	4.16	236
1 53	4.15	240
1 55	4.14	232
1 59	4.13	247
1 49	4.10	243
1 45	4.09	243
1 3	4.09	242
1 61	4.08	238
1 47	4.07	242
1 31	4.05	239
1 43	4.03	241
1 13	4.01	242
1 29	4.01	249
1 37	4.01	243
1 33	3.99	241
1 7	3.98	232
1 35	3.98	232
1 5	3.97	238
1 41	3.97	234
1 39	3.97	230
1 15	3.96	240
1 23	3.95	241
1 17	3.93	242
1 21	3.92	235
1 9	3.92	245
1 11	3.92	236
1 19	3.91	238
1 25	3.90	245
1 27	3.86	233
1 1	3.79	233
3 15	3.59	243
3 49	3.50	241
3 45	3.49	242
3 63	3.47	240
3 21	3.46	232
3 55	3.45	226
3 59	3.44	240
3 43	3.43	234
3 7	3.43	241
3 57	3.43	237
3 11	3.43	229
3 41	3.42	247
3 3	3.42	240
3 51	3.42	234
3 53	3.41	230
3 5	3.41	238
3 9	3.41	232
3 61	3.40	231
3 13	3.39	226
3 17	3.39	230
3 35	3.36	236
3 25	3.35	238
3 27	3.34	229
3 1	3.34	230
3 19	3.34	227
3 47	3.33	231
3 33	3.33	240
3 37	3.32	240
3 31	3.31	232
3 39	3.30	234
3 29	3.28	230
3 23	3.27	235
