hg
Chip Chan	RMS
0 22	10.29	226
2 4	9.78	250
2 8	3.16	240
1 16	3.14	224
0 20	3.09	239
1 56	3.08	224
2 14	3.07	240
1 50	3.06	219
1 14	3.04	221
1 8	3.03	219
2 2	3.02	246
2 60	3.01	241
2 50	3.01	236
1 54	3.00	220
1 36	3.00	217
1 20	2.99	222
2 16	2.96	224
1 6	2.96	214
2 24	2.93	242
1 12	2.92	215
1 10	2.91	224
2 22	2.89	239
2 20	2.89	235
0 62	2.86	238
2 48	2.86	230
0 48	2.84	231
2 34	2.83	242
1 4	2.83	221
1 62	2.81	219
1 48	2.81	216
0 60	2.81	235
3 44	2.80	233
0 46	2.80	225
1 38	2.79	219
0 40	2.79	226
1 18	2.79	217
2 58	2.78	236
2 0	2.77	232
1 42	2.76	219
2 62	2.75	231
1 40	2.75	211
2 44	2.75	233
1 28	2.75	209
3 58	2.74	230
3 26	2.73	238
3 32	2.73	236
2 28	2.73	238
3 10	2.72	235
1 44	2.72	211
1 0	2.70	224
2 52	2.70	221
0 42	2.70	225
1 60	2.69	215
0 36	2.68	233
2 32	2.68	229
3 6	2.68	230
2 18	2.68	228
3 14	2.67	237
2 36	2.67	243
1 24	2.66	224
1 52	2.66	213
0 4	2.65	231
0 50	2.65	227
1 34	2.65	218
3 18	2.65	236
3 46	2.65	233
0 24	2.65	232
1 58	2.63	219
0 26	2.62	246
1 26	2.62	217
3 4	2.61	239
0 28	2.60	231
3 12	2.60	227
0 52	2.59	235
0 44	2.58	226
1 46	2.57	219
0 30	2.57	234
1 22	2.56	216
1 30	2.55	218
2 26	2.55	228
3 50	2.55	234
3 16	2.54	240
3 48	2.54	229
3 36	2.54	231
3 30	2.54	235
3 8	2.53	234
2 46	2.53	228
2 30	2.53	232
1 32	2.52	214
0 10	2.52	227
3 42	2.52	242
2 54	2.51	232
2 56	2.50	232
2 40	2.49	239
1 2	2.49	215
0 6	2.49	235
3 28	2.48	231
3 0	2.48	237
3 62	2.48	227
3 60	2.47	233
2 12	2.46	230
1 21	2.46	228
3 53	2.44	243
0 12	2.44	227
0 38	2.44	220
0 34	2.43	224
1 27	2.42	224
3 54	2.42	233
3 24	2.42	229
0 58	2.42	227
1 3	2.42	226
3 22	2.42	231
3 38	2.42	231
3 52	2.41	221
0 13	2.41	239
0 16	2.41	236
0 54	2.41	229
1 15	2.41	219
0 2	2.40	229
0 8	2.40	226
1 41	2.40	207
0 51	2.39	235
0 35	2.39	242
3 55	2.39	238
1 59	2.39	203
0 14	2.38	231
3 20	2.38	229
0 0	2.38	232
3 13	2.37	237
0 37	2.37	239
3 56	2.37	228
1 13	2.37	224
0 32	2.37	227
2 9	2.36	239
1 47	2.36	216
3 34	2.36	225
1 53	2.35	215
1 61	2.35	209
2 55	2.35	236
2 38	2.34	226
1 57	2.34	214
3 33	2.34	239
0 53	2.33	233
2 13	2.33	236
0 63	2.33	236
1 63	2.33	209
2 25	2.33	239
2 10	2.33	229
3 2	2.33	221
1 35	2.33	223
0 33	2.32	240
1 1	2.32	217
0 18	2.32	230
1 19	2.32	214
1 23	2.32	207
1 39	2.31	217
2 17	2.31	239
1 43	2.31	230
1 55	2.31	216
0 47	2.31	233
2 15	2.30	245
1 5	2.30	210
3 39	2.30	237
2 49	2.30	246
1 29	2.29	220
3 11	2.29	236
0 45	2.29	234
0 57	2.29	234
1 49	2.29	211
1 45	2.29	215
0 55	2.29	231
2 3	2.29	238
2 41	2.29	234
2 23	2.29	235
3 40	2.29	228
3 41	2.29	240
1 31	2.28	216
3 31	2.28	235
2 57	2.28	230
3 23	2.28	238
0 1	2.28	233
1 7	2.27	214
2 61	2.27	229
3 63	2.27	235
1 37	2.27	219
1 11	2.27	213
1 17	2.27	213
0 19	2.26	238
3 17	2.26	237
2 63	2.26	231
0 39	2.26	234
2 6	2.26	229
0 49	2.26	220
0 25	2.26	232
2 31	2.26	236
2 7	2.25	233
2 59	2.25	225
3 43	2.24	231
0 41	2.24	232
1 9	2.24	217
0 3	2.23	229
2 5	2.23	235
3 5	2.23	228
3 61	2.22	235
3 15	2.22	233
2 39	2.22	230
2 53	2.22	230
1 51	2.22	215
0 31	2.22	230
3 7	2.21	233
0 56	2.21	227
1 33	2.21	211
3 47	2.20	233
0 61	2.20	229
3 59	2.20	233
0 15	2.20	228
1 25	2.20	212
0 9	2.19	225
0 17	2.19	231
3 9	2.19	223
0 5	2.19	231
2 42	2.19	227
3 49	2.19	224
2 21	2.18	236
0 11	2.18	226
3 19	2.17	233
2 35	2.17	227
2 1	2.17	224
2 29	2.16	227
2 43	2.16	230
2 51	2.16	228
2 37	2.16	232
0 7	2.14	230
2 47	2.14	233
0 21	2.14	232
3 37	2.13	232
3 3	2.13	231
3 57	2.13	229
3 27	2.12	234
3 21	2.12	228
3 29	2.12	230
2 45	2.11	223
3 45	2.11	227
3 1	2.11	225
0 27	2.11	231
2 11	2.11	228
3 35	2.10	222
0 43	2.10	225
2 33	2.10	225
3 51	2.09	224
0 29	2.08	223
0 23	2.08	229
2 19	2.07	228
3 25	2.03	233
2 27	2.02	221
0 59	1.93	218
