hg
Chip Chan	RMS
0 0	751.86	610
1 0	488.78	405
2 2	315.79	296
0 28	271.95	256
3 60	222.27	239
2 0	178.14	232
2 4	138.79	237
0 4	93.15	211
0 2	87.49	226
0 6	74.99	224
0 16	71.93	228
0 14	68.57	226
0 8	67.81	229
0 18	66.92	218
0 22	64.74	227
0 40	63.45	221
0 56	63.43	219
0 46	62.85	228
0 52	62.50	234
0 24	62.21	235
0 62	61.75	223
0 34	60.89	217
0 54	60.37	222
0 42	60.36	233
0 30	59.83	225
0 26	59.79	234
0 50	59.43	227
0 36	58.94	227
0 32	58.87	235
0 44	58.34	232
0 58	56.69	232
0 38	56.61	219
0 10	51.39	216
3 62	50.68	238
3 32	49.91	233
3 58	49.91	232
3 54	47.66	241
2 56	46.68	245
3 0	46.30	236
3 42	46.25	230
3 52	46.18	238
2 58	46.08	248
3 2	46.02	231
2 62	45.99	252
3 44	45.84	237
2 20	45.82	259
3 40	45.43	239
2 42	45.38	242
3 48	45.18	235
3 12	45.07	237
3 38	44.82	236
2 46	44.81	255
3 30	44.63	235
2 52	44.63	243
2 6	44.51	245
3 34	44.45	236
3 6	44.42	241
3 36	44.41	235
0 12	44.37	232
3 4	44.33	237
3 16	44.05	237
2 40	43.60	253
3 22	43.56	239
3 8	43.49	232
2 48	43.40	260
2 18	43.38	252
2 50	43.23	248
0 48	43.11	221
3 28	43.02	242
3 20	42.82	244
3 18	42.76	247
3 14	42.71	228
3 24	42.30	236
2 54	42.10	246
2 10	41.96	263
2 38	41.77	249
2 28	41.75	247
2 8	41.35	248
2 30	41.16	248
2 14	40.97	246
2 12	40.73	260
2 24	40.61	237
2 32	40.56	256
2 36	40.43	248
2 44	39.93	253
3 26	38.13	226
0 60	36.26	222
0 20	34.95	225
1 2	34.30	238
1 30	34.09	242
1 58	33.57	245
1 56	33.48	243
1 4	33.36	249
1 24	33.08	236
1 48	32.95	250
1 46	32.34	247
1 36	32.32	249
1 38	32.16	230
1 32	32.12	244
1 50	32.10	237
1 52	31.90	239
1 60	31.85	242
1 40	31.73	237
1 34	31.65	229
1 26	31.62	249
1 22	31.24	237
1 28	31.12	238
2 60	31.11	242
1 20	30.93	239
1 8	30.09	230
1 18	30.00	238
1 14	29.96	241
3 56	29.87	228
1 10	29.72	245
1 6	29.64	244
1 44	29.17	236
3 10	28.82	236
2 22	28.49	248
3 50	28.38	235
2 26	26.74	242
3 46	23.65	236
2 16	23.20	249
2 34	21.74	241
1 54	18.27	226
1 62	18.11	239
1 16	16.93	248
1 42	13.61	235
1 12	12.75	241
2 15	5.09	244
2 63	4.99	243
2 3	4.97	256
0 1	4.95	235
2 7	4.95	254
2 17	4.94	247
2 57	4.94	246
2 61	4.90	247
2 1	4.89	249
2 19	4.88	247
2 39	4.88	243
2 23	4.86	254
0 3	4.85	241
2 13	4.85	254
2 33	4.84	238
2 55	4.83	246
2 45	4.83	266
2 41	4.82	255
2 49	4.80	245
2 35	4.80	248
2 29	4.80	251
2 51	4.79	247
2 9	4.79	233
2 11	4.78	248
2 27	4.78	245
2 43	4.76	254
0 5	4.76	237
2 53	4.75	238
2 37	4.75	253
2 47	4.74	240
2 5	4.71	243
0 13	4.69	233
2 59	4.68	251
0 9	4.64	231
2 21	4.64	249
2 25	4.64	255
2 31	4.56	249
0 7	4.52	221
0 11	4.51	229
0 21	4.47	229
0 19	4.42	233
0 23	4.41	237
0 17	4.40	231
0 25	4.36	225
0 27	4.33	230
0 57	4.31	228
0 53	4.30	235
0 33	4.27	233
3 15	4.26	243
0 37	4.25	221
0 47	4.24	222
0 39	4.23	226
0 31	4.23	237
3 57	4.22	237
0 45	4.20	230
0 41	4.19	224
0 49	4.18	223
3 59	4.18	241
0 35	4.16	233
0 55	4.16	219
0 63	4.16	235
3 53	4.15	230
0 51	4.14	230
3 63	4.14	240
0 61	4.13	230
0 43	4.13	228
0 29	4.12	226
0 15	4.12	235
0 59	4.10	218
3 47	4.08	231
3 37	4.08	240
3 49	4.08	242
3 51	4.07	234
3 23	4.07	235
1 61	4.05	238
3 61	4.05	232
3 41	4.04	248
3 27	4.04	230
3 3	4.02	240
3 39	4.02	234
3 5	4.02	238
3 55	4.01	226
3 45	4.01	242
3 21	4.01	233
3 17	4.00	231
3 33	3.99	240
3 1	3.98	230
1 59	3.97	247
3 19	3.96	228
1 51	3.96	237
1 53	3.95	240
1 15	3.94	240
1 49	3.94	243
3 29	3.94	230
3 35	3.93	236
3 11	3.93	229
3 25	3.92	238
3 43	3.89	234
3 9	3.89	232
1 55	3.88	232
3 31	3.88	233
3 7	3.87	241
1 63	3.86	230
1 47	3.85	242
1 39	3.83	230
1 45	3.83	243
3 13	3.82	226
1 37	3.82	243
1 57	3.81	235
1 43	3.80	241
1 31	3.80	239
1 5	3.80	238
1 33	3.76	240
1 23	3.76	241
1 27	3.74	233
1 13	3.73	242
1 25	3.72	245
1 29	3.72	249
1 35	3.70	232
1 9	3.69	245
1 7	3.67	232
1 21	3.64	235
1 41	3.62	234
1 11	3.62	236
1 19	3.62	238
1 3	3.59	242
1 17	3.49	241
1 1	3.47	232
