hg
Chip Chan	RMS
0 0	796.40	690
1 0	515.75	454
2 2	329.80	325
0 28	283.15	279
3 60	229.86	255
2 0	183.18	246
2 4	145.21	246
0 4	98.23	219
0 2	92.66	233
0 6	79.85	230
0 16	77.96	233
0 14	73.91	230
0 8	73.43	233
0 18	72.36	223
0 22	70.30	230
0 40	70.09	225
0 56	69.92	224
0 46	69.05	231
0 52	68.79	239
0 62	68.41	227
0 24	68.36	239
0 42	67.02	236
0 34	66.74	221
0 26	66.48	238
0 54	66.20	226
0 30	66.11	228
0 50	65.92	231
0 36	65.81	231
0 44	65.06	236
0 32	64.50	238
0 38	63.67	222
0 58	63.57	236
3 62	54.63	238
3 32	54.36	232
3 58	54.36	231
2 56	53.23	245
2 20	52.86	258
2 58	52.86	246
0 10	52.68	221
2 62	52.32	250
3 54	52.02	241
3 42	51.72	230
2 42	51.58	240
2 46	51.58	253
2 52	51.53	241
3 52	51.52	238
2 6	51.35	243
2 18	51.28	250
3 44	51.27	236
2 48	51.24	259
2 50	51.09	246
3 0	50.96	235
2 40	50.81	251
3 48	50.71	234
3 2	50.49	230
3 40	50.17	238
2 28	50.14	246
3 34	50.13	236
3 38	50.08	236
3 12	50.02	236
3 30	50.00	235
2 8	49.91	246
2 54	49.87	244
3 16	49.80	236
3 4	49.77	236
3 36	49.72	234
3 6	49.57	240
2 10	49.44	261
2 38	49.40	247
3 14	49.20	227
3 22	49.19	238
3 8	49.09	231
2 30	48.97	246
2 14	48.93	244
2 24	48.91	236
2 12	48.80	258
2 36	48.65	246
3 28	48.62	242
2 32	48.56	254
3 18	48.47	246
3 24	48.42	235
2 44	48.13	252
3 20	48.11	243
0 12	45.91	236
0 48	45.19	225
3 26	43.75	226
1 58	42.82	243
1 2	42.54	237
1 4	42.08	248
1 56	41.89	241
1 24	41.75	235
1 30	41.68	241
1 36	41.51	246
1 60	41.50	241
1 50	41.35	234
1 46	41.33	245
1 48	41.29	248
1 40	41.10	235
1 20	41.03	237
1 10	40.83	243
1 14	40.78	240
1 22	40.76	236
1 38	40.72	229
1 52	40.71	237
1 26	40.69	247
1 8	40.59	229
1 32	40.48	242
1 34	40.45	227
1 18	40.40	237
1 28	40.13	237
1 6	40.07	242
0 60	37.56	225
1 44	36.31	234
0 20	35.78	229
2 60	32.81	241
3 56	30.74	227
3 10	30.31	236
2 22	30.17	247
3 50	29.64	234
2 26	29.10	241
2 16	24.71	248
3 46	24.59	236
2 34	22.67	240
1 62	22.25	237
1 54	21.91	225
1 16	21.03	247
1 12	15.60	240
1 42	13.79	235
0 1	5.23	236
2 15	5.17	244
0 5	5.06	237
2 61	4.97	247
2 13	4.97	253
2 1	4.96	248
2 23	4.91	253
0 3	4.90	241
2 47	4.90	239
2 63	4.90	242
2 45	4.89	266
2 7	4.88	253
2 21	4.87	249
2 27	4.86	245
2 43	4.86	254
2 51	4.86	246
2 39	4.85	243
2 35	4.83	248
0 7	4.83	221
2 57	4.83	246
2 29	4.82	251
2 5	4.82	243
2 25	4.81	254
2 11	4.80	247
2 3	4.79	255
2 33	4.78	238
2 19	4.78	246
2 59	4.78	251
2 55	4.77	245
2 37	4.77	252
2 17	4.77	247
2 53	4.75	238
2 9	4.73	233
2 41	4.72	255
2 49	4.71	245
2 31	4.70	248
0 17	4.66	232
0 9	4.63	231
0 11	4.56	229
0 13	4.53	233
0 19	4.52	233
0 53	4.49	235
0 23	4.43	238
0 25	4.41	225
0 63	4.40	235
0 27	4.40	230
0 31	4.40	237
0 45	4.37	230
0 21	4.37	230
0 41	4.35	225
0 59	4.31	218
0 39	4.30	227
0 55	4.28	220
0 43	4.28	228
0 33	4.27	233
0 61	4.25	230
0 47	4.24	222
0 57	4.24	228
0 37	4.23	222
0 51	4.23	230
0 29	4.22	227
0 35	4.21	233
0 49	4.15	224
3 5	4.15	238
3 3	4.13	239
3 61	4.12	231
3 37	4.10	240
3 63	4.09	240
3 15	4.07	243
3 57	4.06	236
3 1	4.06	230
0 15	4.05	235
3 49	4.02	241
3 59	4.02	240
3 55	4.01	225
3 51	4.00	233
1 53	3.99	240
3 35	3.98	236
3 7	3.98	241
3 47	3.97	231
3 23	3.96	235
3 45	3.95	241
3 19	3.95	227
3 21	3.95	232
3 33	3.94	240
1 57	3.94	235
3 25	3.94	237
1 59	3.93	247
1 61	3.93	238
3 53	3.91	229
3 11	3.91	229
3 13	3.90	225
3 39	3.89	233
3 27	3.88	229
1 25	3.88	244
3 41	3.88	247
3 17	3.86	230
3 43	3.86	234
3 31	3.84	232
3 9	3.83	232
1 43	3.82	240
1 49	3.81	243
1 33	3.80	240
1 63	3.80	230
1 39	3.79	230
1 55	3.79	232
1 51	3.79	237
1 41	3.78	234
1 9	3.78	245
1 45	3.77	243
3 29	3.77	230
1 3	3.76	241
1 31	3.75	239
1 27	3.74	232
1 15	3.74	240
1 29	3.73	249
1 35	3.73	232
1 17	3.70	241
1 23	3.70	241
1 21	3.66	235
1 19	3.66	237
1 47	3.65	241
1 5	3.64	238
1 11	3.64	236
1 13	3.63	241
1 37	3.63	242
1 1	3.59	232
1 7	3.57	232
