hg
Chip Chan	RMS
0 0	814.78	735
1 0	530.37	492
2 2	337.65	349
0 28	290.80	297
3 60	232.49	274
2 0	182.67	260
2 4	142.50	259
0 4	94.34	221
0 2	88.97	234
0 6	75.37	230
0 16	72.34	234
0 14	68.66	230
0 8	67.75	233
0 18	67.04	223
0 22	64.41	231
0 56	64.08	224
0 40	63.83	224
0 46	63.19	231
0 52	63.06	238
0 24	62.38	239
0 62	62.00	226
0 42	60.78	236
0 34	60.77	221
0 54	60.14	226
0 30	59.73	229
0 50	59.69	230
0 26	59.66	238
0 36	59.37	231
0 32	58.70	238
0 44	58.23	235
0 38	56.64	222
0 58	56.58	235
0 10	52.08	221
3 62	47.96	242
3 32	47.66	238
3 58	47.27	237
0 12	44.97	236
3 54	44.96	245
2 56	44.88	249
3 42	44.18	234
3 52	43.98	242
2 58	43.81	250
0 48	43.80	224
3 0	43.53	240
2 62	43.44	253
3 44	43.42	240
3 2	43.20	234
2 20	43.18	262
3 40	43.10	242
2 46	42.93	257
3 48	42.92	238
2 42	42.90	243
3 38	42.55	239
3 34	42.43	239
2 6	42.35	247
3 12	42.32	240
3 30	42.08	239
3 36	41.98	238
3 4	41.94	240
2 52	41.85	245
3 6	41.82	244
3 16	41.70	240
3 22	41.48	242
2 48	41.18	262
2 40	41.13	254
2 18	41.09	253
3 14	40.83	231
3 8	40.79	235
2 50	40.71	249
3 20	40.67	247
3 18	40.51	250
3 28	40.44	246
3 24	40.23	239
2 54	40.17	247
2 10	39.70	264
2 30	39.60	249
2 28	39.31	249
2 38	39.31	251
2 8	38.86	250
2 12	38.86	261
2 14	38.64	247
2 32	38.57	257
2 36	38.48	249
2 24	38.45	239
2 44	37.77	255
0 60	37.38	226
3 26	37.00	229
0 20	35.47	229
1 30	32.85	242
1 58	32.48	245
1 2	32.44	238
1 4	31.88	249
1 56	31.87	242
1 24	31.78	237
1 46	31.31	246
1 48	31.24	250
1 36	31.00	248
1 40	30.98	236
1 32	30.95	244
1 50	30.83	236
1 60	30.82	241
1 52	30.75	238
1 38	30.66	230
1 34	30.55	228
1 26	30.31	248
1 22	29.66	237
2 60	29.66	243
1 28	29.59	238
1 20	29.50	238
1 8	29.40	230
1 18	29.31	237
3 56	28.75	230
1 6	28.69	242
1 44	28.63	235
1 10	28.63	244
1 14	28.52	241
3 10	27.74	238
2 22	27.36	249
3 50	27.33	237
2 26	25.81	242
3 46	23.13	238
2 16	22.73	250
2 34	20.96	242
1 54	18.24	225
1 62	18.09	238
1 16	16.69	247
1 42	13.20	236
1 12	12.28	240
0 1	5.38	236
0 3	5.34	241
0 5	5.24	237
2 1	5.07	248
0 9	5.00	231
0 7	4.99	221
2 15	4.98	244
2 7	4.97	253
2 63	4.95	242
2 3	4.95	255
0 13	4.93	233
2 45	4.92	266
2 41	4.90	254
2 27	4.89	244
0 19	4.88	233
2 49	4.88	245
2 43	4.87	254
2 57	4.87	246
2 11	4.85	247
2 37	4.84	252
2 55	4.84	245
2 51	4.83	246
2 53	4.83	237
2 5	4.82	243
0 17	4.82	231
2 17	4.81	247
2 25	4.79	254
2 21	4.79	249
2 13	4.78	253
2 31	4.77	248
2 23	4.77	253
2 61	4.76	246
2 59	4.76	251
2 9	4.75	233
0 11	4.74	229
2 35	4.73	248
2 29	4.72	251
2 39	4.71	243
2 19	4.71	246
2 47	4.69	239
0 33	4.67	233
2 33	4.67	238
0 23	4.65	237
0 25	4.63	225
0 31	4.61	237
0 21	4.57	230
0 37	4.54	222
0 29	4.53	226
0 41	4.52	225
0 63	4.51	235
0 27	4.51	230
0 53	4.50	235
0 47	4.50	222
0 43	4.48	228
0 55	4.44	219
0 59	4.43	218
0 57	4.43	228
0 39	4.42	227
0 35	4.41	233
0 49	4.40	223
0 61	4.37	230
0 45	4.37	230
0 51	4.35	230
3 63	4.28	240
3 15	4.18	243
3 59	4.15	240
0 15	4.14	234
3 17	4.07	230
3 5	4.07	238
3 11	4.06	229
3 45	4.06	241
1 59	4.05	246
3 53	4.05	229
3 7	4.03	241
3 41	4.03	247
3 49	4.02	241
3 57	4.00	236
3 9	4.00	232
3 33	3.99	240
3 3	3.99	239
3 1	3.99	230
3 35	3.99	236
1 53	3.99	240
3 51	3.98	233
3 43	3.98	234
3 61	3.98	231
3 37	3.98	240
3 13	3.97	225
3 21	3.95	232
1 51	3.93	237
3 29	3.92	230
3 39	3.91	233
1 43	3.90	240
3 19	3.89	227
1 41	3.89	234
3 55	3.89	225
1 57	3.89	235
3 23	3.89	235
3 25	3.88	237
3 27	3.87	229
1 63	3.86	230
3 47	3.86	231
1 45	3.85	243
1 61	3.83	238
1 47	3.83	241
1 39	3.82	230
1 49	3.81	243
1 55	3.81	232
1 11	3.81	236
3 31	3.80	232
1 5	3.79	238
1 37	3.78	242
1 29	3.77	249
1 9	3.75	245
1 15	3.73	240
1 33	3.72	240
1 25	3.71	244
1 13	3.71	241
1 23	3.70	241
1 7	3.70	232
1 31	3.68	239
1 35	3.67	232
1 21	3.67	234
1 19	3.67	237
1 27	3.64	232
1 17	3.61	241
1 3	3.48	241
1 1	3.42	232
