hg
Chip Chan	RMS
2 18	952.70	813
2 28	946.91	807
2 10	945.93	808
0 0	945.49	759
2 40	944.86	806
2 20	942.26	806
2 44	941.63	804
2 48	940.32	804
2 36	939.51	801
2 50	938.56	800
2 42	937.86	798
2 12	935.83	800
2 8	935.37	798
2 38	934.44	796
2 54	934.21	796
2 52	933.92	796
2 46	932.97	797
2 30	931.64	794
2 62	930.74	794
2 58	930.37	793
2 32	929.75	794
2 6	929.61	792
2 24	926.59	789
2 56	925.50	788
2 14	922.87	787
0 24	922.75	783
2 2	920.57	773
0 26	917.37	779
2 4	914.74	790
0 52	913.94	776
0 22	913.29	773
0 44	910.49	773
0 40	910.37	771
1 0	910.29	722
0 16	909.71	771
0 14	909.27	771
0 38	908.07	769
0 36	907.24	770
0 18	906.67	767
0 56	906.48	768
0 32	905.65	769
0 30	905.56	767
0 42	904.81	768
0 6	902.73	765
0 54	902.35	765
0 8	901.90	765
0 58	901.83	766
3 52	900.94	765
0 46	900.42	765
0 62	900.35	764
0 2	900.12	764
3 44	900.07	765
0 4	899.60	763
3 48	899.59	764
0 50	899.18	763
3 38	898.91	764
3 62	897.62	763
0 34	897.39	760
3 42	897.26	761
3 58	897.22	762
3 28	896.21	763
2 0	895.01	774
3 18	893.36	761
3 16	892.66	759
3 4	892.31	759
3 22	892.19	759
1 14	892.03	762
3 6	891.39	759
3 54	891.36	758
3 36	890.92	757
3 2	890.54	756
1 48	889.26	760
3 40	889.09	756
3 20	887.43	756
1 10	887.39	757
3 12	887.12	755
0 28	887.07	756
3 24	887.03	754
3 30	886.67	754
1 40	886.30	756
3 14	885.83	752
1 36	885.41	758
1 4	885.12	757
1 58	884.60	756
3 34	883.60	751
3 8	883.43	751
1 60	882.19	753
1 26	881.58	754
1 2	881.28	751
1 56	879.94	751
3 32	879.78	748
1 6	879.47	751
1 50	878.80	750
3 0	878.71	747
1 46	878.54	751
1 30	877.07	748
1 22	877.04	748
1 8	876.26	747
1 52	875.37	747
1 20	875.26	747
1 18	874.47	746
1 24	874.32	746
1 28	872.90	745
1 32	872.88	746
3 60	871.93	750
1 34	869.68	740
1 38	869.52	741
3 26	808.44	690
1 44	768.89	661
2 22	516.77	465
2 26	513.76	461
2 60	511.55	460
0 12	502.61	451
3 50	495.80	445
0 48	494.50	443
0 10	492.68	440
3 10	489.07	441
1 62	487.52	439
3 56	486.33	436
1 16	481.70	437
1 54	480.24	431
2 16	383.92	366
2 34	380.36	360
0 20	373.82	351
0 60	372.23	349
3 46	369.68	350
1 12	363.33	346
1 42	186.58	231
2 63	14.59	238
2 57	14.44	242
2 53	14.38	233
2 51	14.37	242
2 59	14.33	247
2 61	14.31	242
2 55	14.31	241
2 49	14.26	241
2 47	14.17	235
2 43	14.14	249
2 41	14.11	250
2 45	14.05	261
2 37	13.96	248
2 39	13.96	239
2 35	13.84	244
2 33	13.74	234
2 31	13.68	244
2 27	13.54	241
2 29	13.53	247
2 25	13.40	250
2 21	13.39	245
0 57	13.33	225
2 19	13.31	242
0 63	13.28	231
2 23	13.25	250
0 47	13.15	218
0 51	13.15	227
0 53	13.14	232
2 17	13.13	243
3 63	13.12	236
0 43	13.10	225
3 53	13.10	226
0 55	13.08	216
3 61	13.07	228
3 57	13.06	233
3 55	13.06	222
0 45	12.96	227
3 59	12.96	236
3 51	12.96	230
2 11	12.95	244
3 45	12.95	238
3 47	12.94	227
0 59	12.93	214
2 13	12.92	250
3 43	12.92	230
0 61	12.90	226
0 39	12.90	223
0 41	12.90	221
0 49	12.88	220
0 35	12.87	230
0 33	12.86	230
2 15	12.85	240
3 39	12.85	230
3 49	12.84	237
3 37	12.77	236
3 41	12.76	243
3 33	12.69	236
2 9	12.67	229
2 7	12.66	249
0 29	12.63	223
2 5	12.60	239
3 31	12.59	228
0 31	12.59	234
3 29	12.59	226
0 37	12.52	219
3 27	12.52	225
3 35	12.49	232
3 19	12.49	224
0 27	12.41	227
3 23	12.40	231
0 23	12.39	234
3 25	12.33	234
3 21	12.27	229
2 3	12.27	252
0 25	12.27	222
0 19	12.24	230
3 17	12.22	227
0 21	12.17	227
0 17	12.13	228
2 1	12.13	245
0 15	12.10	231
1 51	12.09	234
3 13	12.06	222
0 13	11.98	230
1 59	11.97	244
1 53	11.94	237
0 11	11.93	226
1 61	11.91	235
1 63	11.89	227
1 49	11.86	240
0 9	11.86	228
1 57	11.85	232
1 55	11.82	229
0 7	11.80	218
3 11	11.80	225
1 47	11.80	239
3 9	11.77	228
1 39	11.76	227
1 41	11.76	231
1 45	11.72	240
3 5	11.65	234
3 15	11.63	239
3 7	11.60	238
0 3	11.59	238
1 31	11.57	236
1 35	11.56	229
1 37	11.55	240
0 5	11.53	234
1 43	11.53	238
1 33	11.44	237
0 1	11.40	233
3 1	11.40	226
1 29	11.39	246
1 27	11.39	230
1 25	11.38	242
3 3	11.31	236
1 23	11.24	238
1 21	11.13	232
1 19	11.07	235
1 17	11.07	239
1 15	10.93	238
1 13	10.90	239
1 9	10.84	243
1 11	10.78	233
1 7	10.72	229
1 5	10.60	235
1 3	10.46	239
1 1	10.35	230
