hg
Chip Chan	RMS
0 0	751.60	623
1 0	474.68	416
2 2	306.60	304
0 28	262.51	261
3 60	214.73	246
2 0	165.34	243
2 4	127.07	246
0 4	81.48	216
0 2	75.94	230
0 6	65.32	228
0 16	61.80	231
0 14	59.77	228
0 8	59.76	231
0 18	57.67	221
0 40	55.45	223
0 46	54.59	230
0 22	54.38	229
0 52	53.95	237
0 56	53.53	223
0 62	53.01	225
0 24	52.18	238
0 34	51.86	219
0 42	51.71	235
0 50	51.09	229
0 54	50.43	225
0 30	50.40	226
0 36	49.72	229
0 44	49.32	234
0 32	49.23	237
0 26	48.68	236
0 38	47.30	221
0 10	47.18	218
0 58	46.43	234
0 48	38.92	223
3 62	35.28	240
3 32	35.04	234
0 12	34.76	235
3 58	34.57	233
2 56	34.30	247
2 58	33.64	248
0 60	33.34	224
2 20	32.91	259
2 62	32.66	252
2 42	31.73	242
0 20	31.59	228
2 46	31.58	254
3 54	31.45	243
2 6	31.40	245
2 52	31.13	242
3 0	31.09	237
3 42	30.75	231
3 52	30.71	239
3 2	30.47	232
2 48	30.27	260
3 44	29.90	238
2 50	29.82	248
2 18	29.72	252
3 30	29.27	236
3 40	29.17	240
2 40	29.09	252
2 10	29.02	262
2 54	28.84	246
3 6	28.76	242
3 4	28.72	238
3 48	28.65	236
3 36	28.40	236
3 34	28.39	237
3 16	28.12	238
3 8	28.11	233
2 8	28.10	247
3 38	28.08	237
2 28	28.02	247
2 24	27.69	237
2 14	27.66	246
2 38	27.56	248
2 30	27.51	247
3 22	27.32	240
3 14	27.03	229
2 32	26.93	255
3 20	26.49	245
3 28	26.41	244
3 18	26.38	248
3 24	26.32	236
2 36	26.06	247
2 44	26.03	253
3 12	25.70	238
2 60	25.09	243
2 12	24.54	259
3 26	23.99	228
2 22	22.58	248
3 56	22.38	229
3 10	21.50	237
3 50	20.90	236
2 26	20.62	242
2 16	19.68	250
3 46	18.75	238
1 58	18.36	245
1 2	17.81	239
2 34	17.66	241
1 56	17.25	243
1 30	16.64	243
1 24	15.96	237
1 4	15.69	251
1 48	15.03	250
1 60	14.89	242
1 50	14.79	236
1 52	14.72	239
1 46	14.65	247
1 36	14.38	248
1 32	14.20	244
1 38	14.06	231
1 44	13.99	236
1 34	13.85	229
1 40	13.58	237
1 26	13.39	248
1 20	12.70	239
1 22	12.50	238
1 42	12.30	237
1 6	12.26	243
1 28	11.98	239
1 10	11.75	245
1 14	11.60	242
1 18	11.47	239
1 8	11.23	231
1 54	10.30	227
1 62	9.89	240
1 16	7.81	248
1 12	7.67	242
0 5	4.94	237
2 1	4.87	249
0 1	4.86	235
0 11	4.84	229
2 59	4.82	251
2 11	4.76	247
2 51	4.76	247
2 35	4.72	248
0 3	4.70	241
2 3	4.69	256
2 53	4.68	238
2 21	4.68	249
2 15	4.66	244
2 41	4.65	255
2 55	4.64	246
2 13	4.63	254
2 49	4.62	245
2 7	4.60	253
2 9	4.58	233
2 63	4.57	243
2 27	4.57	245
2 47	4.57	240
0 15	4.57	234
0 9	4.56	231
2 17	4.56	247
2 61	4.55	247
2 25	4.55	254
0 7	4.55	221
2 45	4.54	266
2 23	4.54	254
2 31	4.53	249
2 5	4.53	243
2 43	4.53	254
0 17	4.52	231
0 13	4.50	233
2 33	4.47	238
2 39	4.47	243
2 37	4.44	252
2 29	4.44	251
2 57	4.43	246
0 23	4.42	237
0 63	4.40	234
0 25	4.37	225
2 19	4.36	246
0 21	4.35	229
0 19	4.31	232
0 45	4.31	230
0 31	4.26	237
0 53	4.25	235
0 57	4.23	227
0 41	4.20	224
0 33	4.19	233
0 27	4.16	230
0 35	4.16	233
0 39	4.15	226
0 43	4.15	228
0 29	4.14	226
0 61	4.14	229
0 37	4.13	221
0 47	4.13	221
0 49	4.11	223
0 59	4.04	218
0 55	4.03	219
0 51	4.03	230
3 57	4.00	237
3 27	3.99	229
3 59	3.99	240
1 59	3.94	247
3 15	3.93	243
3 5	3.92	238
3 7	3.91	241
3 53	3.90	230
3 13	3.87	226
3 1	3.85	230
3 39	3.84	234
3 51	3.82	233
3 61	3.81	232
1 61	3.81	238
3 43	3.81	234
1 49	3.81	243
1 55	3.81	232
3 3	3.81	240
1 63	3.80	230
3 45	3.80	241
3 31	3.80	232
1 29	3.79	250
1 57	3.78	235
1 45	3.78	243
3 17	3.76	231
1 9	3.75	245
1 53	3.75	240
1 47	3.74	242
3 37	3.74	240
3 25	3.73	238
3 41	3.73	248
3 19	3.72	228
1 41	3.72	234
3 29	3.71	230
3 49	3.69	241
1 37	3.69	243
3 33	3.64	240
1 51	3.64	237
1 3	3.63	242
3 47	3.63	231
1 31	3.63	239
1 33	3.63	240
3 63	3.60	240
1 39	3.60	230
1 43	3.60	241
1 15	3.59	240
3 35	3.59	236
1 21	3.57	235
3 55	3.56	225
3 11	3.56	229
3 23	3.56	235
1 25	3.56	245
3 9	3.55	232
3 21	3.54	233
1 17	3.54	241
1 13	3.54	242
1 35	3.54	232
1 11	3.53	236
1 19	3.52	238
1 5	3.50	238
1 27	3.47	233
1 7	3.46	232
1 23	3.42	241
1 1	3.31	233
