hg
Chip Chan	RMS
0 0	768.03	685
1 0	502.62	458
2 2	323.25	329
0 28	277.67	282
3 60	227.17	261
2 0	179.70	252
2 4	144.43	252
0 4	96.46	219
0 2	91.65	233
0 6	79.47	230
0 16	77.45	233
0 14	74.08	230
0 8	73.74	232
0 18	73.39	223
0 40	70.69	225
0 56	70.42	223
0 46	69.84	230
0 24	69.60	238
0 22	69.49	231
0 52	69.29	238
0 62	68.88	226
0 42	67.81	236
0 34	67.63	220
0 26	67.25	238
0 30	67.18	228
0 54	67.12	226
0 50	66.94	230
0 36	66.26	230
0 32	66.09	238
0 44	66.01	235
0 58	65.32	235
0 38	65.08	222
3 62	64.08	239
3 58	63.91	233
2 56	62.55	246
2 58	62.35	248
3 32	62.30	234
2 20	62.15	259
2 62	62.13	251
2 42	61.81	241
2 18	61.77	251
3 54	61.60	243
2 52	61.37	242
2 46	61.35	254
3 42	60.99	231
2 48	60.80	260
2 50	60.77	247
3 52	60.75	240
2 6	60.74	245
2 40	60.65	252
3 0	60.36	237
3 44	60.19	238
3 2	60.01	232
3 48	59.98	235
2 28	59.75	247
2 54	59.61	246
2 10	59.60	262
2 8	59.44	248
3 34	59.35	237
3 6	59.18	242
3 40	59.17	240
2 14	59.13	245
3 12	59.06	238
2 38	59.03	248
3 38	59.01	237
3 4	58.96	238
3 30	58.87	236
3 36	58.73	236
2 24	58.65	237
2 30	58.60	246
3 22	58.43	239
2 36	58.43	247
3 16	58.42	238
2 12	58.41	259
3 8	58.28	233
2 44	58.27	253
3 14	57.99	229
2 32	57.97	255
3 28	57.53	243
3 18	57.40	248
3 24	56.84	237
3 20	56.68	245
0 10	51.96	220
3 26	51.77	227
1 58	50.67	244
1 2	50.46	238
1 56	50.22	242
1 48	50.12	250
1 30	50.00	242
1 40	49.73	236
1 60	49.57	242
1 50	49.43	236
1 46	49.41	246
1 4	49.40	249
1 24	49.27	236
1 36	49.26	248
1 38	49.04	230
1 26	48.89	248
1 52	48.81	238
1 32	48.74	243
1 22	48.72	237
1 34	48.56	229
1 14	48.55	241
1 28	47.98	238
1 10	47.94	244
1 20	47.83	238
1 6	47.77	243
1 8	47.63	230
1 18	47.61	237
0 12	45.90	236
0 48	44.68	224
1 44	42.65	235
2 60	37.83	242
0 60	37.01	225
3 56	35.84	228
2 22	35.59	248
0 20	35.53	228
3 10	35.19	237
3 50	34.87	235
2 26	34.07	241
2 16	28.15	249
3 46	28.02	237
2 34	26.12	240
1 54	26.03	225
1 62	25.42	238
1 16	24.38	248
1 12	17.83	240
1 42	14.44	236
0 1	5.11	236
2 15	4.97	244
0 3	4.93	241
0 11	4.85	229
2 11	4.82	247
0 5	4.81	237
0 7	4.80	221
0 9	4.79	231
2 1	4.78	248
2 13	4.78	253
2 37	4.73	252
2 61	4.73	246
2 35	4.72	248
2 21	4.72	249
2 3	4.70	255
2 41	4.70	254
2 7	4.70	253
2 55	4.69	245
2 39	4.68	243
2 9	4.68	233
0 19	4.66	233
2 59	4.65	251
2 19	4.65	246
0 17	4.64	231
2 33	4.63	238
0 13	4.62	233
2 63	4.60	243
0 23	4.58	237
2 57	4.58	246
2 5	4.58	243
2 47	4.57	239
0 25	4.57	225
2 27	4.57	244
2 31	4.56	248
2 53	4.56	237
2 29	4.54	251
2 49	4.52	245
0 27	4.52	230
0 45	4.51	230
0 63	4.51	235
2 23	4.50	253
2 45	4.50	266
2 43	4.50	253
2 51	4.48	246
2 17	4.48	247
2 25	4.46	254
0 31	4.45	237
0 21	4.45	230
0 39	4.44	226
0 43	4.42	228
0 59	4.40	218
0 33	4.40	233
0 41	4.37	225
0 29	4.36	227
0 57	4.36	228
0 47	4.36	222
0 51	4.35	230
0 37	4.34	222
0 53	4.34	235
0 55	4.34	219
0 49	4.30	224
0 35	4.26	233
0 61	4.26	230
0 15	4.09	234
3 59	4.03	240
3 61	4.01	231
3 63	4.00	240
1 57	3.96	235
1 59	3.96	247
3 5	3.95	238
3 15	3.95	243
3 37	3.93	240
3 21	3.93	232
3 41	3.93	247
3 3	3.92	239
3 49	3.91	241
3 43	3.90	234
1 51	3.89	237
3 27	3.89	229
3 9	3.87	232
1 41	3.86	234
1 55	3.85	232
1 63	3.84	230
1 53	3.83	240
3 47	3.83	231
3 13	3.83	226
1 29	3.82	249
1 21	3.82	235
1 49	3.82	243
1 31	3.82	239
1 47	3.81	241
1 43	3.81	240
1 61	3.81	238
3 55	3.81	226
3 57	3.81	236
1 13	3.80	241
1 37	3.80	242
1 33	3.79	240
3 1	3.79	230
3 51	3.79	233
3 19	3.78	227
3 31	3.78	232
3 39	3.78	233
3 45	3.77	241
3 25	3.77	238
1 27	3.77	233
1 35	3.77	232
1 3	3.77	241
1 45	3.77	243
3 33	3.76	240
3 7	3.75	241
3 35	3.74	236
3 11	3.74	229
3 23	3.74	235
1 25	3.74	244
1 9	3.73	245
3 29	3.73	230
1 15	3.71	240
1 17	3.71	241
1 39	3.70	230
1 5	3.70	238
3 53	3.69	230
3 17	3.69	230
1 23	3.69	241
1 7	3.64	232
1 19	3.64	238
1 11	3.58	236
1 1	3.53	232
