hg
Chip Chan	RMS
0 0	779.43	689
1 0	513.31	457
2 2	325.02	328
0 28	283.12	285
3 60	226.24	260
2 0	174.07	253
2 4	133.33	254
0 4	91.38	219
0 2	84.33	232
0 6	70.14	229
0 16	67.46	233
0 14	61.96	230
0 8	61.84	232
0 18	60.04	222
0 56	57.68	224
0 40	57.00	225
0 46	56.29	231
0 22	56.09	232
0 52	55.72	238
0 24	55.32	239
0 62	54.70	226
0 34	53.81	221
0 42	53.72	236
0 26	53.15	238
0 30	53.01	228
0 54	52.81	226
0 50	52.37	230
0 36	52.17	231
0 32	51.16	238
0 44	51.06	235
0 58	50.23	235
0 38	49.40	222
0 10	48.80	220
0 48	40.37	224
3 62	40.16	241
3 58	39.32	235
3 32	39.13	237
2 56	36.56	248
3 54	36.22	244
2 58	35.83	251
0 12	35.76	235
3 52	35.51	241
3 0	35.34	239
0 60	35.03	226
3 44	34.97	240
2 62	34.81	254
3 42	34.64	233
2 20	34.64	263
3 2	34.40	234
3 40	34.22	242
2 42	33.90	244
2 46	33.79	258
3 30	33.78	238
3 48	33.62	237
3 34	33.18	239
2 52	33.16	246
2 6	33.11	248
3 36	33.11	237
0 20	32.98	229
3 6	32.92	244
3 38	32.81	239
2 48	32.64	263
3 16	32.58	239
2 50	32.53	250
2 18	32.51	255
3 4	32.48	239
2 40	32.23	255
3 8	31.82	234
3 22	31.76	241
3 14	31.31	230
3 18	31.21	250
3 28	31.14	245
3 20	31.04	246
2 54	31.03	248
3 24	30.30	238
2 10	30.24	265
2 28	30.13	250
3 12	30.12	239
2 14	29.95	248
2 38	29.72	251
2 8	29.71	251
2 30	29.51	250
2 24	29.29	239
2 32	28.99	258
3 26	28.36	228
2 36	28.33	250
2 44	28.18	256
2 60	27.21	244
2 12	25.88	261
3 56	25.35	230
3 10	24.24	238
2 22	23.70	250
3 50	23.52	237
2 26	21.65	244
3 46	21.16	238
2 16	21.12	250
1 2	19.56	241
1 58	19.32	247
1 30	18.54	245
2 34	18.47	242
1 56	18.28	245
1 4	17.81	252
1 24	17.69	239
1 48	15.98	252
1 46	15.88	248
1 50	15.75	238
1 60	15.65	244
1 36	15.31	250
1 52	15.24	241
1 44	15.10	237
1 38	14.97	232
1 40	14.73	238
1 32	14.52	246
1 34	14.28	231
1 28	13.87	240
1 26	13.79	250
1 22	13.33	238
1 42	13.11	237
1 6	12.79	245
1 20	12.78	240
1 10	12.72	246
1 14	12.54	243
1 18	12.43	239
1 8	12.35	232
1 62	10.57	240
1 54	10.49	228
1 16	8.62	250
1 12	7.90	242
0 1	5.01	236
2 43	4.99	254
2 3	4.86	256
2 37	4.85	252
2 63	4.84	243
2 7	4.84	253
2 17	4.83	247
2 1	4.81	249
2 57	4.80	246
2 59	4.80	251
2 23	4.79	254
2 53	4.78	237
2 55	4.77	245
2 31	4.73	249
2 19	4.73	246
2 45	4.72	266
2 51	4.72	246
2 49	4.72	245
2 5	4.70	243
2 41	4.70	255
2 61	4.70	247
2 11	4.69	247
2 47	4.68	240
2 15	4.68	244
2 33	4.68	238
2 25	4.68	254
2 29	4.66	251
2 35	4.63	248
2 13	4.60	253
0 11	4.60	229
2 21	4.59	249
0 3	4.58	241
2 27	4.58	245
2 39	4.58	243
2 9	4.58	233
0 7	4.54	221
0 5	4.52	237
0 9	4.49	231
0 17	4.37	232
3 59	4.36	240
0 15	4.25	235
0 13	4.24	233
0 25	4.22	225
0 31	4.20	237
0 19	4.16	233
0 29	4.13	227
3 61	4.12	231
3 9	4.11	232
0 49	4.11	224
3 29	4.11	230
3 5	4.11	238
3 7	4.10	241
3 15	4.10	243
3 41	4.09	247
3 39	4.08	234
3 53	4.06	230
0 41	4.06	225
3 43	4.05	234
0 35	4.05	233
3 63	4.04	240
3 25	4.04	238
0 23	4.04	238
0 33	4.03	233
3 3	4.03	240
3 1	4.03	230
0 39	4.03	227
0 37	4.03	222
0 55	4.02	219
3 35	4.02	236
0 27	4.02	230
0 53	4.01	235
3 57	4.00	236
3 51	4.00	234
0 59	3.99	218
0 51	3.99	230
0 47	3.98	222
3 45	3.96	241
0 63	3.96	235
0 21	3.95	230
0 45	3.95	230
3 33	3.95	240
0 61	3.94	230
0 57	3.94	228
3 31	3.94	232
3 19	3.93	227
3 49	3.92	241
3 47	3.91	231
3 21	3.91	232
0 43	3.90	228
3 11	3.90	229
3 13	3.89	226
3 55	3.88	225
3 17	3.87	230
3 37	3.87	240
1 59	3.85	247
1 57	3.81	235
3 27	3.79	229
1 41	3.79	234
1 47	3.77	241
1 17	3.76	241
1 9	3.76	245
3 23	3.74	235
1 25	3.73	245
1 39	3.73	230
1 45	3.73	243
1 53	3.72	240
1 37	3.71	243
1 5	3.70	238
1 63	3.69	230
1 49	3.67	243
1 29	3.67	249
1 19	3.67	237
1 51	3.67	237
1 55	3.67	232
1 15	3.66	240
1 61	3.66	238
1 3	3.64	241
1 21	3.64	235
1 43	3.63	240
1 13	3.62	241
1 31	3.60	239
1 35	3.59	232
1 33	3.54	240
1 27	3.49	232
1 11	3.48	236
1 1	3.46	232
1 7	3.44	232
1 23	3.40	241
