hg
Chip Chan	RMS
2 10	1289.89	1157
2 2	1289.14	1155
2 20	1287.74	1156
2 12	1287.66	1154
2 0	1287.61	1149
2 18	1287.44	1157
2 4	1287.31	1152
2 8	1286.42	1152
2 48	1285.47	1156
2 30	1283.42	1151
2 32	1283.37	1151
2 6	1283.14	1150
2 14	1283.11	1148
2 44	1283.01	1151
2 40	1282.54	1152
2 46	1281.13	1152
2 36	1280.77	1152
2 28	1280.71	1151
2 62	1280.57	1149
2 50	1279.59	1149
2 52	1278.90	1150
2 24	1278.70	1145
2 38	1278.46	1148
2 56	1278.44	1146
2 54	1278.40	1147
2 42	1278.36	1148
2 58	1276.98	1149
0 8	1272.00	1130
0 6	1271.83	1125
0 26	1271.38	1130
0 2	1271.31	1127
0 28	1270.91	1123
0 4	1269.50	1123
0 16	1269.47	1128
0 24	1269.30	1130
0 14	1269.07	1127
0 22	1268.40	1126
0 42	1267.67	1126
0 18	1267.06	1123
0 32	1266.41	1126
0 40	1265.37	1122
0 36	1265.32	1125
0 52	1265.26	1125
0 30	1264.79	1124
0 46	1264.21	1122
0 58	1264.20	1123
0 38	1264.12	1122
0 44	1264.05	1124
0 50	1263.03	1120
0 56	1262.61	1121
0 54	1261.24	1122
0 62	1260.81	1121
0 34	1259.95	1118
3 6	1248.82	1108
3 16	1245.96	1107
3 12	1245.58	1104
3 18	1245.55	1109
3 4	1245.25	1105
3 2	1245.11	1104
3 28	1244.71	1106
3 0	1244.66	1102
3 8	1244.61	1104
3 22	1244.41	1107
3 60	1244.39	1105
3 20	1243.42	1106
3 44	1243.00	1107
3 48	1242.29	1106
3 30	1242.16	1103
3 54	1242.09	1104
3 24	1241.86	1103
3 14	1241.54	1102
3 38	1241.44	1105
3 32	1241.15	1100
3 40	1240.38	1104
3 36	1240.20	1103
3 34	1240.00	1102
1 4	1239.18	1106
1 6	1239.18	1104
3 62	1238.84	1103
3 52	1238.79	1104
1 10	1238.48	1103
3 58	1238.13	1102
3 42	1238.06	1102
1 2	1237.38	1102
1 14	1236.86	1104
1 26	1234.61	1103
1 20	1233.74	1099
1 22	1233.48	1099
1 18	1232.44	1098
1 36	1231.97	1100
1 28	1231.58	1098
1 24	1230.84	1098
1 8	1230.84	1095
1 48	1230.48	1102
1 30	1230.28	1100
1 56	1230.24	1099
1 58	1230.05	1100
1 32	1229.50	1098
1 40	1228.88	1098
3 26	1228.46	1085
1 46	1228.27	1098
1 50	1228.19	1097
1 60	1228.11	1098
1 0	1227.62	1097
1 38	1227.52	1094
1 52	1227.48	1096
1 34	1226.92	1094
1 44	1215.08	1080
2 22	1173.43	1038
0 0	1173.43	949
2 26	1169.46	1034
2 60	1168.14	1031
0 12	1154.99	1012
0 10	1150.38	1004
0 48	1149.05	1004
3 50	1132.55	992
3 10	1131.41	991
3 56	1123.86	984
1 16	1123.25	992
1 62	1120.08	990
1 54	1114.83	983
2 16	1044.15	925
2 34	1031.70	914
0 20	1024.42	896
0 60	1018.76	892
3 46	1002.27	883
1 12	989.24	875
1 42	465.67	439
2 55	40.68	236
2 57	40.50	237
2 45	40.33	257
2 49	40.30	236
3 57	40.23	229
2 61	40.20	238
2 63	40.15	233
2 53	40.14	228
2 51	40.14	238
2 47	40.11	230
2 59	40.06	242
2 43	40.03	245
3 55	40.02	218
3 63	39.71	232
3 47	39.70	223
3 53	39.69	222
0 57	39.69	221
3 49	39.68	233
3 45	39.60	233
2 41	39.52	246
3 59	39.46	232
2 37	39.45	243
2 39	39.44	234
0 63	39.38	227
3 51	39.37	225
3 61	39.34	223
2 35	39.33	239
3 37	39.30	232
3 39	39.30	226
3 43	39.13	226
0 51	39.02	223
0 61	38.99	222
0 55	38.99	212
0 59	38.99	211
1 59	38.98	239
3 41	38.91	240
3 35	38.89	228
3 33	38.82	232
0 53	38.73	228
1 57	38.72	228
0 43	38.72	221
0 45	38.69	223
2 29	38.64	242
0 41	38.61	218
1 55	38.56	224
2 31	38.52	240
3 31	38.50	225
0 39	38.44	219
0 47	38.41	214
1 61	38.38	231
3 25	38.35	230
2 33	38.34	229
1 51	38.32	230
1 63	38.30	223
1 47	38.26	234
3 27	38.24	222
0 49	38.14	216
1 49	38.14	235
1 53	38.04	232
3 19	38.01	220
3 29	37.95	222
2 27	37.92	236
1 45	37.88	236
0 35	37.87	226
3 23	37.81	227
1 41	37.75	227
1 39	37.67	223
0 37	37.63	215
3 21	37.62	225
0 33	37.61	226
1 43	37.52	233
2 25	37.49	245
1 35	37.42	225
0 31	37.41	230
3 17	37.39	223
0 27	37.29	223
2 21	37.20	240
2 23	37.19	245
1 37	37.16	235
0 29	37.10	220
2 19	36.97	238
1 33	36.93	233
1 31	36.91	232
0 25	36.85	218
2 17	36.83	239
1 29	36.65	242
3 13	36.61	219
0 23	36.57	231
1 25	36.45	238
1 27	36.45	226
0 21	36.41	223
3 11	36.35	222
2 13	36.34	246
1 21	36.14	228
2 15	36.12	236
3 15	36.10	236
2 11	36.07	239
1 23	36.06	234
0 19	35.93	226
0 17	35.90	225
2 9	35.89	225
3 7	35.81	234
3 9	35.64	225
1 19	35.53	231
0 13	35.49	227
2 7	35.46	246
2 5	35.11	235
1 17	35.10	235
1 15	35.07	234
3 5	35.06	231
0 7	35.06	215
0 15	35.03	228
0 11	34.95	223
1 9	34.59	239
0 9	34.57	225
2 3	34.47	248
1 11	34.43	229
3 3	34.41	233
1 13	34.31	235
0 5	34.27	231
3 1	34.15	224
2 1	33.97	241
1 7	33.83	226
1 5	33.61	232
0 3	33.59	235
