hg
Chip Chan	RMS
0 0	757.21	629
1 0	487.76	416
2 2	317.71	304
0 28	280.82	269
3 60	233.06	263
2 0	203.52	259
1 10	202.15	253
1 30	200.89	251
1 4	200.69	256
1 6	199.57	251
1 60	199.52	251
1 46	198.80	253
1 48	198.61	256
1 32	198.48	252
1 14	197.85	250
1 2	196.90	247
1 52	196.53	247
1 56	195.49	250
1 26	195.05	254
1 18	194.96	246
1 58	194.63	251
1 50	194.21	245
1 20	194.21	246
1 24	193.45	244
2 40	192.74	260
2 42	192.17	251
1 34	192.11	239
2 10	192.03	267
1 40	191.64	244
1 22	191.41	245
1 8	190.17	239
2 62	190.05	259
2 30	189.82	255
1 36	189.68	253
2 32	189.66	262
2 6	188.74	253
2 38	188.57	256
2 4	188.42	259
1 38	188.32	239
3 62	188.31	249
2 28	188.30	255
2 12	188.26	264
0 42	187.89	242
2 56	187.84	254
3 20	187.45	252
0 52	187.41	244
1 28	186.97	244
0 36	186.58	238
0 44	186.35	241
0 46	186.09	238
2 46	185.91	261
2 58	185.57	256
3 18	185.45	254
0 40	185.44	233
3 12	185.28	246
2 20	184.77	265
3 4	184.66	246
3 42	184.63	242
2 54	184.61	253
3 22	184.54	247
2 36	184.32	254
0 54	184.28	234
3 0	184.27	245
0 38	184.03	231
3 40	183.93	247
0 32	183.92	243
2 52	183.92	250
3 2	183.76	241
3 16	183.64	246
3 54	183.61	250
3 6	183.48	249
2 18	183.44	258
0 62	183.04	233
3 14	182.96	239
3 8	182.40	241
2 48	182.39	265
0 34	182.24	229
3 24	182.06	244
0 50	181.89	236
1 44	181.77	239
2 44	181.67	259
3 58	181.31	243
3 38	181.27	245
2 8	180.63	253
0 18	180.25	230
0 2	180.17	239
0 16	180.11	239
0 14	179.74	236
0 30	179.45	234
3 52	179.40	246
2 24	179.06	245
0 56	179.02	231
0 4	178.51	228
2 50	178.18	253
3 34	178.12	244
3 28	177.57	249
0 58	177.35	239
2 14	176.01	251
0 26	175.57	241
0 6	175.44	235
3 36	175.05	242
3 30	173.75	243
0 8	172.69	236
3 48	172.46	242
0 24	172.21	241
3 32	170.95	241
3 26	166.80	232
0 22	166.66	234
3 44	165.37	243
1 62	130.97	235
1 54	126.63	223
1 16	126.03	245
2 26	123.50	241
2 60	122.58	242
0 48	121.53	220
2 22	120.66	248
3 10	120.37	236
3 56	116.22	228
0 10	115.71	216
3 50	111.50	236
0 12	105.52	233
1 12	98.82	238
2 34	92.99	240
3 46	91.10	236
2 16	88.44	248
0 60	87.98	222
0 20	80.39	226
1 42	37.95	234
2 15	11.10	243
3 15	10.83	242
0 15	10.08	234
3 49	9.41	241
3 57	9.38	236
3 53	9.37	229
3 51	9.33	233
2 55	9.26	245
3 55	9.23	225
2 53	9.15	238
2 51	9.12	246
2 49	9.11	245
3 43	9.07	234
3 45	9.02	241
1 55	9.02	232
2 59	9.01	251
2 47	9.01	239
3 47	9.00	231
3 11	9.00	229
2 57	9.00	246
3 61	8.97	231
3 19	8.97	227
3 21	8.96	232
1 61	8.96	238
2 45	8.94	266
2 19	8.94	246
3 39	8.94	233
3 35	8.93	235
3 27	8.93	229
3 59	8.92	240
3 29	8.91	230
1 63	8.90	230
2 37	8.90	252
2 5	8.90	243
3 23	8.90	235
2 61	8.89	247
3 37	8.89	240
2 31	8.88	248
1 53	8.88	240
2 43	8.88	254
1 45	8.86	243
2 11	8.85	247
2 23	8.84	253
1 49	8.84	243
3 17	8.81	230
2 29	8.80	251
3 41	8.80	247
2 3	8.79	255
2 9	8.77	233
3 25	8.77	237
2 35	8.75	248
1 57	8.75	235
2 17	8.75	247
2 41	8.74	254
0 53	8.74	234
0 57	8.73	228
1 59	8.73	246
2 33	8.73	238
2 13	8.72	253
1 51	8.72	237
2 39	8.72	243
3 13	8.70	225
3 33	8.70	240
3 9	8.69	232
0 55	8.68	219
3 7	8.68	241
2 7	8.67	253
2 27	8.66	245
2 21	8.66	249
3 5	8.63	237
3 3	8.61	239
0 13	8.61	233
0 21	8.59	229
1 41	8.59	234
0 17	8.57	231
2 63	8.57	243
2 25	8.57	254
0 1	8.56	235
1 47	8.56	241
0 63	8.55	234
1 43	8.53	241
0 43	8.53	228
3 63	8.53	240
0 3	8.51	240
3 31	8.50	232
0 5	8.50	237
2 1	8.49	248
0 59	8.49	217
1 29	8.48	249
0 39	8.47	226
0 45	8.47	230
0 9	8.46	231
0 37	8.44	221
0 49	8.44	223
0 51	8.44	230
0 25	8.44	225
0 7	8.44	221
3 1	8.43	230
1 37	8.43	242
0 61	8.43	229
0 23	8.42	237
0 41	8.41	224
0 33	8.40	233
0 47	8.40	221
0 27	8.37	230
1 25	8.35	244
0 31	8.33	236
1 33	8.33	240
1 27	8.31	232
1 35	8.29	232
0 29	8.28	226
0 11	8.26	229
0 19	8.25	232
0 35	8.21	233
1 9	8.20	245
1 31	8.20	239
1 21	8.18	234
1 39	8.18	230
1 15	8.15	240
1 19	8.14	238
1 23	8.13	241
1 5	8.06	238
1 11	8.05	236
1 17	8.04	241
1 3	7.97	241
1 7	7.96	232
1 13	7.91	242
1 1	7.65	232
