hg
Chip Chan	RMS
0 22	24.41	239
0 0	22.24	232
3 18	16.93	253
1 22	16.15	255
1 4	16.10	249
0 4	15.98	239
1 40	15.78	253
1 28	15.77	263
1 26	15.64	252
1 38	15.55	264
1 10	15.51	257
1 56	15.48	262
1 6	15.46	258
0 28	15.43	239
3 32	15.41	242
3 44	15.39	242
1 20	15.39	253
1 14	15.31	262
1 24	15.28	258
1 50	15.25	254
1 8	15.25	252
1 32	15.24	257
1 36	15.23	256
3 22	15.20	254
0 56	15.18	252
1 0	15.07	256
1 2	15.07	251
3 28	15.04	254
1 30	15.02	258
1 58	15.00	249
3 16	14.99	248
1 18	14.98	254
3 8	14.97	250
1 46	14.94	256
3 12	14.92	251
1 34	14.89	255
0 58	14.88	240
3 40	14.87	253
3 48	14.85	240
0 50	14.85	242
2 2	14.83	247
3 4	14.82	257
3 14	14.81	260
2 54	14.78	250
3 30	14.78	244
1 60	14.75	251
3 24	14.73	239
0 16	14.71	247
0 36	14.63	251
3 20	14.60	247
3 2	14.58	250
1 52	14.58	255
3 34	14.58	242
3 42	14.55	243
3 36	14.54	253
0 44	14.49	253
0 30	14.49	240
3 54	14.48	246
2 18	14.48	243
3 62	14.42	246
0 34	14.41	244
3 6	14.38	248
3 58	14.38	253
0 42	14.37	249
0 26	14.35	254
1 48	14.35	258
0 38	14.34	247
0 46	14.34	255
0 24	14.33	246
0 18	14.32	252
3 38	14.32	248
3 60	14.32	234
0 54	14.31	251
0 40	14.31	247
2 42	14.30	246
2 8	14.29	240
2 50	14.27	251
3 52	14.25	250
0 52	14.21	245
2 28	14.18	254
2 14	14.17	249
2 32	14.14	241
2 38	14.12	257
2 58	14.10	247
2 36	14.08	233
0 14	14.03	240
2 10	14.03	240
2 6	14.03	254
0 6	14.01	247
2 0	14.00	241
0 8	13.99	249
2 40	13.98	259
0 32	13.97	244
2 12	13.96	240
3 0	13.92	242
2 52	13.90	250
2 46	13.90	248
2 56	13.88	250
2 62	13.87	257
2 4	13.87	244
2 20	13.86	245
3 26	13.79	238
0 2	13.77	249
0 62	13.67	235
1 44	13.65	257
2 44	13.57	250
2 24	13.56	246
2 30	13.55	245
2 48	13.45	251
1 62	10.63	267
1 16	10.42	253
1 54	10.33	252
3 56	10.01	255
3 10	9.94	254
3 50	9.92	248
2 60	9.70	244
0 10	9.58	252
0 48	9.35	248
2 22	9.19	244
2 26	9.15	236
0 12	9.15	243
1 12	8.57	251
3 46	7.89	252
0 20	7.88	240
2 16	7.75	243
0 60	7.58	235
2 34	7.45	239
1 42	5.66	257
3 15	3.52	254
3 37	3.36	252
3 63	3.33	247
3 5	3.32	248
3 49	3.32	241
3 13	3.32	255
3 3	3.31	240
3 25	3.30	239
3 35	3.29	246
3 11	3.28	247
3 57	3.27	252
3 9	3.26	250
1 43	3.25	255
3 61	3.25	249
3 55	3.24	243
1 51	3.24	250
3 19	3.24	245
3 23	3.24	255
1 41	3.23	256
1 53	3.23	261
1 59	3.22	255
1 33	3.22	261
3 31	3.22	252
3 53	3.21	247
3 51	3.21	237
3 43	3.20	248
3 41	3.20	244
3 47	3.20	237
1 39	3.19	256
1 57	3.18	257
1 21	3.18	257
1 61	3.18	262
3 17	3.18	241
3 29	3.17	247
3 59	3.16	246
3 7	3.15	242
3 21	3.15	247
3 39	3.15	240
1 29	3.15	255
3 45	3.14	244
3 27	3.13	240
3 33	3.13	237
1 5	3.13	267
1 47	3.12	253
1 45	3.11	251
1 7	3.10	255
1 37	3.09	262
1 1	3.08	253
1 11	3.07	249
1 19	3.07	255
3 1	3.07	263
1 35	3.07	251
1 23	3.06	254
1 15	3.06	256
1 3	3.06	243
1 31	3.06	255
1 9	3.04	246
1 49	3.04	248
1 25	3.03	252
1 55	3.03	251
1 27	2.99	248
1 13	2.96	250
1 17	2.95	249
1 63	2.95	252
0 53	2.86	252
0 55	2.85	248
0 57	2.79	244
0 45	2.79	246
0 13	2.73	253
0 47	2.73	244
0 9	2.72	237
0 7	2.71	241
0 51	2.71	233
0 27	2.71	244
0 61	2.71	243
2 63	2.70	250
0 35	2.70	240
0 5	2.70	247
0 29	2.69	242
0 17	2.69	246
0 21	2.69	235
0 63	2.68	240
2 43	2.66	254
0 3	2.66	237
0 19	2.66	256
0 25	2.65	228
0 49	2.64	240
0 31	2.64	237
0 37	2.64	245
2 29	2.61	246
2 9	2.61	249
0 43	2.60	245
2 35	2.60	248
0 33	2.60	240
0 23	2.60	243
0 41	2.59	236
0 15	2.59	239
2 7	2.59	242
0 1	2.59	240
0 59	2.58	233
0 11	2.57	238
2 57	2.56	249
2 3	2.55	246
2 1	2.55	239
0 39	2.55	237
2 51	2.52	245
2 41	2.51	246
2 17	2.50	241
2 19	2.50	243
2 47	2.48	243
2 5	2.47	243
2 15	2.46	231
2 53	2.45	243
2 37	2.45	243
2 49	2.44	247
2 21	2.43	240
2 27	2.43	246
2 23	2.41	246
2 31	2.40	242
2 55	2.39	237
2 33	2.39	244
2 61	2.38	237
2 13	2.37	237
2 11	2.36	239
2 59	2.36	237
2 39	2.34	237
2 45	2.29	232
2 25	2.28	240
