hg
Chip Chan	RMS
0 0	720.56	602
1 0	454.01	411
2 2	296.80	308
0 28	256.02	265
3 60	210.06	252
2 0	162.77	248
2 4	122.54	248
0 4	80.30	216
0 2	74.89	230
0 6	65.26	228
0 16	61.08	230
0 8	59.77	231
0 14	59.56	228
0 18	57.80	221
0 40	55.25	223
0 22	54.93	229
0 46	54.93	229
0 52	54.26	237
0 56	53.52	222
0 62	53.46	225
0 24	52.53	237
0 34	52.01	219
0 42	51.98	234
0 50	50.95	229
0 54	50.89	225
0 30	50.32	227
0 36	49.97	230
0 44	49.84	234
0 26	49.51	237
0 32	49.50	237
0 38	46.92	220
0 10	46.68	218
0 58	46.56	234
0 48	39.00	223
2 56	36.10	247
0 12	35.59	234
3 62	35.33	240
3 58	35.10	234
3 32	34.80	235
2 20	33.99	260
2 58	33.90	250
2 62	33.66	253
2 46	33.35	255
0 60	32.92	224
2 42	32.83	243
2 52	32.71	244
2 6	32.71	246
3 54	32.51	243
3 0	31.36	238
3 42	31.20	232
2 40	31.18	254
0 20	31.15	228
2 18	31.15	252
2 48	31.10	261
3 52	31.02	240
3 2	30.89	233
2 50	30.87	248
3 44	30.20	238
2 10	30.08	264
3 40	29.67	240
3 48	29.61	236
2 28	29.50	248
3 34	29.50	237
3 6	29.42	242
2 14	29.40	247
2 54	29.39	247
3 4	29.30	238
2 38	29.15	250
3 16	29.05	238
3 30	29.04	237
3 38	29.00	238
2 30	28.89	248
2 60	28.82	244
3 36	28.76	236
2 8	28.55	249
3 8	28.43	233
2 24	28.19	239
3 14	28.03	229
2 32	27.76	256
3 22	27.72	240
2 36	27.50	248
2 44	27.18	255
3 20	26.83	246
3 18	26.82	248
3 28	26.77	243
3 24	26.70	237
3 12	25.64	238
2 12	25.60	260
3 26	24.44	228
2 22	23.70	249
3 56	23.42	229
3 10	22.03	237
2 26	21.54	243
3 50	21.21	236
2 16	20.59	250
3 46	19.45	237
2 34	18.45	242
1 2	17.58	239
1 58	17.41	245
1 56	16.89	244
1 30	16.55	243
1 24	15.76	237
1 4	15.69	251
1 48	14.97	251
1 50	14.66	237
1 46	14.24	247
1 36	14.21	249
1 60	14.14	242
1 52	14.09	240
1 38	13.94	231
1 34	13.63	230
1 44	13.47	236
1 32	13.38	245
1 40	13.26	237
1 26	12.73	249
1 42	12.50	237
1 22	12.45	238
1 10	11.65	245
1 6	11.56	244
1 8	11.51	231
1 28	11.50	239
1 20	11.50	240
1 18	10.97	238
1 14	10.71	242
1 54	10.14	227
1 62	9.61	240
1 16	7.84	249
1 12	7.14	242
0 3	5.01	241
0 5	5.00	236
0 1	4.86	235
0 11	4.82	229
0 7	4.77	221
0 13	4.76	233
2 57	4.75	246
0 9	4.73	231
2 13	4.71	254
2 1	4.70	249
2 7	4.69	253
2 47	4.68	240
2 27	4.67	245
2 45	4.66	266
2 15	4.64	244
2 55	4.64	245
2 9	4.63	233
2 61	4.63	247
2 29	4.62	252
0 53	4.61	234
2 25	4.60	254
2 17	4.57	247
2 63	4.54	243
2 3	4.53	256
2 19	4.53	246
0 63	4.53	234
2 53	4.53	238
2 59	4.53	251
2 35	4.53	248
2 5	4.52	243
2 49	4.51	245
0 15	4.51	234
2 43	4.48	254
0 37	4.47	221
2 51	4.47	247
0 27	4.46	230
2 37	4.46	252
2 21	4.46	249
0 19	4.45	233
2 33	4.44	238
2 11	4.44	247
0 17	4.42	231
2 41	4.41	255
0 29	4.41	226
0 21	4.41	229
0 23	4.39	237
2 23	4.38	254
0 57	4.38	228
0 25	4.38	225
0 31	4.38	236
0 61	4.37	229
2 39	4.37	243
0 49	4.35	223
0 33	4.35	233
0 59	4.33	217
2 31	4.30	249
0 55	4.28	219
0 45	4.25	230
0 39	4.23	226
0 35	4.23	233
0 43	4.22	228
0 41	4.21	224
0 47	4.19	221
0 51	4.14	229
3 61	3.94	232
3 57	3.87	237
3 37	3.78	240
3 39	3.75	234
3 5	3.75	238
3 53	3.75	230
3 3	3.74	240
3 63	3.73	240
1 43	3.73	241
1 45	3.73	243
3 59	3.72	240
1 59	3.72	247
1 53	3.70	240
3 11	3.68	229
1 17	3.68	242
3 33	3.68	240
3 43	3.67	234
3 47	3.66	231
1 55	3.66	232
1 61	3.66	238
3 25	3.66	238
3 1	3.65	230
3 51	3.65	234
3 49	3.65	242
3 41	3.65	248
3 9	3.65	232
3 45	3.64	242
3 27	3.64	229
1 57	3.63	236
1 29	3.63	250
3 7	3.62	242
3 23	3.62	235
1 23	3.62	241
3 55	3.62	226
1 63	3.62	230
3 15	3.62	243
1 13	3.61	242
1 39	3.60	230
1 49	3.60	243
1 37	3.58	243
1 25	3.58	245
3 21	3.57	233
1 33	3.57	240
3 29	3.57	230
3 35	3.57	236
1 9	3.56	246
1 41	3.56	234
3 17	3.55	230
1 15	3.55	241
1 51	3.55	237
1 19	3.54	238
3 31	3.54	232
3 19	3.54	228
3 13	3.52	226
1 27	3.49	233
1 35	3.46	232
1 3	3.45	242
1 21	3.44	235
1 47	3.44	242
1 5	3.43	239
1 31	3.42	239
1 1	3.39	233
1 7	3.34	232
1 11	3.32	236
