hg
Chip Chan	RMS
0 0	749.84	610
1 0	481.70	401
2 2	311.40	293
0 28	268.01	252
3 60	220.90	237
2 0	171.70	234
2 4	130.73	239
0 4	79.53	214
0 2	73.85	229
0 6	62.81	227
0 16	59.85	231
0 14	56.81	228
0 8	56.69	231
0 18	55.84	221
0 22	53.82	229
0 40	52.89	224
0 46	52.43	230
0 56	52.08	222
0 52	51.32	237
0 62	51.16	225
0 24	50.22	237
0 42	49.82	235
0 34	49.71	220
0 50	49.27	229
0 54	49.06	225
0 30	48.67	227
0 36	48.17	230
0 26	47.90	236
0 44	47.56	234
0 32	47.51	237
0 10	45.77	218
0 38	44.67	221
0 58	44.66	233
0 48	37.68	223
3 32	35.55	232
3 58	35.45	231
3 62	35.36	236
2 56	34.09	244
0 12	33.42	235
2 58	33.08	246
2 20	32.79	258
0 60	32.70	224
3 54	32.10	240
2 62	32.06	250
2 6	32.06	244
2 46	31.74	253
3 0	31.51	235
2 42	31.47	240
2 52	31.30	241
3 42	30.71	229
0 20	30.41	228
3 52	30.24	237
3 44	30.05	236
3 2	30.00	230
2 18	29.87	250
3 40	29.77	237
2 40	29.59	251
2 48	29.36	259
3 48	29.20	233
3 30	29.08	234
3 34	28.89	235
3 38	28.83	235
3 6	28.82	240
3 4	28.81	236
2 50	28.75	246
3 36	28.57	233
3 16	28.23	235
2 10	28.02	261
2 54	27.98	245
2 14	27.78	244
2 8	27.75	247
2 28	27.74	246
3 8	27.63	230
3 22	27.42	238
2 30	27.25	246
3 18	27.08	246
3 14	26.99	227
2 38	26.98	247
2 24	26.82	237
3 28	26.64	241
2 60	26.56	242
2 32	26.32	254
3 12	26.32	235
3 20	26.28	243
2 36	26.03	246
2 44	25.69	253
3 24	25.53	234
2 12	24.81	258
3 26	23.72	225
3 56	22.25	227
2 22	21.71	248
3 10	21.28	235
3 50	20.28	234
2 26	20.25	241
2 16	19.59	249
3 46	18.49	236
1 58	17.53	245
2 34	17.03	242
1 56	16.79	244
1 2	16.70	240
1 30	16.16	244
1 4	15.54	250
1 24	15.22	237
1 48	14.88	251
1 46	14.61	247
1 50	14.59	237
1 52	14.36	241
1 60	14.35	243
1 36	14.24	249
1 32	13.92	245
1 34	13.91	230
1 40	13.90	238
1 38	13.88	231
1 44	13.71	236
1 22	13.05	238
1 26	12.80	250
1 20	12.61	240
1 42	12.60	237
1 6	12.51	245
1 10	12.49	246
1 28	12.33	239
1 18	12.02	239
1 14	11.87	242
1 8	11.27	231
1 54	10.20	228
1 62	9.84	240
1 16	8.91	250
1 12	8.19	242
0 5	5.04	237
0 1	4.93	235
0 3	4.84	241
0 7	4.76	221
0 9	4.74	231
2 1	4.69	249
0 11	4.68	229
2 57	4.67	247
2 41	4.66	255
2 23	4.66	254
0 15	4.65	234
0 13	4.62	233
2 3	4.62	256
2 7	4.62	254
2 51	4.56	247
0 17	4.56	231
2 5	4.54	243
2 25	4.53	255
2 45	4.53	266
2 11	4.53	248
2 43	4.51	254
2 33	4.51	239
2 63	4.51	243
2 61	4.50	247
2 55	4.50	245
2 39	4.49	243
0 45	4.46	230
0 25	4.46	225
0 27	4.45	230
2 53	4.45	238
0 19	4.45	233
2 13	4.44	254
0 23	4.44	238
2 21	4.44	249
2 47	4.44	240
2 19	4.43	247
2 37	4.43	252
0 21	4.43	230
2 15	4.40	244
2 31	4.39	249
2 17	4.39	247
0 63	4.36	235
2 9	4.35	234
2 29	4.34	251
0 33	4.34	233
0 57	4.32	228
2 27	4.32	245
0 55	4.31	220
2 35	4.29	248
2 59	4.28	251
0 41	4.27	225
0 31	4.26	237
0 39	4.26	227
0 43	4.23	228
0 59	4.22	217
2 49	4.19	245
0 51	4.18	230
0 49	4.17	224
0 53	4.16	235
0 29	4.14	227
0 47	4.13	222
1 61	4.08	239
1 57	4.04	235
0 61	4.03	230
0 35	4.02	233
0 37	3.95	222
1 55	3.92	232
1 59	3.90	247
1 31	3.88	240
1 13	3.86	242
3 59	3.85	240
1 53	3.83	240
3 41	3.81	248
3 55	3.81	226
1 51	3.80	237
1 29	3.79	250
1 41	3.78	235
3 57	3.77	237
1 63	3.77	231
3 3	3.75	240
3 7	3.74	241
1 45	3.74	243
1 49	3.74	243
1 43	3.74	241
1 9	3.73	246
1 11	3.73	236
1 25	3.72	245
1 15	3.72	241
1 47	3.71	242
3 61	3.70	232
1 37	3.70	243
1 17	3.69	242
3 43	3.69	234
1 35	3.68	232
1 1	3.67	233
3 51	3.67	234
3 17	3.67	230
1 33	3.67	241
3 15	3.66	243
1 23	3.66	241
3 49	3.66	242
3 9	3.66	232
1 21	3.66	235
3 21	3.65	233
3 19	3.64	228
3 39	3.64	233
3 33	3.64	240
1 39	3.63	230
1 5	3.62	238
1 19	3.60	238
3 53	3.60	230
3 11	3.59	229
3 5	3.59	238
3 37	3.59	240
1 7	3.59	232
3 63	3.58	240
3 13	3.57	226
3 45	3.57	241
3 25	3.56	238
3 1	3.56	230
1 3	3.52	242
3 47	3.50	231
1 27	3.46	233
3 31	3.46	232
3 29	3.45	230
3 27	3.44	229
3 23	3.41	235
3 35	3.39	236
