hg
Chip Chan	RMS
0 0	808.44	681
1 0	662.94	557
2 2	599.51	537
0 28	569.94	513
2 18	563.00	537
2 10	559.11	536
2 28	559.10	532
2 40	557.82	532
2 20	556.59	533
2 44	556.04	531
2 48	555.73	534
2 4	554.69	522
2 50	554.22	528
2 36	554.00	528
2 12	552.91	530
2 8	551.98	527
2 42	551.71	524
2 54	551.15	525
2 38	550.59	525
2 46	550.13	527
2 0	549.59	513
2 58	549.18	524
2 32	549.07	526
2 52	548.99	522
2 30	548.37	523
2 62	547.98	524
2 6	547.52	521
3 60	545.89	502
2 56	544.82	519
2 24	544.36	518
2 14	544.13	520
0 24	540.81	516
0 26	537.13	512
0 52	535.51	511
0 22	534.47	509
0 44	533.56	509
0 14	532.20	506
0 16	531.23	506
0 40	530.99	504
0 36	529.99	505
0 32	529.87	506
3 52	529.84	506
0 38	528.95	501
0 42	528.74	505
0 30	528.72	503
0 18	528.50	501
0 56	528.49	501
3 44	528.06	505
0 58	527.96	504
3 38	527.54	503
3 62	527.23	503
0 4	527.06	498
0 2	526.91	502
3 48	526.80	503
0 54	526.45	500
0 8	526.32	502
3 58	526.29	501
0 6	526.20	501
3 28	525.98	504
0 46	525.86	501
3 18	525.44	504
0 50	525.27	501
0 62	525.22	500
3 42	525.18	500
1 14	523.90	501
3 4	523.81	500
1 48	523.77	503
3 16	523.26	500
3 54	522.85	501
3 22	522.79	500
3 6	522.72	501
0 34	522.66	495
3 36	521.91	498
1 10	521.59	500
3 2	521.57	496
3 20	521.21	500
1 36	521.15	501
3 40	520.99	499
3 24	520.63	498
1 40	520.22	496
3 30	519.85	497
3 12	519.67	497
1 58	519.64	498
1 4	519.31	499
1 60	518.82	496
1 26	518.78	498
3 14	518.59	494
3 34	518.02	496
1 56	517.34	495
1 46	517.30	496
3 8	517.17	494
1 2	516.90	494
1 6	515.97	495
1 50	515.29	492
3 32	515.25	492
3 0	514.91	492
1 30	514.86	493
1 8	514.38	490
1 52	514.10	491
1 22	513.76	492
1 20	513.31	491
1 18	513.18	491
1 24	512.44	490
1 32	512.07	491
1 28	511.88	490
1 34	509.10	485
1 38	508.29	485
3 26	471.75	455
1 44	450.07	438
2 22	315.79	339
2 26	312.89	334
2 60	312.46	334
0 12	305.41	326
3 50	302.99	324
0 48	300.18	318
3 10	299.91	322
1 62	298.75	321
0 10	298.47	315
1 16	297.25	324
3 56	296.85	316
1 54	293.10	311
2 16	244.08	289
2 34	241.12	283
0 20	235.19	274
3 46	234.62	277
0 60	234.47	271
1 12	231.10	276
1 42	99.92	242
2 57	10.49	247
2 63	10.42	244
2 59	10.39	252
2 53	10.36	239
2 61	10.33	248
2 49	10.31	246
2 51	10.30	248
2 45	10.29	267
2 55	10.26	247
2 43	10.23	255
2 47	10.20	241
2 39	10.04	244
2 41	10.03	256
2 37	10.03	253
2 33	9.97	239
2 35	9.94	249
2 27	9.85	246
0 53	9.82	236
2 31	9.78	250
2 29	9.76	252
0 63	9.75	235
2 25	9.70	255
0 57	9.69	229
2 19	9.66	247
0 45	9.64	231
0 41	9.64	225
2 23	9.60	255
0 59	9.58	219
0 51	9.58	231
0 55	9.55	220
0 47	9.54	223
2 21	9.51	250
0 49	9.50	224
0 43	9.48	229
0 37	9.48	223
0 61	9.45	231
0 39	9.44	228
0 23	9.44	238
0 35	9.41	234
2 17	9.40	248
2 13	9.39	255
0 33	9.37	234
0 31	9.32	237
0 29	9.30	227
2 11	9.29	248
0 21	9.19	230
0 25	9.19	226
2 9	9.15	234
2 15	9.15	245
1 53	9.13	242
0 27	9.13	231
1 57	9.13	238
1 51	9.07	240
1 61	9.07	241
0 19	9.07	234
3 59	9.06	242
2 5	9.05	244
0 17	9.01	232
0 11	8.99	230
3 45	8.99	243
1 55	8.98	234
3 55	8.97	227
3 51	8.96	235
1 49	8.96	245
1 59	8.96	249
1 45	8.95	246
3 63	8.95	241
0 13	8.94	234
3 49	8.94	242
3 53	8.92	231
0 9	8.89	232
2 7	8.88	254
3 61	8.87	233
2 3	8.87	256
1 41	8.86	237
1 63	8.86	233
3 43	8.84	235
3 57	8.83	238
1 47	8.82	244
1 43	8.82	243
1 37	8.82	245
3 47	8.81	232
0 7	8.80	222
1 39	8.77	233
3 39	8.77	235
1 35	8.75	234
1 31	8.71	242
2 1	8.70	249
3 37	8.70	241
3 41	8.69	249
3 29	8.67	231
3 31	8.66	233
1 33	8.66	243
1 29	8.65	252
0 5	8.63	238
0 3	8.62	241
3 35	8.62	237
3 33	8.60	241
3 21	8.59	234
3 27	8.58	230
3 25	8.54	239
0 15	8.51	235
1 25	8.49	247
1 27	8.47	235
1 21	8.47	237
3 23	8.43	236
3 17	8.39	231
3 19	8.37	229
1 23	8.35	243
3 13	8.30	227
1 17	8.29	244
1 19	8.26	240
1 15	8.25	243
0 1	8.24	236
3 9	8.15	233
3 11	8.02	230
1 9	7.99	247
1 13	7.96	244
3 3	7.95	241
3 15	7.93	244
3 7	7.93	242
3 5	7.92	239
1 11	7.91	238
1 5	7.89	240
3 1	7.80	231
1 3	7.79	244
1 7	7.77	234
1 1	7.53	235
