hg
Chip Chan	RMS
0 0	746.11	595
1 0	486.90	425
2 2	311.10	308
0 28	267.74	261
3 60	219.60	250
2 0	167.85	246
2 4	131.02	250
0 4	91.62	205
0 2	86.96	220
0 6	74.89	218
0 16	72.12	222
0 14	69.31	218
0 18	68.78	211
0 8	68.68	221
0 22	65.27	221
0 40	64.84	214
0 56	64.39	214
0 52	64.36	227
0 46	64.26	219
0 24	63.72	229
0 62	63.42	216
0 34	62.96	210
0 54	62.55	216
0 42	62.40	225
0 30	62.05	218
0 50	61.45	220
0 36	61.36	220
0 26	60.76	228
0 32	60.53	228
0 44	59.65	225
0 38	58.88	213
0 58	57.49	226
0 10	53.64	212
3 62	51.92	244
3 32	51.50	239
3 58	50.32	238
3 54	50.12	247
3 42	50.00	236
3 0	48.84	241
3 2	48.82	236
3 52	48.12	244
3 4	48.09	241
3 40	47.98	244
2 56	47.80	252
3 48	47.70	239
3 34	47.50	241
3 38	47.49	241
2 62	47.45	257
3 44	47.38	242
3 30	47.34	239
2 42	47.19	247
2 20	46.93	265
3 36	46.77	239
3 16	46.65	241
2 58	46.58	254
2 6	46.44	249
3 6	46.39	246
3 22	46.18	243
3 14	46.17	233
3 20	46.10	248
0 48	46.04	217
3 18	46.03	251
3 8	46.01	237
2 46	45.98	260
2 52	45.70	248
2 40	45.65	257
3 24	45.56	240
3 28	45.42	246
2 50	44.61	252
2 18	44.44	256
2 48	44.37	264
2 10	44.31	267
2 30	44.11	251
2 54	43.71	251
2 38	43.47	253
2 28	43.22	251
2 8	43.06	251
2 24	42.96	241
2 36	42.72	252
2 44	42.61	258
2 32	42.60	259
1 32	42.58	245
3 26	42.42	230
1 48	42.35	251
1 30	42.26	244
2 14	42.18	250
1 50	42.05	237
1 60	42.00	243
1 52	41.96	240
1 46	41.91	248
1 40	41.77	236
1 34	41.50	229
1 38	41.36	231
1 2	41.35	240
1 26	41.06	248
1 56	40.94	244
1 36	40.81	248
1 58	40.68	246
1 4	40.62	251
0 12	40.61	228
1 24	40.57	237
1 28	40.15	238
3 12	39.69	241
0 60	39.54	220
1 22	39.46	237
1 20	39.42	238
1 44	39.18	236
1 8	38.86	230
1 18	38.65	237
0 20	38.20	224
1 14	38.10	242
1 6	37.38	243
1 10	37.28	244
3 56	35.12	233
2 60	35.06	247
2 12	34.99	263
3 50	34.86	239
3 10	34.63	241
2 26	33.70	245
2 22	33.44	252
1 54	32.23	227
1 62	31.78	239
1 16	29.54	248
3 46	28.95	240
2 16	27.97	253
2 34	27.96	244
1 12	23.85	241
1 42	20.46	238
0 1	5.84	236
2 41	5.66	255
0 3	5.63	241
2 59	5.63	251
2 21	5.62	249
2 63	5.55	243
2 29	5.54	251
2 55	5.53	245
2 53	5.52	238
2 19	5.51	246
0 7	5.51	221
2 39	5.51	243
2 1	5.50	249
2 37	5.50	252
2 17	5.48	247
2 61	5.48	247
2 51	5.47	247
2 47	5.46	240
2 49	5.46	245
2 45	5.42	266
2 13	5.42	254
0 9	5.40	231
0 5	5.38	237
2 33	5.37	238
2 43	5.37	254
0 11	5.37	229
2 7	5.36	254
2 3	5.36	256
2 9	5.35	233
2 25	5.35	254
0 17	5.33	231
0 21	5.32	230
2 31	5.32	249
2 23	5.32	254
2 27	5.30	245
2 57	5.28	246
2 11	5.25	247
2 5	5.25	243
0 13	5.25	233
2 35	5.24	248
2 15	5.17	244
0 25	5.16	225
0 15	5.16	235
0 19	5.10	233
0 31	5.07	237
0 39	5.07	227
0 53	5.01	235
0 27	5.00	230
0 63	4.99	235
0 23	4.97	237
0 29	4.94	226
0 37	4.94	222
3 57	4.92	237
3 59	4.90	241
0 45	4.88	230
0 55	4.88	220
3 45	4.86	242
0 51	4.86	230
0 59	4.86	218
0 43	4.85	228
0 49	4.84	224
0 35	4.84	233
3 53	4.82	230
0 41	4.81	225
3 51	4.81	234
3 61	4.81	232
3 7	4.80	242
3 55	4.80	226
0 57	4.79	228
3 39	4.78	234
3 1	4.78	231
3 23	4.77	236
3 13	4.77	226
3 5	4.76	238
3 49	4.75	242
3 21	4.75	233
0 61	4.75	230
3 3	4.73	240
0 47	4.72	222
3 63	4.71	241
0 33	4.69	233
3 25	4.69	238
3 41	4.69	248
3 15	4.67	243
3 47	4.67	231
3 33	4.67	241
3 37	4.66	241
3 31	4.65	233
1 59	4.65	246
3 35	4.65	236
3 19	4.64	228
3 29	4.61	230
3 43	4.61	235
3 11	4.61	230
3 17	4.60	231
1 43	4.60	240
1 61	4.58	238
1 45	4.57	243
1 53	4.55	240
1 51	4.54	237
1 5	4.52	238
3 27	4.52	230
1 39	4.50	230
3 9	4.48	233
1 41	4.47	234
1 57	4.47	235
1 55	4.46	231
1 23	4.45	241
1 31	4.45	239
1 47	4.43	241
1 35	4.43	232
1 37	4.39	242
1 29	4.38	249
1 21	4.37	234
1 63	4.36	230
1 49	4.36	243
1 11	4.35	236
1 17	4.33	241
1 13	4.31	241
1 33	4.30	240
1 7	4.30	232
1 25	4.28	244
1 27	4.24	232
1 15	4.24	240
1 9	4.21	245
1 19	4.20	238
1 3	4.19	241
1 1	4.01	232
