hg
Chip Chan	RMS
2 10	1224.47	1097
2 12	1222.60	1093
2 20	1222.17	1095
2 18	1221.54	1096
2 8	1220.77	1090
2 32	1218.97	1092
2 48	1218.82	1094
2 6	1218.48	1092
2 30	1218.26	1091
2 14	1217.83	1086
2 40	1217.48	1093
2 44	1217.30	1090
2 28	1217.15	1092
2 36	1216.83	1094
2 62	1215.77	1091
2 46	1215.74	1093
2 50	1215.44	1089
2 4	1215.11	1087
2 38	1214.95	1090
2 56	1214.70	1089
2 52	1214.68	1091
2 42	1214.38	1090
2 24	1214.13	1084
2 54	1213.95	1088
2 58	1211.78	1090
2 0	1209.74	1087
0 8	1208.52	1082
0 6	1208.12	1076
0 2	1208.04	1079
0 26	1207.99	1082
0 24	1206.85	1082
0 22	1206.78	1078
0 16	1206.53	1081
0 4	1206.11	1074
0 14	1205.62	1080
0 42	1204.73	1078
0 18	1204.27	1075
0 32	1204.00	1079
0 40	1203.54	1073
0 52	1203.04	1079
0 30	1202.96	1078
0 36	1202.25	1077
0 58	1202.18	1075
0 46	1201.92	1074
0 44	1201.91	1076
0 38	1201.45	1074
0 50	1200.94	1071
0 56	1200.87	1075
0 54	1198.71	1074
0 62	1198.50	1073
0 34	1196.78	1070
3 6	1186.46	1056
2 2	1185.59	1080
3 16	1182.52	1056
3 12	1182.26	1054
3 18	1182.18	1059
3 28	1182.17	1054
3 4	1182.08	1054
3 8	1182.05	1053
0 28	1181.55	1065
3 44	1181.43	1055
3 2	1181.25	1054
3 48	1180.96	1055
3 30	1180.81	1052
3 22	1180.78	1058
3 0	1180.68	1053
3 20	1180.39	1058
3 24	1180.25	1053
3 38	1179.61	1054
3 14	1179.48	1051
3 54	1179.44	1054
3 32	1179.38	1049
3 36	1178.83	1053
1 4	1178.53	1058
3 52	1178.19	1053
3 40	1178.02	1056
1 6	1178.01	1056
3 34	1177.76	1054
1 2	1177.41	1056
1 10	1177.34	1053
3 62	1176.90	1053
3 58	1176.57	1050
3 42	1175.65	1052
1 14	1174.68	1054
1 26	1173.64	1055
1 20	1173.60	1051
1 36	1173.07	1053
1 22	1172.85	1051
1 18	1172.69	1050
1 8	1172.31	1048
1 48	1172.07	1056
1 28	1171.66	1051
1 30	1171.47	1054
1 56	1171.28	1051
1 58	1170.75	1052
1 24	1170.73	1051
1 32	1169.75	1051
1 40	1169.54	1050
1 60	1169.03	1051
1 46	1168.98	1050
1 50	1168.88	1050
1 52	1168.05	1049
1 38	1167.88	1048
1 34	1167.29	1047
3 26	1164.94	1038
3 60	1163.65	1049
1 44	1151.72	1033
2 22	1095.89	984
2 26	1091.16	979
2 60	1087.69	978
0 12	1076.60	961
0 10	1071.88	954
0 48	1071.75	955
1 0	1056.26	984
3 50	1054.29	942
3 10	1053.27	941
1 16	1048.94	944
3 56	1045.68	935
1 62	1043.42	939
1 54	1039.00	933
2 16	976.51	881
2 34	959.82	866
0 20	955.39	857
0 60	946.36	849
3 46	931.28	839
1 12	921.75	834
0 0	687.16	496
1 42	439.56	429
3 57	108.12	237
3 55	106.21	226
3 47	105.59	232
3 49	105.20	242
2 55	105.17	246
3 53	105.12	230
3 45	104.91	242
3 51	104.66	234
0 57	104.59	230
2 49	104.39	245
2 53	104.29	238
3 63	104.12	240
3 59	104.05	241
3 43	103.98	235
2 57	103.96	246
2 45	103.90	266
2 51	103.77	247
3 39	103.63	234
2 47	103.35	240
2 43	103.17	254
3 61	103.06	232
3 37	102.96	240
3 35	102.51	236
0 55	102.51	222
2 61	102.45	247
3 41	102.21	248
2 59	102.16	251
0 63	102.14	236
0 59	102.09	219
2 41	102.08	255
2 37	102.05	252
2 35	101.99	248
3 25	101.85	238
2 63	101.85	243
3 33	101.75	240
0 51	101.66	232
2 39	101.61	243
0 61	101.49	231
3 19	101.40	228
0 53	101.15	237
0 43	101.15	230
0 41	101.02	226
3 31	100.90	233
0 45	100.83	231
3 23	100.76	236
3 27	100.66	230
0 39	100.54	228
0 47	100.51	223
0 49	100.27	225
3 21	100.02	233
3 17	100.01	231
3 29	99.98	230
2 29	99.70	251
1 57	99.69	237
1 59	99.55	248
2 33	99.43	238
1 55	99.38	233
2 31	99.35	249
2 27	98.98	245
1 61	98.80	240
0 35	98.76	235
0 27	98.30	232
1 51	98.29	239
1 53	98.26	242
0 37	98.07	223
1 63	98.05	232
0 33	98.05	235
3 13	98.02	226
1 49	97.95	245
2 25	97.81	254
1 47	97.77	243
0 31	97.68	238
3 11	97.65	229
2 21	97.49	249
3 15	97.47	243
0 29	97.30	228
1 45	97.20	245
2 17	97.17	247
2 19	97.15	247
3 7	96.93	242
0 25	96.80	227
0 23	96.69	239
2 23	96.67	253
1 43	96.47	242
2 15	96.46	244
1 41	96.39	236
3 9	96.33	233
0 21	96.19	231
1 39	96.02	232
3 5	95.73	238
2 13	95.66	254
1 35	95.18	234
0 13	95.11	235
0 19	95.10	234
0 17	95.06	233
2 11	94.94	247
2 9	94.77	233
0 15	94.76	236
1 37	94.64	244
0 11	94.46	231
0 7	94.44	222
1 33	94.27	242
1 31	94.23	240
2 7	94.04	253
1 29	94.04	251
2 5	93.82	243
1 25	93.69	246
1 27	93.23	234
1 23	93.22	242
1 21	93.16	236
0 9	92.99	233
3 3	92.64	240
2 3	92.11	255
0 5	91.97	239
3 1	91.94	230
1 19	91.48	239
1 15	91.27	242
1 17	91.17	243
1 9	90.67	247
1 11	90.48	237
0 3	90.38	242
2 1	90.17	249
1 13	89.65	243
0 1	89.12	237
1 7	88.85	233
1 5	88.67	240
1 3	87.25	243
1 1	86.94	233
