hg
Chip Chan	RMS
3 42	40.06	243
0 0	39.98	233
3 24	39.96	239
3 60	39.90	235
3 28	39.62	254
0 34	39.52	244
3 6	39.43	249
3 16	39.38	247
3 18	39.19	253
3 12	39.12	251
3 62	38.94	246
3 4	38.88	257
3 2	38.82	250
3 44	38.78	242
3 30	38.73	245
3 34	38.69	241
3 48	38.60	240
3 54	38.52	246
3 32	38.51	242
3 52	38.49	250
3 8	38.47	250
3 14	38.40	260
3 22	38.39	253
3 40	38.35	254
3 36	38.33	252
1 22	38.30	255
3 58	38.14	253
3 38	38.14	248
3 20	38.05	248
0 42	38.02	251
1 0	38.02	258
1 34	37.98	256
0 38	37.88	247
0 30	37.81	241
1 24	37.81	260
0 2	37.78	249
0 26	37.76	254
1 28	37.69	263
1 40	37.69	254
0 36	37.67	251
3 0	37.64	243
1 20	37.64	254
0 58	37.60	240
2 38	37.58	256
0 28	37.57	240
1 56	37.56	261
1 36	37.55	256
0 4	37.50	240
1 8	37.47	253
0 52	37.45	246
0 50	37.44	242
1 2	37.43	252
0 54	37.43	251
1 46	37.42	257
2 54	37.41	250
1 32	37.39	258
2 52	37.39	250
0 40	37.35	247
0 56	37.33	253
1 30	37.33	259
1 58	37.30	250
0 8	37.24	249
0 6	37.22	247
1 26	37.20	251
0 22	37.16	241
1 14	37.15	263
0 44	37.08	253
1 18	37.06	255
1 10	37.05	258
1 50	37.04	254
2 6	37.03	254
0 24	37.03	245
0 32	37.03	245
0 18	36.99	253
0 16	36.98	247
1 6	36.97	258
0 14	36.94	241
0 46	36.87	254
0 62	36.87	235
2 14	36.87	250
1 60	36.85	252
1 38	36.80	264
1 52	36.75	256
2 58	36.72	247
2 18	36.70	243
2 48	36.68	252
2 24	36.67	247
1 4	36.60	250
1 48	36.58	259
2 10	36.36	240
2 46	36.35	248
2 44	36.35	251
2 2	36.33	248
2 8	36.27	240
2 32	36.21	241
2 42	36.15	247
2 4	36.03	244
2 56	35.99	251
2 28	35.96	255
2 36	35.92	234
2 0	35.88	242
2 50	35.83	251
3 26	35.74	239
2 62	35.68	256
2 20	35.62	246
2 40	35.62	260
2 12	35.50	241
2 30	35.38	245
1 44	32.91	257
3 56	24.22	256
3 10	23.07	255
3 50	23.05	249
1 16	22.97	255
1 62	22.87	268
1 54	22.81	254
2 60	22.63	245
2 22	22.53	246
0 48	22.32	249
0 12	22.29	246
0 10	22.03	253
2 26	21.86	238
3 46	19.45	253
2 34	18.66	241
1 12	18.47	253
0 20	18.37	242
2 16	18.04	245
0 60	17.87	237
1 42	11.66	259
1 33	3.29	261
3 23	3.27	255
1 49	3.21	248
1 61	3.20	261
1 7	3.19	255
1 51	3.16	250
1 59	3.16	255
1 41	3.16	256
1 53	3.16	261
1 47	3.16	254
1 19	3.15	255
1 63	3.15	252
3 61	3.14	250
1 5	3.14	266
3 5	3.13	248
1 1	3.13	253
1 55	3.12	251
3 3	3.12	241
1 3	3.12	243
1 9	3.12	247
1 15	3.11	256
3 15	3.11	255
1 23	3.11	254
1 37	3.11	262
1 39	3.11	256
3 31	3.10	252
3 13	3.10	256
1 29	3.09	255
1 27	3.09	248
3 21	3.09	247
3 11	3.08	248
1 21	3.08	258
1 11	3.07	249
3 59	3.07	246
1 57	3.07	257
3 57	3.07	253
3 45	3.06	244
0 47	3.04	244
3 37	3.03	252
3 53	3.03	247
3 9	3.03	251
1 25	3.03	252
3 35	3.03	247
1 31	3.02	255
1 17	3.02	249
3 55	3.01	243
3 1	3.01	264
3 33	3.00	237
1 45	3.00	251
3 19	3.00	246
1 13	3.00	250
3 63	3.00	247
1 43	2.99	255
3 29	2.98	247
3 17	2.98	241
3 49	2.96	242
0 45	2.96	247
3 47	2.94	237
0 7	2.94	242
0 57	2.93	245
0 55	2.93	249
0 15	2.92	239
0 53	2.92	252
3 41	2.92	245
1 35	2.91	251
3 43	2.90	248
0 13	2.89	254
3 39	2.89	240
3 7	2.89	243
3 25	2.89	240
3 51	2.89	238
0 17	2.88	247
3 27	2.88	240
0 27	2.84	244
0 11	2.84	239
2 49	2.84	247
0 37	2.83	245
0 19	2.83	256
2 47	2.82	244
0 5	2.82	247
0 43	2.81	245
2 63	2.80	251
0 49	2.80	240
0 41	2.79	237
2 35	2.78	249
0 39	2.78	238
0 59	2.77	233
2 43	2.76	254
2 57	2.76	249
0 31	2.76	237
0 23	2.75	244
2 27	2.75	247
0 61	2.74	243
0 29	2.74	242
0 1	2.73	240
0 63	2.73	241
2 3	2.72	246
2 37	2.72	244
2 9	2.72	249
2 55	2.71	237
2 7	2.70	242
0 21	2.70	236
2 23	2.69	246
0 25	2.69	229
2 61	2.69	237
0 51	2.68	234
2 21	2.68	241
0 3	2.68	238
2 41	2.67	246
0 33	2.67	240
2 11	2.67	239
2 5	2.66	243
2 51	2.66	245
2 33	2.65	244
0 35	2.65	240
2 53	2.64	243
2 29	2.63	246
2 15	2.62	231
2 45	2.59	232
2 13	2.59	237
2 19	2.58	243
2 39	2.58	237
0 9	2.57	238
2 31	2.56	243
2 59	2.56	237
2 25	2.55	241
2 1	2.50	240
2 17	2.48	241
