hg
Chip Chan	RMS
0 0	750.24	667
1 0	492.60	449
2 2	314.03	322
0 28	274.12	280
3 60	219.79	261
2 0	170.93	254
2 4	130.67	255
0 4	92.13	214
0 2	87.03	228
0 6	73.22	225
0 16	72.05	229
0 14	66.89	226
0 8	65.94	229
0 18	65.32	218
0 56	63.33	221
0 22	63.17	225
0 40	61.82	221
0 46	61.56	226
0 52	61.32	235
0 62	60.74	222
0 24	60.42	235
0 42	59.34	232
0 54	59.28	222
0 26	59.14	234
0 34	59.08	216
0 30	58.57	225
0 50	58.20	227
0 36	57.46	227
0 32	57.19	235
0 44	56.99	232
0 58	56.53	233
0 38	55.31	218
0 10	50.67	217
3 62	49.25	242
3 58	48.56	237
3 32	47.96	238
3 54	46.07	245
2 56	45.47	251
3 42	44.93	234
3 0	44.83	240
2 62	44.83	256
3 52	44.81	242
2 58	44.79	252
3 44	44.44	240
3 48	44.26	239
2 20	44.00	264
2 42	43.95	246
3 40	43.90	243
3 2	43.89	235
0 12	43.70	234
2 46	43.66	259
3 34	43.57	240
2 52	43.44	246
3 38	43.33	240
3 6	43.16	245
3 36	43.14	238
3 30	43.12	239
2 40	42.98	257
3 12	42.95	240
2 50	42.90	252
3 16	42.86	240
2 6	42.75	249
0 48	42.68	221
3 4	42.63	240
2 48	42.39	264
3 22	42.18	242
2 18	42.16	256
3 8	42.12	235
3 14	42.08	231
3 28	41.62	246
3 18	41.45	250
2 54	41.42	250
2 10	41.13	266
3 24	41.10	239
3 20	41.07	247
2 28	41.03	251
2 8	40.94	252
2 38	40.80	253
2 14	40.66	250
2 30	40.31	252
2 24	40.31	241
2 32	39.89	259
2 12	39.79	263
2 36	39.61	252
2 44	39.28	257
3 26	37.91	230
0 60	36.51	223
0 20	34.32	227
1 2	33.46	240
1 58	33.26	247
1 56	32.92	244
1 30	32.83	244
1 24	32.66	238
1 4	32.64	251
1 48	32.54	251
1 46	32.08	247
1 40	31.80	238
1 60	31.75	243
1 50	31.49	238
1 36	31.43	250
1 38	31.36	232
1 22	31.16	238
1 34	30.85	230
1 52	30.77	240
1 32	30.68	245
1 26	30.57	249
1 18	30.56	239
1 28	30.52	239
2 60	30.48	245
1 8	30.46	232
1 14	30.15	243
1 20	30.11	239
1 6	30.05	244
1 10	29.77	245
3 56	28.80	230
1 44	28.59	236
3 10	27.98	239
3 50	27.88	237
2 22	27.17	250
2 26	25.42	244
3 46	23.55	238
2 16	22.94	251
2 34	20.64	243
1 54	17.99	226
1 62	17.87	239
1 16	16.91	248
1 42	13.78	237
1 12	13.00	241
0 1	5.41	236
0 3	5.16	241
0 7	4.99	221
2 3	4.93	256
2 59	4.90	251
2 41	4.88	255
2 43	4.86	254
0 11	4.85	229
2 57	4.84	246
2 5	4.83	243
2 9	4.83	233
2 31	4.83	249
0 5	4.82	237
2 45	4.77	266
2 7	4.77	254
2 47	4.76	240
2 23	4.76	254
2 17	4.74	247
0 9	4.74	231
2 13	4.74	254
2 37	4.74	252
2 51	4.72	247
2 49	4.70	245
0 17	4.70	232
2 15	4.69	244
2 29	4.68	251
2 19	4.68	246
2 55	4.68	245
2 21	4.67	249
0 13	4.66	234
2 25	4.66	255
2 11	4.64	248
2 33	4.64	238
2 35	4.62	248
2 1	4.60	249
2 39	4.59	243
0 19	4.55	233
0 21	4.54	230
2 63	4.53	243
2 61	4.53	247
2 53	4.52	238
2 27	4.46	245
0 33	4.45	233
0 23	4.40	237
0 25	4.37	225
0 45	4.37	230
0 47	4.35	222
0 27	4.33	230
0 55	4.33	220
0 43	4.33	228
0 29	4.31	227
0 31	4.31	237
0 61	4.30	230
0 63	4.30	235
0 37	4.28	222
0 35	4.27	233
0 39	4.27	227
0 41	4.19	225
0 51	4.18	230
0 59	4.18	218
0 49	4.17	224
0 53	4.13	235
3 3	4.06	240
3 63	4.05	240
0 57	4.05	228
3 59	4.01	240
3 7	3.99	241
3 41	3.99	248
3 13	3.97	226
3 5	3.97	238
0 15	3.97	235
3 57	3.96	237
1 51	3.95	237
3 47	3.94	231
3 15	3.94	243
3 43	3.94	234
1 53	3.93	240
3 55	3.92	226
3 23	3.90	235
3 37	3.88	240
3 27	3.87	229
1 57	3.87	235
3 1	3.86	230
3 45	3.86	242
3 25	3.86	238
3 17	3.85	230
1 59	3.85	247
3 61	3.85	231
3 53	3.85	230
3 21	3.85	233
1 33	3.82	240
3 49	3.82	241
1 49	3.81	243
1 55	3.80	231
3 33	3.80	240
3 51	3.78	234
1 47	3.77	241
1 63	3.77	230
3 39	3.76	234
3 9	3.76	232
1 27	3.76	232
3 35	3.74	236
3 19	3.74	227
3 29	3.73	230
1 39	3.72	230
3 31	3.71	232
1 5	3.70	238
1 35	3.69	232
1 41	3.69	234
1 37	3.68	242
1 21	3.67	234
3 11	3.66	229
1 61	3.66	238
1 9	3.65	245
1 25	3.64	244
1 23	3.63	241
1 45	3.61	243
1 29	3.60	249
1 11	3.59	236
1 19	3.59	238
1 31	3.58	239
1 3	3.58	241
1 15	3.53	240
1 1	3.52	232
1 13	3.51	242
1 7	3.43	232
1 43	3.43	240
1 17	3.42	241
