hg
Chip Chan	RMS
0 0	767.67	680
1 0	438.48	385
2 2	269.65	283
0 28	257.04	268
3 60	182.64	236
2 0	121.38	238
2 4	88.58	241
0 4	80.45	228
0 2	74.10	243
0 6	57.27	239
0 16	55.29	242
0 14	50.52	239
0 8	48.46	243
0 18	48.21	233
3 62	47.41	236
0 22	47.27	240
0 56	46.74	234
3 58	46.32	231
0 24	44.34	248
0 40	44.25	234
0 52	44.19	248
3 54	44.18	240
3 52	43.82	238
0 46	43.70	240
0 62	42.75	237
2 62	42.72	246
3 32	42.41	233
3 40	42.34	238
3 42	42.26	229
0 54	42.16	236
0 26	42.12	247
0 10	41.72	226
3 48	41.59	235
0 34	41.57	229
3 34	41.34	235
3 38	41.20	235
3 36	41.19	234
0 42	41.13	245
0 30	40.96	237
3 0	40.88	235
3 12	40.68	236
3 6	40.67	239
0 50	40.60	240
3 44	40.40	237
3 2	40.34	229
2 58	40.21	243
3 16	40.04	236
3 22	39.99	238
3 8	39.54	230
3 4	39.51	236
2 48	39.48	255
2 40	39.44	247
2 46	39.30	249
2 56	39.28	240
2 50	39.17	242
2 52	39.06	237
3 30	38.97	235
3 28	38.80	242
0 36	38.63	239
0 58	38.53	244
3 18	38.41	246
3 20	38.32	244
2 42	38.26	236
3 14	38.24	227
2 54	38.09	241
0 44	38.07	244
0 32	37.89	247
3 24	37.57	235
2 18	37.29	245
2 38	37.00	243
2 30	36.97	241
2 28	36.72	242
0 38	36.67	230
2 10	36.56	257
2 20	36.05	254
2 32	35.69	250
2 36	35.62	242
0 12	35.54	241
2 24	35.34	232
2 14	35.07	240
2 44	34.75	249
2 12	34.58	254
2 6	34.12	239
3 26	33.44	226
0 48	33.01	230
3 56	32.95	227
2 8	32.21	243
2 60	31.77	238
3 10	31.35	235
3 50	31.20	235
0 60	30.61	229
2 22	29.67	244
2 26	27.60	238
0 20	26.97	232
3 46	26.87	236
1 48	25.56	245
1 52	25.54	234
1 46	25.35	241
2 16	25.29	245
1 34	25.24	224
1 40	25.24	232
1 60	25.21	237
1 50	25.18	231
1 38	25.08	227
1 36	25.02	244
1 56	24.98	237
1 32	24.80	239
1 30	24.39	237
2 34	24.39	238
1 2	23.82	234
1 26	23.33	244
1 10	23.24	240
1 22	23.18	234
1 58	23.15	238
1 6	22.91	240
1 4	22.82	246
1 44	22.65	230
1 24	22.54	232
1 20	22.32	235
1 18	22.19	235
1 8	21.97	227
1 28	21.69	235
1 14	21.48	238
1 62	18.77	236
1 54	18.75	224
1 16	15.97	247
1 12	14.46	241
1 42	10.75	236
2 59	4.20	251
0 15	4.20	234
2 45	4.12	266
2 61	4.12	247
2 55	4.11	245
2 47	4.09	240
2 43	4.08	254
2 57	4.08	246
2 15	4.08	244
2 5	4.07	243
2 11	4.07	247
2 7	4.06	253
2 41	4.05	255
2 21	4.05	249
2 37	4.03	252
2 1	4.03	248
2 23	4.01	253
2 19	4.01	246
2 3	4.01	256
2 35	3.98	248
2 9	3.98	233
2 53	3.97	238
2 51	3.96	247
2 49	3.94	245
2 25	3.93	254
2 63	3.93	243
2 31	3.91	249
2 29	3.90	251
2 39	3.90	243
2 13	3.89	254
2 27	3.87	245
2 33	3.82	238
2 17	3.76	247
0 1	3.63	235
1 63	3.63	231
1 9	3.60	246
1 57	3.60	236
1 59	3.57	248
3 33	3.57	240
1 5	3.56	239
3 5	3.55	238
1 55	3.55	233
1 61	3.53	239
3 25	3.51	238
3 23	3.51	235
3 63	3.51	240
1 45	3.51	244
1 39	3.50	231
1 43	3.50	241
3 37	3.50	240
3 57	3.50	237
1 15	3.50	241
1 37	3.48	244
3 41	3.47	248
3 39	3.47	234
3 7	3.45	241
1 27	3.45	233
3 1	3.45	230
3 15	3.44	243
0 59	3.44	218
3 61	3.44	232
3 17	3.43	230
1 51	3.43	238
3 47	3.43	231
0 45	3.43	230
1 47	3.42	243
3 9	3.42	232
3 3	3.42	240
3 49	3.42	241
3 59	3.41	240
3 27	3.40	229
1 3	3.40	242
0 49	3.40	224
1 19	3.40	239
0 55	3.39	219
3 19	3.39	228
1 41	3.38	235
3 11	3.38	229
1 31	3.38	240
0 47	3.37	222
3 35	3.37	236
3 53	3.37	230
1 21	3.37	236
1 13	3.37	243
0 3	3.37	241
0 25	3.37	225
1 33	3.36	241
1 53	3.36	241
3 55	3.36	226
1 23	3.36	242
0 31	3.36	237
0 63	3.36	235
3 29	3.36	230
1 49	3.36	244
1 25	3.35	246
3 45	3.35	241
3 31	3.35	232
0 41	3.35	225
0 7	3.34	221
1 29	3.33	250
3 13	3.33	226
0 5	3.33	237
3 51	3.33	234
3 21	3.33	233
3 43	3.32	234
0 61	3.32	230
0 13	3.31	233
0 53	3.29	235
1 7	3.29	233
1 17	3.27	242
0 51	3.27	230
0 11	3.26	229
0 27	3.26	230
0 19	3.26	233
1 35	3.25	233
0 57	3.24	228
0 33	3.24	233
1 1	3.24	233
1 11	3.23	237
0 37	3.22	222
0 23	3.21	237
0 17	3.21	231
0 35	3.20	233
0 9	3.20	231
0 43	3.17	228
0 39	3.16	227
0 21	3.16	229
0 29	3.11	226
