hg
Chip Chan	RMS
0 0	760.49	669
1 0	483.49	445
2 2	306.72	318
0 28	270.68	278
3 60	217.04	255
2 0	166.19	247
2 4	127.59	249
0 4	89.28	218
0 2	83.93	232
0 6	70.57	228
0 16	68.36	232
0 14	64.00	229
0 8	63.30	232
0 18	62.61	222
0 56	60.24	223
0 22	60.06	230
0 40	59.91	224
0 46	59.34	230
0 52	58.72	237
0 62	58.50	225
0 24	58.12	238
0 42	57.03	235
0 34	56.73	219
0 54	56.70	225
0 50	56.18	230
0 26	55.88	237
0 30	55.40	227
0 36	55.16	230
0 44	54.64	234
0 32	54.33	237
0 58	53.94	234
0 38	53.05	221
0 10	48.68	219
3 62	43.89	239
3 58	43.42	233
3 32	42.92	235
2 56	41.82	245
0 12	41.71	235
3 54	41.64	242
2 58	41.17	247
2 62	40.97	251
0 48	40.94	223
2 20	40.73	259
2 46	40.51	254
3 52	40.40	239
3 44	40.25	238
2 42	40.17	241
3 42	39.97	231
2 52	39.78	242
3 2	39.61	231
2 48	39.51	260
3 0	39.41	237
2 6	39.33	244
2 18	39.23	251
2 40	39.12	251
3 12	38.96	238
2 50	38.96	247
3 40	38.95	239
3 48	38.88	235
3 30	38.83	236
3 38	38.71	237
3 34	38.69	237
3 36	38.68	235
3 6	38.61	241
3 4	38.21	237
3 16	38.12	238
3 22	37.89	239
3 8	37.84	232
2 10	37.81	261
2 28	37.79	246
2 54	37.77	245
2 38	37.55	248
2 30	37.36	246
3 14	37.30	228
2 14	37.22	245
3 28	37.12	243
2 8	37.08	247
2 24	36.92	237
3 18	36.83	247
3 24	36.79	236
2 12	36.74	259
3 20	36.51	244
2 32	36.51	255
2 44	36.37	253
2 36	36.34	247
0 60	34.93	224
3 26	33.56	227
0 20	32.83	228
2 60	30.00	241
1 58	29.95	244
1 2	29.80	237
1 56	29.32	242
1 30	29.23	242
1 50	28.89	235
1 4	28.85	249
1 24	28.85	235
1 60	28.74	241
1 48	28.61	249
1 36	28.43	247
1 46	28.35	245
1 40	28.03	235
1 32	27.99	243
1 38	27.96	229
1 34	27.84	228
1 52	27.81	238
1 6	27.53	242
1 28	27.52	236
1 20	27.52	237
1 26	27.48	247
1 14	27.44	240
1 22	27.41	236
1 10	27.20	243
1 18	27.06	237
1 8	27.01	229
3 56	26.84	228
2 22	26.28	247
3 10	25.86	236
3 50	25.37	235
1 44	25.03	234
2 26	24.81	241
2 16	22.01	249
3 46	21.90	236
2 34	20.41	240
1 54	16.28	225
1 62	16.08	238
1 16	15.07	247
1 42	12.82	236
1 12	11.90	240
2 1	5.02	248
2 59	4.88	251
2 63	4.84	242
2 29	4.82	251
0 1	4.82	235
2 15	4.81	244
2 55	4.81	245
2 41	4.81	254
2 3	4.81	255
2 25	4.77	254
2 43	4.77	253
2 51	4.76	246
2 57	4.76	246
2 23	4.75	253
2 17	4.72	247
2 5	4.72	243
2 7	4.71	253
2 21	4.71	249
2 61	4.70	246
2 53	4.70	237
2 33	4.69	238
2 45	4.68	266
2 19	4.68	246
2 11	4.66	247
0 3	4.66	240
2 13	4.65	253
2 27	4.64	244
2 9	4.64	233
2 35	4.64	248
2 47	4.63	239
2 37	4.63	252
0 5	4.60	237
2 49	4.60	245
2 31	4.58	248
2 39	4.53	243
0 7	4.50	221
0 11	4.40	229
0 9	4.39	231
0 13	4.35	233
0 21	4.26	229
0 17	4.19	231
3 63	4.14	240
0 19	4.13	232
0 23	4.11	237
0 25	4.10	225
0 63	4.10	234
3 59	4.09	240
3 1	4.08	230
3 61	4.07	231
0 31	4.04	236
3 7	4.04	241
3 53	4.03	229
3 47	4.03	231
0 27	4.03	230
3 33	4.01	240
3 49	4.01	241
3 41	4.01	247
3 5	4.00	237
0 35	4.00	233
0 29	4.00	226
0 33	4.00	233
3 17	3.98	230
0 61	3.98	229
3 9	3.98	232
0 57	3.96	227
0 55	3.96	219
3 3	3.96	239
0 37	3.96	221
3 15	3.95	243
3 35	3.95	236
3 57	3.94	236
3 23	3.94	235
3 11	3.94	229
3 27	3.93	229
0 39	3.93	226
0 49	3.93	223
3 55	3.93	225
3 39	3.92	233
3 13	3.92	225
3 31	3.91	232
3 29	3.91	229
3 45	3.90	241
3 51	3.89	233
0 59	3.89	217
3 43	3.89	234
0 41	3.89	224
3 21	3.89	232
3 25	3.88	237
0 45	3.87	230
0 43	3.87	228
0 51	3.85	230
3 19	3.83	227
3 37	3.83	239
0 15	3.82	234
0 47	3.81	221
1 55	3.81	231
1 59	3.80	246
0 53	3.78	235
1 61	3.77	238
1 51	3.77	237
1 53	3.75	240
1 63	3.71	230
1 45	3.70	243
1 41	3.66	234
1 35	3.66	232
1 47	3.66	241
1 57	3.64	235
1 31	3.64	239
1 27	3.64	232
1 49	3.64	242
1 23	3.63	241
1 5	3.61	238
1 39	3.60	230
1 29	3.60	249
1 43	3.59	240
1 13	3.59	241
1 25	3.57	244
1 15	3.56	240
1 9	3.56	245
1 33	3.52	240
1 17	3.50	241
1 37	3.50	242
1 11	3.48	235
1 1	3.48	232
1 3	3.47	241
1 21	3.46	234
1 7	3.46	232
1 19	3.45	237
