hg
Chip Chan	RMS
0 0	779.83	737
1 0	514.03	476
2 2	328.43	344
0 28	283.30	298
3 60	227.51	274
2 0	179.83	261
2 4	141.60	258
0 4	97.85	225
0 2	93.20	239
0 6	80.89	235
0 16	78.25	238
0 14	74.94	235
0 8	74.38	238
0 18	73.08	228
0 22	71.81	236
0 40	71.01	229
0 56	70.78	228
0 46	69.77	235
0 52	69.38	243
0 24	69.25	243
0 62	68.74	231
0 42	67.78	240
0 34	67.70	225
0 54	66.97	230
0 30	66.76	233
0 50	66.76	235
0 26	66.72	242
0 36	66.20	235
0 44	65.82	240
0 32	65.47	242
0 58	64.69	239
0 38	63.78	226
3 62	57.52	240
3 58	56.78	235
3 32	56.26	236
3 54	54.77	244
2 56	54.47	247
2 20	54.14	261
3 52	53.93	241
3 42	53.90	232
3 44	53.84	239
2 58	53.72	250
2 62	53.64	252
3 0	53.59	238
3 2	53.55	233
2 42	53.45	243
2 46	53.39	255
0 10	53.26	224
3 48	53.05	237
2 52	52.88	243
2 18	52.77	253
2 6	52.75	245
2 48	52.72	261
3 38	52.60	238
3 30	52.46	238
3 12	52.43	239
3 36	52.36	237
2 50	52.31	249
3 34	52.25	238
3 40	52.20	241
2 40	52.20	253
3 6	52.12	243
3 4	51.98	239
3 22	51.95	241
3 16	51.74	239
3 8	51.38	234
2 10	51.31	263
3 28	51.26	245
2 28	51.16	248
2 54	51.02	247
3 14	50.95	230
2 8	50.79	249
3 18	50.66	249
2 38	50.66	249
2 30	50.44	248
3 24	50.37	238
3 20	50.21	246
2 24	50.16	238
2 36	49.94	248
2 14	49.87	247
2 12	49.67	260
2 32	49.65	257
2 44	49.53	255
0 12	46.52	239
3 26	45.75	229
0 48	45.34	227
1 2	44.41	239
1 58	43.89	245
1 30	43.61	243
1 4	43.47	250
1 56	43.46	243
1 24	42.83	237
1 48	42.82	251
1 50	42.70	237
1 36	42.64	249
1 60	42.61	242
1 40	42.45	237
1 52	42.27	239
1 46	42.24	247
1 38	42.01	230
1 34	41.76	229
1 26	41.69	248
1 10	41.57	245
1 14	41.53	242
1 32	41.50	244
1 28	41.49	239
1 22	41.42	238
1 6	41.36	244
1 8	41.30	231
1 18	41.23	239
1 20	41.17	239
0 60	37.85	227
1 44	37.61	235
0 20	36.06	231
2 60	34.56	242
3 56	32.76	229
3 10	32.09	237
2 22	31.93	248
3 50	31.59	236
2 26	30.25	241
2 16	25.69	249
3 46	25.65	237
2 34	23.75	240
1 54	23.04	225
1 62	22.87	238
1 16	21.82	248
1 12	16.34	240
1 42	14.34	236
0 1	5.28	236
0 3	5.17	241
2 15	5.09	244
0 5	4.98	237
2 5	4.96	243
2 7	4.91	253
2 1	4.90	248
0 9	4.89	231
0 7	4.86	221
2 43	4.85	254
2 9	4.83	233
2 45	4.83	266
2 3	4.83	255
2 11	4.83	247
0 23	4.82	238
2 59	4.81	251
2 63	4.81	242
2 19	4.80	246
2 55	4.80	245
2 25	4.80	254
0 11	4.80	229
2 13	4.80	253
2 49	4.79	245
2 61	4.77	246
2 51	4.77	246
2 39	4.76	242
2 33	4.76	238
2 21	4.76	248
2 37	4.75	252
0 13	4.75	233
2 57	4.72	246
2 23	4.72	253
0 17	4.70	232
2 35	4.70	248
2 29	4.69	251
2 41	4.68	254
2 53	4.68	237
2 31	4.67	248
2 17	4.66	247
0 63	4.66	235
2 27	4.65	244
2 47	4.61	239
0 19	4.59	233
0 21	4.59	230
0 33	4.53	233
0 25	4.52	225
0 35	4.49	233
0 55	4.47	220
0 37	4.44	222
0 43	4.42	228
0 45	4.42	230
0 27	4.40	230
0 41	4.39	225
0 39	4.37	227
0 57	4.37	228
0 49	4.36	224
0 53	4.36	235
0 29	4.36	227
0 59	4.34	218
0 51	4.33	230
0 61	4.33	230
0 31	4.31	237
0 47	4.27	222
0 15	4.14	234
3 63	4.06	240
3 59	4.04	240
3 3	4.03	239
3 57	3.99	236
3 37	3.95	239
3 49	3.95	241
3 51	3.92	233
3 7	3.91	241
3 19	3.91	227
3 61	3.90	231
3 5	3.89	238
3 15	3.89	243
3 9	3.87	232
3 25	3.86	237
3 23	3.86	235
3 47	3.84	231
3 1	3.84	230
3 53	3.83	229
3 41	3.83	247
1 49	3.83	243
1 53	3.82	240
1 55	3.82	232
3 55	3.82	225
3 11	3.81	229
3 17	3.80	230
3 43	3.79	234
1 35	3.78	232
3 45	3.78	241
3 27	3.78	229
1 59	3.77	246
1 61	3.76	238
1 41	3.76	234
3 35	3.75	235
3 21	3.74	232
1 63	3.74	230
3 13	3.74	225
3 33	3.73	240
3 31	3.73	232
1 57	3.72	235
1 47	3.71	241
3 29	3.71	229
1 11	3.71	236
1 29	3.70	249
1 45	3.70	243
1 43	3.70	240
3 39	3.68	233
1 51	3.67	237
1 25	3.66	244
1 13	3.64	241
1 31	3.62	239
1 9	3.62	245
1 33	3.59	240
1 15	3.59	240
1 21	3.57	235
1 5	3.56	238
1 27	3.56	232
1 7	3.53	232
1 37	3.52	242
1 23	3.49	241
1 19	3.48	238
1 17	3.47	241
1 39	3.46	229
1 1	3.41	232
1 3	3.41	241
