hg
Chip Chan	RMS
0 0	791.91	701
1 0	516.82	460
2 2	326.81	332
0 28	281.39	287
3 60	224.75	265
2 0	177.83	254
2 4	137.77	253
0 4	95.67	217
0 2	90.28	231
0 6	77.08	228
0 16	73.91	231
0 14	70.50	227
0 8	69.83	231
0 18	68.65	220
0 40	66.38	223
0 22	65.88	229
0 56	65.73	222
0 46	64.92	229
0 52	64.84	236
0 24	64.33	237
0 62	63.83	224
0 34	62.63	219
0 42	62.52	234
0 30	61.94	226
0 54	61.91	224
0 50	61.65	228
0 26	61.58	236
0 36	61.42	229
0 44	61.09	233
0 32	60.88	236
0 58	59.55	233
0 38	58.56	220
0 10	52.81	218
3 62	50.05	240
3 32	49.42	235
3 58	49.39	234
2 56	48.26	246
2 58	47.65	249
2 20	47.41	261
2 62	47.31	252
3 54	47.20	243
3 52	46.83	240
3 0	46.78	237
2 46	46.78	255
2 42	46.64	242
3 2	46.41	232
2 6	46.39	246
3 42	46.23	231
3 44	46.16	238
2 52	46.13	243
2 40	45.90	253
2 18	45.74	252
2 48	45.74	261
0 12	45.67	234
3 40	45.54	240
3 48	45.54	236
3 12	45.45	239
3 6	45.39	242
2 50	45.37	248
3 34	45.26	237
3 38	45.03	238
3 30	44.93	236
3 4	44.80	238
3 16	44.76	238
3 36	44.68	236
2 54	44.61	247
3 22	44.59	240
2 28	44.25	248
2 10	44.21	263
3 8	44.20	233
0 48	44.17	223
2 8	44.10	249
3 14	43.98	228
2 38	43.90	249
2 30	43.75	247
3 18	43.73	248
2 14	43.50	246
3 28	43.49	244
2 24	43.42	238
2 12	43.41	260
2 32	43.38	256
3 24	43.16	237
3 20	42.97	246
2 36	42.63	248
2 44	42.62	254
3 26	39.61	228
1 58	37.65	244
1 56	37.65	242
1 2	37.49	238
1 30	37.41	242
1 48	37.26	249
0 60	37.12	224
1 4	36.90	249
1 50	36.79	235
1 46	36.58	246
1 60	36.49	241
1 24	36.30	236
1 36	36.25	247
1 40	36.16	236
1 34	35.94	228
1 52	35.94	238
1 32	35.92	243
1 38	35.76	230
1 22	35.67	237
1 26	35.60	248
0 20	35.37	227
1 10	35.09	244
1 20	35.05	238
1 6	35.05	243
1 28	35.03	237
1 14	35.00	241
1 8	34.99	230
1 18	34.81	237
2 60	32.69	243
1 44	32.35	235
3 56	29.18	228
2 22	29.05	248
3 10	28.70	237
3 50	28.29	235
2 26	27.80	242
2 16	24.05	249
3 46	23.56	237
2 34	22.39	241
1 54	20.59	226
1 62	20.43	238
1 16	19.40	247
1 12	14.74	240
1 42	13.58	236
0 1	5.22	236
0 3	5.12	241
2 3	5.09	255
2 31	5.05	248
0 5	5.02	237
2 1	5.02	248
2 49	5.02	245
2 57	5.01	246
2 9	5.01	233
2 15	5.01	244
2 43	5.01	254
2 13	4.98	254
2 7	4.96	253
2 61	4.96	246
2 11	4.95	247
2 59	4.95	251
2 63	4.94	243
2 5	4.92	243
2 55	4.91	245
2 27	4.89	244
0 11	4.87	229
2 47	4.87	239
2 35	4.87	248
2 41	4.87	255
0 7	4.85	221
2 29	4.85	251
2 23	4.84	253
2 37	4.83	252
2 53	4.82	237
2 33	4.81	238
2 39	4.81	243
2 51	4.80	246
2 21	4.79	249
2 19	4.78	246
2 17	4.77	247
2 45	4.75	266
0 9	4.71	231
0 13	4.71	233
2 25	4.71	254
0 17	4.65	231
0 23	4.60	237
0 21	4.56	229
0 19	4.52	233
0 41	4.49	225
0 49	4.47	223
0 63	4.47	235
0 27	4.46	230
0 31	4.45	237
0 35	4.44	233
0 55	4.42	220
0 61	4.41	229
0 33	4.40	233
0 53	4.40	235
0 45	4.39	230
0 57	4.39	228
0 59	4.38	218
0 37	4.38	222
0 29	4.37	227
0 51	4.36	230
0 25	4.35	225
0 47	4.33	222
0 39	4.32	227
0 43	4.30	228
3 59	4.24	240
3 63	4.23	240
3 57	4.16	237
3 15	4.16	243
3 17	4.14	230
3 23	4.11	235
3 49	4.11	241
3 55	4.11	225
3 33	4.09	240
3 27	4.08	229
3 61	4.07	231
0 15	4.07	234
3 45	4.06	241
3 1	4.03	230
3 47	4.03	231
3 5	4.03	238
3 41	4.03	247
3 37	4.01	240
3 3	4.00	239
3 25	3.99	238
3 39	3.99	233
3 13	3.98	226
3 21	3.98	232
3 35	3.98	236
3 7	3.97	241
3 19	3.95	227
3 29	3.93	230
3 11	3.92	229
3 9	3.92	232
1 61	3.91	238
1 59	3.90	246
3 53	3.90	230
3 31	3.89	232
3 43	3.89	234
3 51	3.86	233
1 55	3.86	231
1 53	3.85	240
1 43	3.85	240
1 57	3.83	235
1 47	3.83	241
1 51	3.81	237
1 49	3.79	243
1 39	3.76	230
1 63	3.75	230
1 15	3.75	240
1 9	3.75	245
1 21	3.74	234
1 33	3.73	240
1 45	3.71	243
1 35	3.70	232
1 31	3.70	239
1 27	3.69	232
1 25	3.68	244
1 41	3.67	234
1 3	3.67	241
1 37	3.65	242
1 19	3.65	237
1 23	3.65	241
1 13	3.62	241
1 1	3.61	232
1 29	3.61	249
1 5	3.60	238
1 11	3.59	236
1 7	3.56	232
1 17	3.53	241
