hg
Chip Chan	RMS
0 0	775.50	674
1 0	503.15	449
2 2	325.02	325
0 28	277.93	278
3 60	227.83	258
2 0	182.90	244
2 4	140.47	245
0 4	87.99	216
0 2	82.50	231
0 6	69.72	228
0 16	66.88	232
0 14	63.20	229
0 8	62.81	232
0 18	61.81	221
0 22	58.42	229
0 46	58.38	230
0 40	58.35	224
0 56	57.96	222
0 52	57.30	237
0 62	56.89	225
0 24	56.17	237
0 42	55.52	235
0 34	55.12	220
0 54	54.62	225
0 50	54.55	230
0 30	54.26	227
0 26	53.44	237
0 36	53.38	229
0 44	52.45	234
0 32	52.44	237
0 58	51.10	234
0 38	50.86	221
0 10	49.55	219
3 62	42.45	236
0 12	41.99	235
3 58	41.71	231
3 32	41.43	232
0 48	40.66	223
2 56	39.12	244
3 54	38.40	240
2 20	37.71	258
2 58	37.67	246
3 42	37.48	229
3 0	37.48	234
3 52	37.33	237
3 44	36.94	236
3 2	36.87	229
2 42	36.72	240
2 62	36.69	249
2 46	36.48	253
3 48	36.20	233
2 6	36.11	243
3 40	35.93	238
3 34	35.77	235
2 52	35.57	240
3 30	35.47	234
3 6	35.44	240
3 12	35.42	236
3 38	35.30	235
0 60	35.08	224
2 48	35.01	258
3 4	34.83	236
3 16	34.81	236
2 18	34.78	250
2 50	34.75	245
3 36	34.70	233
3 8	34.40	230
2 40	34.38	251
3 22	34.09	237
3 14	33.40	226
2 54	33.21	244
3 20	33.13	243
2 10	33.12	260
3 18	33.02	245
3 28	32.92	241
0 20	32.91	227
2 14	32.51	244
2 8	32.49	246
3 24	32.48	235
2 30	32.45	245
2 28	32.31	245
2 38	32.30	247
2 12	32.00	257
2 24	31.95	236
2 32	31.17	254
2 36	31.16	246
2 44	30.39	252
3 26	29.66	225
2 60	28.11	241
3 56	25.99	227
3 10	25.24	235
2 22	24.64	247
3 50	24.60	234
2 26	22.78	240
1 58	22.17	242
1 2	21.86	236
1 56	21.84	241
3 46	21.53	235
1 30	21.41	240
2 16	21.20	248
1 4	20.37	247
1 24	20.33	234
1 48	19.85	248
2 34	19.32	240
1 46	19.25	244
1 50	19.14	234
1 60	19.06	240
1 52	18.93	237
1 38	18.68	229
1 32	18.61	242
1 40	18.52	234
1 36	18.50	246
1 34	18.22	227
1 44	18.00	233
1 26	17.55	246
1 22	17.10	235
1 28	16.98	236
1 10	16.50	242
1 20	16.43	237
1 8	16.22	228
1 6	16.15	241
1 18	16.10	236
1 14	16.03	239
1 42	13.24	235
1 54	12.60	224
1 62	12.31	237
1 16	10.46	247
1 12	8.76	239
2 15	4.95	244
0 1	4.90	235
2 43	4.87	254
0 3	4.86	241
2 1	4.85	249
2 3	4.82	256
2 37	4.75	252
2 59	4.75	251
2 9	4.75	233
2 11	4.74	247
2 53	4.72	238
2 13	4.72	254
2 23	4.71	254
0 5	4.69	237
2 55	4.68	245
2 5	4.68	243
2 63	4.67	243
2 29	4.67	251
2 57	4.66	246
2 61	4.65	247
2 39	4.65	243
2 49	4.65	245
2 17	4.64	247
2 7	4.63	253
2 45	4.62	266
2 19	4.61	246
2 41	4.60	255
0 7	4.59	221
2 33	4.58	238
2 21	4.56	249
0 11	4.55	229
2 25	4.55	254
2 51	4.55	247
2 27	4.54	245
0 9	4.54	231
2 35	4.54	248
0 13	4.52	233
0 17	4.50	231
2 31	4.48	249
2 47	4.45	240
0 23	4.44	237
0 19	4.37	233
0 63	4.37	235
0 27	4.30	230
0 57	4.30	228
0 25	4.28	225
0 21	4.28	230
0 53	4.27	235
0 39	4.27	227
0 33	4.26	233
0 41	4.24	225
0 37	4.22	221
0 45	4.20	230
0 31	4.17	237
0 55	4.17	219
0 29	4.16	226
0 51	4.16	230
0 47	4.14	222
0 49	4.14	223
0 35	4.11	233
0 43	4.11	228
0 61	4.08	229
0 59	4.04	218
0 15	3.93	234
3 57	3.86	236
1 59	3.85	247
3 63	3.84	240
3 49	3.81	241
3 23	3.80	235
3 39	3.80	234
3 53	3.79	230
3 59	3.79	240
3 5	3.78	238
1 41	3.78	234
3 31	3.78	232
3 15	3.77	243
1 51	3.77	237
3 51	3.76	233
3 9	3.76	232
3 25	3.75	238
1 47	3.75	242
3 3	3.74	240
3 41	3.73	247
3 11	3.73	229
1 53	3.73	240
1 55	3.72	232
3 45	3.72	241
1 61	3.71	238
3 61	3.71	232
1 45	3.70	243
3 21	3.70	232
3 47	3.70	231
3 33	3.70	240
1 37	3.69	243
3 17	3.69	230
3 19	3.68	228
3 35	3.68	236
1 49	3.67	243
3 55	3.67	226
1 9	3.65	245
3 13	3.64	226
1 43	3.64	241
3 43	3.64	234
1 63	3.63	230
3 7	3.63	241
3 37	3.62	240
1 15	3.61	240
1 31	3.61	239
3 1	3.60	230
3 29	3.60	230
1 33	3.59	240
1 27	3.57	232
3 27	3.57	229
1 25	3.57	245
1 29	3.56	249
1 17	3.55	241
1 35	3.55	232
1 21	3.55	235
1 57	3.54	235
1 19	3.53	238
1 5	3.51	238
1 7	3.50	232
1 23	3.49	241
1 39	3.48	230
1 13	3.47	242
1 11	3.45	236
1 3	3.45	241
1 1	3.31	232
