hg
Chip Chan	RMS
0 0	778.11	661
1 0	509.42	436
2 2	329.99	315
0 28	267.27	261
3 60	226.90	251
2 0	185.50	246
2 4	147.86	247
0 4	78.56	220
0 2	74.29	234
0 6	70.15	232
0 8	68.63	235
0 14	68.55	232
0 18	68.08	225
0 16	67.76	235
0 22	66.73	233
0 40	66.16	227
0 46	65.47	234
0 52	65.45	240
0 62	64.43	229
0 24	64.15	241
0 34	63.89	223
0 54	63.73	229
0 56	63.64	226
0 42	63.60	239
0 30	63.34	231
0 36	63.18	233
0 50	63.12	233
0 32	63.01	240
0 44	62.76	238
0 26	62.26	240
0 38	61.43	225
0 58	59.78	237
2 20	56.73	261
2 56	56.49	247
2 58	55.90	250
3 32	55.89	236
2 6	55.83	246
2 18	55.71	253
2 42	55.53	243
2 52	55.16	244
3 62	54.98	240
2 46	54.97	256
2 62	54.77	253
2 50	54.71	249
2 40	54.45	254
2 48	54.44	262
3 58	54.38	234
2 8	54.26	249
2 28	54.06	249
2 10	53.95	264
2 38	53.85	250
2 54	53.53	248
3 44	53.53	239
2 12	53.43	261
2 24	53.40	239
2 36	53.40	249
2 30	53.39	249
3 52	53.14	240
3 42	53.11	233
3 2	53.10	234
2 44	52.99	255
2 14	52.97	247
3 54	52.90	243
3 48	52.88	236
2 32	52.83	257
3 4	52.57	239
3 0	52.44	238
3 38	52.36	238
3 36	52.17	237
3 16	52.15	239
3 6	52.13	243
3 40	52.08	241
3 12	52.05	239
3 30	51.98	237
3 14	51.90	230
3 34	51.81	239
3 8	51.80	234
3 22	51.50	241
3 28	51.39	245
3 18	51.33	250
3 24	51.11	238
3 20	50.84	246
1 2	50.82	241
1 58	50.72	246
1 56	50.28	245
1 4	50.09	252
1 30	49.61	244
1 60	49.39	244
1 24	49.29	238
1 40	49.23	238
1 48	49.20	252
1 36	49.17	250
1 50	49.09	238
1 46	49.04	248
1 26	48.75	250
1 52	48.62	241
1 20	48.53	241
1 38	48.52	232
1 10	48.51	246
1 14	48.45	244
1 34	48.38	231
1 32	48.24	246
1 6	48.18	245
1 8	48.01	232
1 28	47.93	240
1 22	47.88	240
1 18	47.86	240
0 10	46.70	221
3 26	46.35	228
1 44	43.09	237
0 12	41.46	237
0 48	40.84	225
0 60	33.43	226
2 60	32.24	243
0 20	31.90	229
2 22	30.55	249
2 26	29.68	243
3 56	28.96	229
3 50	28.79	236
3 10	28.74	237
1 62	26.36	240
1 54	26.08	227
1 16	25.33	249
2 16	23.61	249
2 34	22.14	242
3 46	21.89	237
1 12	18.75	242
1 42	14.32	236
0 7	5.56	221
0 3	5.55	241
0 11	5.45	229
0 5	5.38	237
0 17	5.26	232
0 13	5.25	233
0 9	5.23	231
0 21	5.20	230
0 53	5.19	235
0 1	5.19	236
0 63	5.15	235
0 19	5.12	233
0 23	5.09	238
0 33	5.07	233
0 55	5.05	220
0 31	5.05	237
0 25	5.04	225
0 29	5.02	227
0 27	5.02	230
0 49	4.98	224
0 37	4.97	222
0 51	4.97	230
0 43	4.96	228
0 47	4.96	222
0 41	4.95	225
0 61	4.95	230
0 39	4.93	227
0 59	4.93	218
0 35	4.89	233
0 57	4.88	228
0 45	4.88	230
2 15	4.69	244
0 15	4.54	235
2 1	4.41	249
2 3	4.38	256
2 13	4.33	254
2 23	4.30	253
2 45	4.27	266
2 41	4.27	255
2 7	4.25	253
2 21	4.25	249
2 25	4.25	254
2 17	4.24	247
2 29	4.23	251
2 43	4.22	254
2 39	4.22	243
2 55	4.22	245
2 63	4.20	243
2 19	4.19	246
2 57	4.18	246
2 53	4.17	238
2 47	4.16	240
2 33	4.16	239
2 59	4.15	251
2 9	4.15	233
2 37	4.14	252
2 61	4.12	247
2 35	4.12	248
2 49	4.11	245
2 27	4.11	245
2 5	4.10	243
1 63	4.10	230
2 11	4.09	247
1 29	4.07	250
1 61	4.05	238
1 45	4.05	244
1 25	4.01	245
1 53	4.01	240
1 47	4.01	242
2 31	4.00	249
1 55	3.99	232
1 23	3.99	241
2 51	3.99	247
1 31	3.98	239
1 59	3.96	247
1 57	3.94	236
1 21	3.94	235
1 49	3.93	243
1 5	3.91	238
1 15	3.91	241
1 37	3.90	243
1 41	3.90	235
1 51	3.89	238
1 35	3.88	232
1 17	3.87	242
1 27	3.87	233
1 1	3.86	233
1 39	3.85	230
1 33	3.85	241
1 43	3.82	241
1 9	3.82	246
1 3	3.80	242
1 7	3.78	232
1 13	3.77	242
1 11	3.72	236
1 19	3.68	238
3 35	3.40	236
3 7	3.39	241
3 5	3.38	238
3 57	3.38	237
3 15	3.38	243
3 49	3.37	241
3 45	3.35	242
3 39	3.35	234
3 25	3.35	238
3 61	3.34	232
3 53	3.34	230
3 63	3.33	240
3 33	3.31	240
3 9	3.31	232
3 51	3.31	234
3 23	3.29	235
3 37	3.28	240
3 43	3.28	234
3 47	3.28	231
3 13	3.28	226
3 11	3.28	229
3 17	3.27	230
3 41	3.26	248
3 21	3.24	233
3 59	3.24	240
3 3	3.24	240
3 55	3.23	226
3 29	3.23	230
3 19	3.22	228
3 1	3.22	230
3 31	3.18	233
3 27	3.07	229
