hg
Chip Chan	RMS
0 22	24.90	239
0 0	22.55	233
3 18	17.73	254
1 0	17.62	257
1 4	17.34	250
0 4	17.30	239
1 22	17.18	255
1 28	17.17	263
1 24	17.05	259
1 36	16.93	256
1 26	16.89	252
3 24	16.83	239
1 58	16.82	250
1 40	16.80	254
3 44	16.77	243
3 32	16.77	243
0 28	16.76	240
1 34	16.73	255
1 32	16.72	258
1 52	16.67	255
1 38	16.67	264
1 8	16.62	253
1 6	16.61	257
1 30	16.56	258
1 20	16.55	254
1 14	16.51	264
3 22	16.44	254
1 48	16.43	258
1 18	16.41	255
3 4	16.41	257
1 56	16.41	262
1 2	16.39	251
0 40	16.35	247
3 40	16.35	254
1 10	16.35	258
0 8	16.35	248
0 36	16.33	251
1 50	16.32	253
3 14	16.31	260
1 46	16.28	257
3 60	16.28	234
3 42	16.28	243
3 30	16.27	245
0 58	16.26	241
0 54	16.20	251
3 54	16.19	246
0 38	16.17	248
3 2	16.17	251
2 2	16.15	247
3 12	16.13	252
3 16	16.13	249
3 28	16.11	255
0 42	16.06	250
3 48	16.05	241
0 62	16.02	235
0 16	16.01	247
3 62	16.00	247
3 38	15.98	248
0 34	15.98	245
0 56	15.95	252
0 18	15.92	253
2 52	15.89	251
3 34	15.89	242
3 58	15.88	254
0 6	15.85	247
0 32	15.85	245
3 26	15.83	238
3 36	15.83	253
3 8	15.81	251
3 6	15.81	249
0 46	15.80	255
0 44	15.80	253
3 20	15.78	248
2 14	15.76	250
0 2	15.75	250
3 0	15.69	243
0 52	15.69	245
2 48	15.69	252
2 38	15.66	257
0 26	15.63	254
1 60	15.62	251
2 32	15.60	240
2 20	15.59	246
2 54	15.58	251
3 52	15.55	250
2 40	15.51	260
1 44	15.46	257
0 24	15.45	246
2 46	15.42	249
0 30	15.41	241
2 58	15.40	247
0 14	15.35	240
0 50	15.33	242
2 12	15.29	241
2 36	15.26	234
2 56	15.22	251
2 24	15.22	246
2 42	15.21	247
2 10	15.21	241
2 50	15.20	251
2 0	15.20	241
2 18	15.15	243
2 8	15.05	240
2 4	15.04	245
2 62	15.03	257
2 6	15.01	254
2 44	14.95	251
2 28	14.77	255
2 30	14.68	245
1 16	11.73	254
1 62	11.33	267
1 54	11.03	252
3 56	10.99	255
3 10	10.66	254
0 48	10.59	247
0 12	10.59	244
3 50	10.54	248
2 60	10.29	244
0 10	10.23	251
2 22	10.08	245
2 26	10.01	236
1 12	9.25	251
3 46	8.81	252
2 16	8.66	244
0 60	8.62	236
0 20	8.46	240
2 34	8.43	239
1 42	6.32	258
3 57	3.43	252
3 45	3.43	244
3 15	3.43	254
3 41	3.38	244
3 9	3.36	250
1 53	3.34	261
3 61	3.34	249
3 53	3.33	247
1 37	3.32	262
3 35	3.32	246
3 29	3.32	247
3 17	3.31	241
3 37	3.31	252
3 19	3.30	245
3 51	3.28	237
3 13	3.28	255
3 43	3.27	248
1 61	3.27	261
3 49	3.27	241
3 23	3.27	254
3 1	3.26	263
3 31	3.26	252
1 39	3.25	256
3 21	3.25	247
1 33	3.25	261
1 7	3.24	255
3 63	3.24	246
1 47	3.23	253
3 11	3.23	247
3 7	3.22	242
3 27	3.21	240
1 23	3.21	254
3 55	3.20	243
1 57	3.19	257
1 1	3.19	253
3 5	3.18	248
1 31	3.17	255
1 43	3.17	254
1 45	3.17	251
1 9	3.17	247
1 41	3.17	256
1 21	3.16	257
3 47	3.16	237
3 39	3.15	240
1 49	3.14	248
3 59	3.14	246
1 25	3.12	252
1 11	3.11	249
1 35	3.10	251
1 19	3.10	255
1 5	3.09	267
3 25	3.09	239
3 33	3.09	237
1 13	3.09	250
1 63	3.09	252
3 3	3.08	240
1 15	3.07	256
1 55	3.07	251
1 3	3.06	243
1 59	3.03	255
1 27	3.00	248
1 29	2.97	255
1 17	2.97	249
1 51	2.96	249
0 43	2.87	245
0 59	2.84	233
0 53	2.81	252
0 5	2.80	247
0 1	2.80	240
0 21	2.78	235
0 19	2.77	256
0 11	2.77	238
0 45	2.77	247
0 17	2.76	246
0 47	2.73	244
0 15	2.73	239
0 57	2.72	244
0 23	2.72	243
0 33	2.71	240
2 9	2.71	249
0 29	2.71	242
0 49	2.69	240
0 37	2.69	245
0 55	2.67	249
2 43	2.67	254
0 7	2.67	242
0 3	2.66	237
0 27	2.66	243
0 9	2.65	237
0 63	2.64	240
2 3	2.64	246
2 35	2.64	249
0 13	2.63	253
0 35	2.62	240
0 39	2.62	237
0 61	2.62	243
0 51	2.62	233
0 31	2.61	237
0 41	2.61	236
2 63	2.61	251
2 57	2.60	249
2 7	2.59	242
0 25	2.58	228
2 51	2.55	245
2 47	2.55	243
2 49	2.54	247
2 29	2.54	246
2 27	2.53	246
2 53	2.52	243
2 41	2.51	246
2 17	2.50	241
2 23	2.49	246
2 33	2.47	244
2 19	2.47	243
2 37	2.46	243
2 5	2.44	243
2 25	2.43	240
2 39	2.43	237
2 31	2.42	242
2 21	2.42	240
2 61	2.42	237
2 11	2.41	239
2 13	2.41	237
2 55	2.40	237
2 59	2.37	237
2 45	2.36	232
2 1	2.35	239
2 15	2.32	231
