hg
Chip Chan	RMS
0 0	758.37	649
1 0	479.52	424
2 2	308.28	309
0 28	267.09	266
3 60	214.42	248
2 0	169.21	239
2 4	130.45	243
0 4	90.97	216
0 2	85.23	231
0 6	72.58	228
0 16	69.49	231
0 14	66.40	228
0 8	66.13	232
0 18	64.86	222
0 22	62.56	230
0 40	61.62	224
0 46	60.90	230
0 56	60.89	222
0 52	60.13	237
0 62	59.99	225
0 24	59.26	238
0 34	58.78	220
0 42	58.48	235
0 54	57.53	225
0 50	57.50	230
0 26	57.31	237
0 30	57.07	227
0 36	56.55	230
0 44	56.06	234
0 32	55.89	237
0 38	53.92	221
0 58	53.73	234
0 10	49.99	219
3 62	46.26	236
3 58	45.34	231
3 32	43.92	232
2 56	43.28	244
3 54	43.14	240
0 12	42.72	235
2 62	42.01	249
2 58	41.98	245
3 0	41.96	234
3 42	41.92	229
3 52	41.91	237
0 48	41.75	223
2 42	41.59	239
3 2	41.49	229
2 20	41.37	257
2 46	41.22	252
3 44	40.98	235
3 40	40.92	237
3 48	40.81	233
2 6	40.75	242
3 6	40.32	239
2 52	40.28	240
3 34	40.20	235
3 38	40.13	234
3 30	40.04	233
3 12	40.02	236
3 16	39.92	235
3 4	39.89	235
3 36	39.75	233
2 40	39.73	250
2 48	39.50	257
2 18	39.25	249
3 8	39.25	230
3 22	39.23	237
2 50	39.09	245
3 14	38.77	227
3 20	38.41	243
2 28	38.38	245
2 54	38.34	243
2 10	38.33	260
3 18	38.16	246
2 30	38.09	245
2 38	38.07	246
3 28	37.98	241
3 24	37.39	234
2 24	37.21	235
2 14	37.02	243
2 32	36.95	253
2 8	36.92	245
2 12	36.78	257
2 44	36.30	251
2 36	36.11	245
0 60	35.29	224
3 26	34.32	225
0 20	33.18	227
2 60	30.36	240
1 30	29.93	240
1 58	29.34	242
1 56	29.23	241
1 2	29.10	236
1 24	28.76	234
3 56	28.50	227
1 46	28.43	245
1 48	28.40	248
1 4	28.22	247
1 60	27.94	240
1 36	27.92	246
1 50	27.91	234
1 32	27.73	242
3 10	27.66	235
1 40	27.58	235
1 52	27.49	237
1 34	27.47	228
1 38	27.32	229
2 22	27.26	246
3 50	27.12	234
1 26	27.07	246
1 22	26.59	236
1 28	26.08	236
1 20	25.96	237
2 26	25.73	240
1 6	25.68	242
1 8	25.54	229
1 44	25.50	233
1 18	25.43	236
1 14	25.32	240
1 10	25.27	243
3 46	23.75	235
2 16	23.37	248
2 34	21.62	240
1 54	16.70	225
1 62	16.29	238
1 16	14.58	247
1 42	12.96	235
1 12	11.49	240
2 15	4.96	244
2 59	4.89	251
2 7	4.88	253
0 1	4.88	235
2 23	4.83	254
2 1	4.81	248
2 13	4.80	254
0 3	4.80	240
2 63	4.79	243
2 11	4.78	247
2 3	4.77	256
0 5	4.74	237
2 19	4.73	246
2 47	4.73	240
2 61	4.73	247
2 49	4.72	245
2 35	4.72	248
2 43	4.72	254
2 53	4.71	238
2 31	4.71	248
2 57	4.70	246
2 55	4.70	245
2 41	4.70	255
2 51	4.68	247
2 21	4.67	249
2 33	4.66	238
2 37	4.66	252
2 27	4.65	245
2 45	4.64	266
2 5	4.64	243
2 25	4.61	254
2 39	4.60	243
0 7	4.59	220
2 29	4.59	251
2 17	4.57	247
2 9	4.56	233
0 13	4.49	233
0 9	4.48	230
0 11	4.42	228
0 23	4.35	237
0 17	4.33	231
0 25	4.31	224
0 63	4.30	234
0 35	4.27	233
0 59	4.26	217
0 19	4.25	232
0 45	4.25	229
0 21	4.23	229
0 29	4.22	226
0 43	4.20	228
0 53	4.19	234
0 39	4.19	226
0 61	4.19	229
0 47	4.16	221
0 57	4.16	227
0 33	4.15	233
0 31	4.13	236
0 51	4.11	229
0 41	4.10	224
0 49	4.10	223
0 27	4.07	229
0 37	4.07	221
3 55	4.06	225
3 15	4.05	243
3 63	4.02	240
3 13	4.01	225
0 55	3.98	219
3 61	3.97	231
3 59	3.96	240
3 35	3.96	236
3 5	3.96	238
3 57	3.95	237
3 53	3.90	230
3 11	3.87	229
3 7	3.86	241
3 49	3.86	241
3 1	3.85	230
3 23	3.84	235
3 41	3.84	247
3 33	3.84	240
0 15	3.83	234
3 3	3.83	239
3 27	3.82	229
3 45	3.82	241
3 9	3.82	232
3 29	3.81	230
1 33	3.81	240
3 47	3.80	231
1 57	3.80	235
3 37	3.80	240
1 59	3.80	247
1 23	3.76	241
1 61	3.76	238
1 63	3.75	230
3 25	3.75	238
1 55	3.74	232
3 43	3.74	234
3 19	3.74	227
1 49	3.74	243
1 45	3.73	243
3 21	3.73	232
1 37	3.72	242
3 51	3.72	234
3 39	3.69	234
3 17	3.69	230
1 43	3.69	240
1 53	3.69	240
1 29	3.68	249
1 9	3.67	245
1 41	3.65	234
1 7	3.64	232
1 25	3.64	244
1 19	3.63	238
1 47	3.63	241
1 21	3.62	234
1 51	3.61	237
1 3	3.60	241
1 15	3.59	240
3 31	3.58	232
1 35	3.57	232
1 27	3.56	233
1 39	3.55	230
1 11	3.54	236
1 31	3.54	239
1 17	3.53	241
1 5	3.52	238
1 13	3.49	242
1 1	3.39	232
