hg
Chip Chan	RMS
0 0	782.60	655
1 0	507.52	453
2 2	325.78	327
0 28	277.60	277
3 60	225.58	261
2 0	178.44	251
2 4	139.32	251
0 4	89.89	214
0 2	84.95	229
0 6	73.10	226
0 16	70.25	230
0 14	67.83	226
0 8	67.44	229
0 18	66.42	219
0 22	63.68	227
0 40	63.25	222
0 46	62.83	227
0 56	62.53	221
0 52	62.19	235
0 24	61.35	236
0 62	61.30	223
0 34	60.41	218
0 54	60.17	223
0 42	60.08	232
0 30	59.62	225
0 50	59.22	227
0 36	59.04	228
0 26	58.99	235
0 44	58.30	232
0 32	58.19	235
0 38	56.50	219
0 58	55.99	232
0 10	50.68	217
3 62	48.83	242
3 58	47.70	236
3 32	47.46	237
3 54	46.28	245
2 56	46.00	248
3 42	45.01	234
2 58	44.84	250
2 62	44.81	254
3 52	44.80	242
3 2	44.52	234
3 0	44.38	239
2 20	44.17	262
2 42	44.08	244
3 44	43.78	240
0 12	43.64	234
3 40	43.60	242
2 46	43.53	257
3 48	43.39	238
3 12	43.34	240
2 6	43.33	247
2 52	43.27	245
3 36	43.04	238
3 38	43.03	239
3 34	42.90	239
3 6	42.88	244
3 30	42.85	238
0 48	42.68	222
3 4	42.66	240
2 48	42.39	262
2 40	42.37	254
3 16	42.36	240
3 22	42.16	242
2 18	42.03	254
3 8	41.96	235
2 50	41.78	250
2 10	41.35	264
3 20	41.33	247
3 18	41.32	250
3 14	41.11	231
3 28	41.02	245
2 30	40.96	249
2 54	40.92	248
3 24	40.72	239
2 38	40.65	251
2 28	40.62	249
2 8	40.42	250
2 32	39.93	258
2 36	39.77	250
2 24	39.73	239
2 12	39.66	261
2 14	39.59	248
2 44	39.07	255
3 26	37.09	229
0 60	35.81	223
0 20	34.15	227
1 30	33.74	242
1 2	33.58	239
1 56	33.42	243
1 58	33.39	245
1 48	33.15	250
1 46	32.82	247
1 24	32.76	237
1 36	32.60	248
1 32	32.58	244
1 60	32.50	242
1 40	32.33	237
1 4	32.26	249
1 38	32.24	231
1 50	32.18	236
1 52	32.07	239
1 34	32.05	229
1 22	31.66	237
1 26	31.36	248
1 28	31.12	238
1 20	30.94	238
1 18	30.55	238
2 60	30.44	244
1 8	30.34	230
1 10	30.11	244
1 14	30.05	241
1 6	29.85	243
1 44	29.38	235
3 56	29.37	230
3 10	28.43	238
2 22	28.26	249
3 50	27.70	237
2 26	26.63	243
2 16	23.22	250
3 46	23.18	238
2 34	21.84	242
1 54	19.27	226
1 62	18.91	238
1 16	17.67	248
1 42	13.64	237
1 12	13.40	240
0 1	5.21	235
2 15	5.16	244
0 5	5.14	237
0 3	5.08	241
2 55	5.04	245
0 7	5.02	221
2 11	4.98	247
0 11	4.94	229
2 9	4.92	233
2 59	4.91	251
2 63	4.91	243
2 7	4.90	253
2 17	4.89	247
0 13	4.88	233
2 47	4.87	240
2 21	4.85	249
2 45	4.85	266
2 13	4.85	254
2 31	4.84	248
0 9	4.84	231
2 33	4.83	238
2 1	4.83	249
2 27	4.82	245
2 61	4.81	247
2 35	4.80	248
2 23	4.80	254
0 63	4.80	235
2 53	4.79	238
2 25	4.79	254
2 37	4.78	252
0 21	4.78	230
2 51	4.78	247
2 19	4.75	246
2 5	4.75	243
0 33	4.73	233
0 53	4.73	235
2 57	4.72	246
0 17	4.71	231
2 3	4.71	255
0 23	4.70	237
0 47	4.69	222
2 29	4.68	251
2 41	4.68	255
0 41	4.68	225
2 39	4.67	243
0 49	4.66	223
2 49	4.64	245
0 55	4.64	219
0 25	4.62	225
0 31	4.60	237
0 37	4.60	222
0 19	4.59	233
0 51	4.59	230
0 61	4.57	230
2 43	4.57	254
0 27	4.57	230
0 39	4.54	227
0 45	4.54	230
0 29	4.53	226
0 35	4.52	233
0 57	4.49	228
0 59	4.48	217
0 43	4.36	228
0 15	4.17	234
3 63	4.07	240
3 15	4.07	243
3 59	4.06	240
3 25	4.04	238
1 61	4.02	238
3 55	4.01	226
1 59	4.01	247
3 37	4.00	240
3 61	3.99	232
3 57	3.99	237
3 5	3.98	238
1 63	3.96	230
3 53	3.95	230
3 7	3.95	241
3 43	3.94	234
3 17	3.93	230
3 3	3.93	240
3 49	3.92	241
3 41	3.92	248
1 49	3.90	243
3 31	3.90	232
3 1	3.90	230
3 21	3.90	232
1 53	3.90	240
3 45	3.90	242
3 27	3.89	229
3 35	3.88	236
3 23	3.86	235
1 45	3.84	243
3 39	3.84	234
1 55	3.84	232
1 57	3.83	235
1 9	3.83	245
3 51	3.82	233
1 15	3.82	240
3 29	3.82	230
3 19	3.81	228
3 33	3.81	240
1 23	3.81	241
3 11	3.81	229
1 51	3.80	237
1 43	3.79	241
1 7	3.79	232
1 21	3.78	235
1 37	3.78	243
3 9	3.76	232
1 47	3.76	241
1 25	3.76	245
1 35	3.76	232
3 47	3.75	231
1 29	3.75	249
1 19	3.74	238
3 13	3.74	226
1 5	3.73	238
1 39	3.71	230
1 41	3.71	234
1 13	3.70	242
1 31	3.69	239
1 33	3.69	240
1 11	3.68	236
1 3	3.68	241
1 27	3.67	233
1 17	3.65	241
1 1	3.46	232
