hg
Chip Chan	RMS
0 0	770.41	644
1 0	522.01	434
2 2	344.74	317
0 28	285.55	268
3 60	247.20	261
2 0	207.79	254
2 4	181.52	252
3 62	138.74	243
3 0	136.90	241
3 2	136.84	236
0 4	136.68	220
0 2	136.44	233
3 42	136.21	235
3 4	136.12	242
0 14	135.65	232
1 30	135.40	245
0 18	135.36	225
0 52	134.95	240
0 16	134.62	235
3 20	134.52	249
3 54	134.52	247
3 6	134.34	246
2 42	134.31	246
3 12	133.92	242
0 34	133.77	223
1 32	133.63	247
0 54	133.60	228
3 40	133.48	244
2 6	133.47	248
0 30	133.46	231
0 32	133.25	241
0 6	133.22	231
1 48	132.98	253
0 36	132.95	233
1 46	132.91	250
2 40	132.84	256
3 22	132.80	244
3 16	132.61	242
2 10	132.60	266
3 38	132.58	241
2 56	132.45	249
3 18	132.37	252
3 58	132.32	238
0 38	132.15	225
0 62	132.11	228
0 22	132.09	235
1 60	132.02	245
2 62	132.01	256
0 26	131.82	240
0 8	131.73	235
3 8	131.57	237
3 52	131.53	244
0 24	131.51	241
3 14	131.27	233
1 40	131.21	240
0 42	131.09	238
0 40	130.96	227
3 34	130.92	242
1 52	130.87	242
1 24	130.80	240
0 44	130.70	237
2 46	130.68	259
0 56	130.66	225
1 50	130.65	239
1 2	130.64	241
1 34	130.54	233
1 58	130.47	247
3 32	130.26	239
1 26	130.26	251
3 36	129.98	240
2 38	129.97	253
1 36	129.94	252
0 46	129.59	233
1 38	129.52	234
3 48	129.36	240
2 52	129.35	247
2 30	129.29	251
2 20	129.18	264
2 12	128.99	263
1 4	128.99	252
2 18	128.89	256
2 54	128.86	250
2 48	128.76	264
1 56	128.71	245
3 24	128.67	241
3 28	128.43	248
0 50	128.30	232
2 28	128.29	251
2 58	128.14	252
1 22	128.08	241
1 20	127.66	242
3 30	127.66	240
2 8	127.38	252
2 36	127.14	251
1 28	127.14	242
2 50	127.10	252
0 58	126.97	237
2 32	126.96	259
1 18	126.85	241
3 44	126.84	243
1 10	126.58	246
2 44	126.33	257
1 14	125.44	244
2 24	124.88	241
1 8	124.81	234
2 14	124.69	250
1 6	124.15	246
1 44	119.77	238
3 26	117.62	231
0 10	85.34	219
0 12	82.52	235
3 10	82.19	238
0 48	81.85	223
1 62	80.51	239
3 56	80.21	230
2 60	80.10	244
2 26	79.47	243
1 54	79.37	227
2 22	79.22	249
3 50	78.85	237
1 16	75.82	249
0 60	63.39	223
0 20	63.28	227
3 46	62.90	238
2 34	58.65	242
2 16	58.63	250
1 12	57.29	241
1 42	28.31	235
3 15	8.77	243
2 15	8.56	244
0 15	8.06	234
0 53	7.58	235
0 5	7.58	237
0 59	7.50	217
0 57	7.48	228
0 11	7.46	229
0 7	7.46	221
0 13	7.45	233
3 57	7.42	237
0 3	7.41	240
0 1	7.39	235
0 55	7.38	219
0 17	7.38	231
0 63	7.37	234
0 9	7.35	231
0 23	7.35	237
0 37	7.35	222
0 61	7.31	229
0 41	7.30	224
0 27	7.30	230
0 51	7.30	230
0 49	7.29	223
3 45	7.24	242
0 43	7.22	228
3 59	7.21	240
0 45	7.21	230
0 25	7.19	225
3 55	7.19	225
0 47	7.18	221
0 33	7.17	233
0 21	7.17	229
0 31	7.16	236
0 29	7.16	226
0 35	7.16	233
3 51	7.16	234
3 61	7.16	231
0 39	7.15	226
3 53	7.13	230
3 43	7.12	234
3 49	7.08	241
3 47	7.06	231
2 55	7.04	245
2 47	7.03	240
3 27	7.02	229
2 51	7.02	247
3 25	7.01	238
0 19	7.01	233
3 63	7.01	240
2 59	7.00	251
3 39	6.99	234
3 35	6.99	236
2 61	6.98	247
3 5	6.97	238
3 13	6.95	226
2 25	6.94	254
2 33	6.94	238
3 17	6.93	230
3 31	6.93	232
3 41	6.93	247
2 39	6.92	243
2 5	6.92	243
3 37	6.92	240
2 29	6.92	251
2 37	6.92	252
2 53	6.91	238
2 19	6.91	246
2 9	6.91	233
3 33	6.90	240
3 21	6.90	233
3 19	6.90	228
2 49	6.89	245
2 57	6.89	246
2 21	6.88	249
3 11	6.87	229
2 7	6.87	253
2 43	6.86	254
2 45	6.85	266
2 35	6.84	248
2 63	6.83	243
2 27	6.83	245
3 7	6.82	241
3 29	6.81	230
3 23	6.79	235
3 9	6.77	232
1 61	6.77	238
3 3	6.76	240
2 23	6.75	254
2 3	6.75	256
2 1	6.74	249
2 13	6.74	254
2 41	6.73	255
3 1	6.72	230
2 11	6.72	248
1 59	6.71	247
1 57	6.70	236
2 31	6.69	249
1 55	6.69	232
1 53	6.68	240
2 17	6.68	247
1 63	6.66	230
1 49	6.62	243
1 45	6.56	243
1 51	6.55	237
1 47	6.52	242
1 43	6.50	241
1 37	6.45	243
1 41	6.42	234
1 29	6.38	249
1 25	6.38	245
1 27	6.35	233
1 39	6.35	230
1 35	6.31	232
1 15	6.28	241
1 33	6.27	240
1 31	6.25	240
1 7	6.24	232
1 23	6.24	241
1 11	6.23	236
1 21	6.21	235
1 9	6.21	246
1 13	6.18	242
1 19	6.15	238
1 17	6.15	242
1 5	6.13	238
1 3	6.02	242
1 1	5.93	233
