hg
Chip Chan	RMS
0 0	765.01	624
1 0	493.92	411
2 2	321.69	296
0 28	275.32	256
3 60	228.93	236
2 0	179.94	229
2 4	135.63	235
0 4	82.35	215
0 2	76.59	231
0 6	64.44	229
0 16	61.79	233
0 8	57.73	233
0 14	57.03	230
0 18	56.64	223
0 22	53.99	230
0 40	53.34	226
0 56	53.19	224
0 46	52.45	232
0 52	51.98	239
0 62	51.47	227
0 24	51.13	239
0 34	50.72	221
0 42	49.96	236
0 54	49.90	227
0 30	49.45	229
0 50	49.38	231
0 26	48.71	238
0 36	48.57	231
0 44	47.77	236
0 32	47.55	238
0 10	46.50	219
0 38	46.21	223
0 58	45.97	235
0 48	38.35	224
3 32	36.51	230
3 58	36.38	229
3 62	36.01	236
2 56	35.44	243
2 20	34.65	256
2 58	33.98	245
0 12	33.89	236
2 62	33.52	249
0 60	33.07	224
2 46	32.89	251
2 6	32.55	242
3 54	32.50	239
2 42	32.36	239
3 0	32.07	234
3 42	31.86	228
2 52	31.83	240
2 50	31.19	245
3 44	31.18	234
0 20	31.12	228
2 40	30.91	250
3 52	30.80	236
3 2	30.78	228
3 30	30.49	233
2 48	30.45	256
2 18	30.36	248
3 40	30.26	237
3 6	29.96	239
3 48	29.76	232
3 34	29.74	234
2 54	29.56	243
3 36	29.56	232
3 4	29.46	235
3 38	29.31	234
3 16	29.15	235
2 10	28.98	260
2 30	28.96	244
2 8	28.66	245
2 14	28.64	243
2 28	28.60	245
2 24	28.56	235
2 38	28.49	246
3 14	28.37	226
3 8	28.30	229
3 22	28.13	236
2 32	27.85	253
3 20	27.69	242
3 18	27.49	245
3 28	27.42	240
3 12	27.24	235
3 24	26.95	234
2 60	26.84	241
2 36	26.82	245
2 12	26.49	257
2 44	26.32	251
3 26	25.21	224
3 56	22.51	226
2 22	22.43	247
3 10	21.30	235
3 50	21.22	234
2 26	20.65	241
2 16	19.54	248
3 46	18.58	236
2 34	17.57	240
1 2	17.46	238
1 58	17.35	244
1 56	16.63	243
1 30	16.51	242
1 4	15.54	250
1 24	15.10	236
1 48	14.23	250
1 60	14.10	243
1 46	14.09	247
1 32	13.71	243
1 40	13.66	237
1 50	13.59	236
1 44	13.47	235
1 38	13.44	230
1 52	13.27	239
1 36	13.00	248
1 34	12.46	229
1 42	12.43	236
1 26	12.41	248
1 22	11.97	238
1 28	11.75	238
1 10	11.71	245
1 6	11.27	244
1 18	11.22	238
1 8	11.20	231
1 14	11.20	242
1 20	11.07	238
1 62	10.13	240
1 54	9.76	227
1 16	8.12	249
1 12	7.61	242
2 13	4.83	253
2 1	4.82	249
0 5	4.80	237
0 1	4.76	236
0 7	4.73	221
2 51	4.72	247
0 3	4.70	241
2 47	4.69	240
2 63	4.68	243
2 7	4.67	253
2 57	4.66	246
2 43	4.66	254
2 55	4.64	245
2 53	4.62	238
2 45	4.62	266
2 27	4.61	245
2 61	4.60	247
2 35	4.59	248
2 29	4.59	251
2 23	4.58	254
2 3	4.58	256
2 37	4.57	252
2 15	4.57	244
0 17	4.57	231
2 33	4.56	238
2 39	4.56	243
2 59	4.54	251
0 9	4.52	231
2 5	4.49	243
2 19	4.48	246
2 41	4.47	255
2 49	4.43	245
0 15	4.42	235
0 11	4.39	229
2 17	4.38	247
2 31	4.37	249
2 25	4.37	254
0 13	4.36	233
2 9	4.34	233
0 21	4.33	230
2 11	4.32	247
2 21	4.28	249
0 37	4.26	222
0 19	4.26	233
0 57	4.24	228
0 23	4.24	237
0 27	4.21	230
0 25	4.17	225
0 33	4.17	233
0 35	4.14	233
0 55	4.14	219
0 63	4.14	235
0 29	4.14	227
0 31	4.11	236
0 45	4.09	230
0 59	4.08	218
0 51	4.06	230
0 49	4.06	224
0 53	4.05	235
0 39	4.04	227
0 41	4.03	225
0 47	4.01	222
0 61	4.01	230
1 59	3.92	247
1 55	3.91	232
3 59	3.89	240
3 43	3.89	234
0 43	3.86	228
3 63	3.86	240
3 7	3.84	241
3 5	3.79	238
3 35	3.75	236
3 53	3.75	230
3 55	3.74	226
3 3	3.74	240
3 49	3.72	241
3 19	3.72	228
3 61	3.72	232
3 51	3.70	234
3 47	3.70	231
1 43	3.69	241
3 21	3.69	232
1 45	3.69	243
3 13	3.68	226
1 29	3.68	250
3 27	3.67	229
1 41	3.67	234
1 15	3.67	240
3 41	3.64	247
3 17	3.64	230
3 57	3.63	237
1 63	3.63	230
3 9	3.62	232
1 9	3.61	246
3 33	3.59	240
3 39	3.59	234
3 45	3.59	242
3 29	3.59	230
1 3	3.57	242
1 61	3.57	238
1 21	3.57	235
1 51	3.57	237
3 1	3.56	230
1 33	3.56	240
1 47	3.56	242
1 49	3.55	243
1 53	3.54	240
3 23	3.54	235
3 37	3.53	240
3 15	3.52	243
3 31	3.52	232
3 11	3.51	229
1 13	3.50	242
1 11	3.49	236
1 1	3.49	233
1 19	3.48	238
1 17	3.47	241
1 5	3.47	238
1 7	3.47	232
1 25	3.46	245
1 27	3.45	233
1 23	3.45	241
1 39	3.45	230
1 35	3.43	232
3 25	3.42	237
1 57	3.41	235
1 37	3.39	243
1 31	3.37	239
