hg
Chip Chan	RMS
0 0	790.29	650
1 0	519.56	438
2 2	336.08	312
0 28	287.74	269
3 60	236.30	254
2 0	191.15	250
2 4	162.96	250
1 10	142.64	249
1 6	137.02	247
1 4	131.39	255
1 14	131.37	246
1 18	127.83	242
0 4	127.58	219
1 60	127.49	247
1 2	126.29	243
1 56	125.04	247
0 2	124.44	233
1 30	123.05	247
0 40	122.61	226
1 58	122.17	249
1 20	122.02	243
0 46	121.95	232
1 52	121.87	243
1 8	121.68	235
0 42	121.35	237
1 46	119.68	252
1 24	119.40	241
1 48	118.98	254
1 32	118.89	248
0 62	118.72	228
0 52	118.71	239
1 50	118.66	241
0 44	117.66	236
0 50	116.21	232
0 36	115.98	232
1 22	115.55	241
1 34	115.36	233
1 26	115.03	253
0 54	114.75	227
0 56	114.25	225
0 38	113.91	222
0 16	113.71	233
0 6	111.73	230
0 34	111.26	222
0 18	111.21	223
2 42	110.29	245
0 58	110.19	236
1 40	110.14	240
0 14	109.99	230
2 30	109.96	251
2 40	109.61	256
1 38	109.36	234
0 32	108.56	239
2 10	108.36	266
2 32	108.18	259
2 6	107.98	249
1 28	107.88	242
1 44	107.81	240
2 28	107.77	251
0 8	105.11	233
2 38	104.74	253
0 30	104.46	229
2 56	104.25	250
1 36	102.85	252
2 20	101.69	264
2 36	101.67	251
3 14	101.02	232
3 24	100.31	239
3 20	100.30	247
3 18	100.20	250
2 24	99.91	241
2 52	99.66	246
2 54	99.61	250
3 22	99.47	242
3 16	99.40	240
0 26	98.95	238
3 2	98.87	234
2 62	98.82	255
3 8	98.70	235
2 18	98.35	255
3 42	98.15	234
3 4	97.90	240
0 24	97.80	239
3 0	97.22	239
2 46	96.93	258
2 58	96.60	252
2 44	96.53	257
3 40	96.48	242
3 62	95.24	242
3 38	94.15	239
2 8	94.14	251
3 54	94.13	245
3 28	94.07	246
1 62	93.78	244
3 26	92.67	230
3 34	91.87	239
3 30	91.82	238
0 22	91.53	230
3 6	91.22	244
2 14	90.97	249
2 48	90.52	263
3 52	90.40	241
3 32	89.79	237
3 58	89.37	235
2 50	89.15	251
3 36	88.85	237
1 16	86.69	252
2 12	86.10	262
3 48	84.79	238
0 48	83.71	226
1 54	83.69	230
1 12	81.98	245
3 44	79.80	239
3 12	79.25	238
0 10	77.79	221
2 26	74.61	246
2 22	70.37	252
2 60	66.37	246
3 10	65.66	239
0 60	65.31	227
3 56	63.17	231
2 34	61.93	245
3 50	60.68	238
0 12	55.14	236
2 16	52.36	252
0 20	49.94	229
3 46	48.98	240
1 42	36.29	239
2 55	7.51	246
2 51	7.50	247
2 57	7.47	247
2 53	7.45	238
2 41	7.40	255
2 59	7.30	251
2 45	7.30	266
2 17	7.28	247
2 1	7.27	249
2 63	7.26	243
2 7	7.25	253
2 33	7.22	238
2 27	7.21	245
2 61	7.19	247
2 29	7.19	251
2 9	7.18	233
2 31	7.18	249
2 39	7.17	243
2 37	7.17	252
2 25	7.14	255
1 61	7.14	238
1 47	7.12	242
0 1	7.11	236
1 49	7.07	243
2 35	7.07	248
2 5	7.05	244
1 57	7.05	235
1 41	7.04	234
2 43	7.04	254
2 21	7.03	249
2 19	7.03	247
2 47	7.02	240
2 3	7.00	256
1 63	7.00	230
2 23	7.00	254
2 49	7.00	246
2 11	6.99	248
1 43	6.99	241
2 13	6.98	254
2 15	6.97	244
1 59	6.93	247
1 45	6.90	243
0 5	6.87	237
1 51	6.87	237
1 55	6.86	232
0 3	6.85	241
1 53	6.85	240
1 33	6.83	240
1 35	6.80	232
1 39	6.77	230
1 25	6.77	245
1 37	6.71	243
1 13	6.70	242
1 29	6.69	250
1 7	6.69	232
0 9	6.69	231
1 27	6.67	233
1 9	6.65	246
1 5	6.64	238
1 23	6.64	241
1 19	6.63	238
1 21	6.61	235
0 7	6.60	221
0 11	6.59	229
3 59	6.59	240
1 3	6.58	242
3 57	6.56	237
1 11	6.56	236
0 17	6.56	232
0 13	6.54	233
0 15	6.54	235
0 23	6.53	238
3 61	6.51	232
1 15	6.50	241
0 25	6.49	225
1 17	6.47	242
0 55	6.47	220
0 41	6.46	225
3 25	6.46	238
1 31	6.45	240
0 29	6.44	227
3 51	6.44	234
3 47	6.43	231
3 1	6.42	230
0 31	6.41	237
0 59	6.41	218
3 33	6.39	240
0 21	6.39	230
3 21	6.39	232
3 63	6.38	240
0 63	6.38	235
3 41	6.38	247
3 53	6.35	230
3 23	6.35	235
3 49	6.35	241
1 1	6.35	232
3 13	6.33	226
0 51	6.33	230
3 37	6.33	240
3 5	6.32	238
0 19	6.31	233
0 33	6.31	233
0 53	6.30	235
0 61	6.30	230
0 47	6.29	222
3 43	6.29	234
0 27	6.28	230
3 55	6.28	226
3 31	6.28	232
3 7	6.28	241
3 39	6.26	234
3 29	6.25	230
3 19	6.23	228
0 35	6.23	233
0 57	6.22	228
3 9	6.22	232
3 35	6.20	236
0 37	6.20	222
3 3	6.20	239
3 15	6.18	243
0 43	6.16	228
3 17	6.16	231
0 39	6.15	227
3 27	6.12	229
3 45	6.12	241
3 11	6.09	229
0 45	6.06	230
0 49	6.02	224
