hg
Chip Chan	RMS
0 0	781.10	691
1 0	512.97	445
2 2	326.84	322
0 28	282.76	278
3 60	226.83	257
2 0	178.08	248
2 4	138.04	250
0 4	95.63	221
0 2	90.23	235
0 6	78.51	231
0 16	75.75	235
0 14	72.78	231
0 8	72.55	234
0 18	71.42	224
0 22	69.32	233
0 40	68.90	227
0 56	68.23	225
0 46	68.02	232
0 52	67.90	240
0 24	67.04	240
0 62	66.81	228
0 42	66.09	237
0 34	65.40	222
0 54	65.10	228
0 26	64.79	239
0 30	64.78	230
0 50	64.78	232
0 36	64.58	232
0 44	64.00	237
0 32	63.76	239
0 58	62.22	237
0 38	61.95	223
3 62	53.37	239
3 58	53.10	233
0 10	52.61	221
2 56	52.51	246
3 32	52.20	235
2 58	51.77	247
2 20	51.67	259
2 62	51.39	251
3 54	51.05	242
2 42	51.01	241
2 46	50.96	254
2 52	50.72	242
2 18	50.69	251
2 6	50.24	244
3 44	50.04	238
2 48	50.04	260
2 40	49.97	252
2 50	49.95	247
3 52	49.89	239
3 42	49.77	231
3 0	49.67	237
3 2	49.64	231
3 48	49.42	235
2 28	49.33	247
3 40	49.20	239
3 38	48.88	237
2 54	48.88	245
2 10	48.74	262
3 16	48.71	237
3 12	48.62	238
2 8	48.62	248
3 30	48.57	236
2 30	48.35	246
3 4	48.32	238
3 34	48.28	237
3 36	48.22	235
2 38	48.18	248
2 24	48.11	237
3 22	48.07	240
3 6	48.04	242
2 14	47.94	245
2 12	47.78	259
3 14	47.54	229
2 32	47.51	255
2 36	47.42	247
3 8	47.41	232
2 44	47.38	253
3 28	47.28	243
3 24	47.05	237
3 18	47.02	248
3 20	46.88	245
0 12	45.97	237
0 48	45.13	225
3 26	42.44	227
1 2	41.48	238
1 58	41.34	244
1 56	40.94	242
1 30	40.64	242
1 4	40.59	249
1 40	40.57	236
1 48	40.47	250
1 50	40.31	236
1 24	40.08	236
1 60	40.02	242
1 46	39.82	246
1 36	39.67	247
1 32	39.60	243
1 38	39.53	230
1 20	39.35	239
1 52	39.32	239
1 22	39.24	236
1 26	39.13	248
1 34	39.10	228
1 8	39.10	230
1 6	39.09	243
1 14	39.07	242
1 10	39.06	244
1 28	38.94	238
1 18	38.73	238
0 60	37.40	225
0 20	35.47	229
1 44	35.19	235
2 60	34.03	241
3 56	30.96	228
2 22	30.69	247
3 10	30.11	236
3 50	29.84	235
2 26	29.46	241
2 16	25.19	248
3 46	24.48	236
2 34	23.44	240
1 62	21.84	238
1 54	21.51	225
1 16	20.62	248
1 12	15.24	240
1 42	13.82	236
2 15	5.13	244
0 1	5.01	235
2 1	4.97	248
0 5	4.93	237
0 3	4.91	241
2 7	4.86	253
2 59	4.86	251
2 57	4.84	246
2 55	4.81	245
2 3	4.79	256
2 25	4.79	254
2 61	4.79	247
2 21	4.75	249
2 27	4.74	245
2 53	4.73	237
2 41	4.73	255
2 51	4.73	246
2 13	4.72	253
2 47	4.71	239
2 43	4.71	254
2 19	4.70	246
2 23	4.70	253
2 11	4.70	247
2 29	4.69	251
2 33	4.69	238
2 17	4.66	247
2 35	4.66	248
2 45	4.65	266
2 63	4.64	242
2 39	4.63	243
0 9	4.62	231
2 49	4.60	245
2 5	4.60	243
0 7	4.59	221
2 37	4.57	252
0 13	4.57	233
0 17	4.56	231
2 31	4.55	248
0 11	4.52	229
2 9	4.51	233
0 19	4.49	232
0 63	4.39	234
0 21	4.39	229
0 31	4.33	237
0 23	4.29	237
0 25	4.28	225
0 47	4.25	221
0 37	4.25	222
0 29	4.24	226
0 27	4.24	230
0 57	4.22	228
0 45	4.21	230
0 39	4.19	226
0 49	4.19	223
0 43	4.19	228
0 51	4.18	230
0 33	4.17	233
0 41	4.17	225
0 53	4.16	235
0 61	4.14	229
0 35	4.11	233
0 55	4.09	219
0 59	4.08	217
3 5	4.05	238
3 59	4.01	240
3 41	4.01	247
3 63	3.98	240
3 57	3.97	236
3 49	3.97	241
3 61	3.96	231
3 7	3.94	241
3 51	3.94	233
3 31	3.91	232
1 61	3.90	238
3 19	3.89	228
3 15	3.89	243
3 3	3.89	239
3 55	3.88	226
3 1	3.86	230
3 25	3.86	237
3 21	3.85	232
3 53	3.84	230
3 23	3.83	235
3 33	3.83	240
3 13	3.82	226
3 27	3.82	229
3 29	3.81	230
3 43	3.81	234
3 11	3.79	229
1 47	3.79	242
3 37	3.79	240
3 45	3.79	241
3 39	3.78	233
1 45	3.78	243
1 59	3.78	247
3 9	3.77	232
0 15	3.77	234
3 17	3.75	230
1 49	3.73	243
3 47	3.72	231
1 29	3.72	249
1 31	3.71	239
1 57	3.70	235
1 37	3.68	243
1 39	3.68	230
3 35	3.67	236
1 7	3.65	232
1 35	3.64	232
1 9	3.64	245
1 27	3.64	232
1 25	3.63	245
1 55	3.62	232
1 17	3.62	241
1 41	3.61	234
1 53	3.61	240
1 23	3.61	241
1 11	3.61	236
1 51	3.60	237
1 43	3.60	240
1 63	3.60	230
1 33	3.60	240
1 21	3.57	235
1 3	3.56	241
1 13	3.55	242
1 19	3.54	238
1 5	3.54	238
1 15	3.50	240
1 1	3.41	232
