hg
Chip Chan	RMS
0 0	726.85	597
1 0	461.85	386
2 2	296.73	284
0 28	260.87	249
3 60	210.09	234
2 0	161.74	232
2 4	121.58	237
0 4	83.71	211
0 2	78.28	226
0 6	65.67	224
0 16	62.75	228
0 14	59.01	225
0 8	58.85	229
0 18	57.43	218
0 22	55.45	227
0 40	54.81	221
0 56	54.23	219
0 46	54.16	227
0 52	53.06	234
0 62	52.51	223
0 24	52.07	235
0 42	51.49	232
0 54	51.26	222
0 34	51.22	217
0 50	50.55	227
0 30	50.21	224
0 26	50.14	233
0 36	49.83	227
0 44	49.21	231
0 32	48.67	234
0 58	47.26	231
0 38	46.80	218
0 10	46.24	216
0 12	39.75	232
3 62	38.67	236
0 48	38.37	220
3 58	37.81	230
3 32	37.49	231
2 56	35.73	243
3 54	35.30	239
2 58	35.28	245
2 62	35.27	249
2 20	34.26	257
2 46	34.24	252
3 52	34.09	236
2 42	34.04	239
3 42	33.98	228
3 0	33.96	234
2 52	33.44	240
3 2	33.41	229
3 44	32.99	235
2 6	32.87	243
0 60	32.86	221
3 40	32.80	237
2 50	32.58	245
2 48	32.49	258
3 34	32.40	234
3 48	32.39	233
3 30	32.38	233
2 40	32.32	250
3 12	32.22	235
3 6	32.09	239
3 36	31.95	232
2 18	31.79	250
3 38	31.68	234
3 4	31.67	235
3 16	31.31	235
2 54	31.16	244
3 22	31.14	236
0 20	31.07	225
2 10	30.76	260
3 8	30.62	230
2 28	30.48	245
3 14	30.33	226
3 20	30.20	243
3 28	30.15	240
3 18	30.14	245
2 38	30.01	247
2 8	29.83	245
2 30	29.56	245
2 14	29.56	244
2 24	29.54	235
3 24	29.41	234
2 12	29.37	257
2 32	29.06	254
2 36	28.74	246
2 44	28.42	251
2 60	28.29	241
3 26	26.89	224
3 56	24.71	226
2 22	23.81	247
3 10	23.80	234
3 50	23.05	233
2 26	21.80	240
2 16	20.81	248
3 46	20.65	235
1 58	19.13	243
1 2	19.03	236
1 30	18.71	240
2 34	18.69	240
1 56	18.28	241
1 4	17.92	248
1 46	17.64	245
1 48	17.61	249
1 24	17.50	235
1 60	17.24	241
1 52	16.94	238
1 50	16.91	235
1 38	16.90	229
1 36	16.85	247
1 32	16.64	243
1 40	16.42	235
1 44	16.01	234
1 34	15.98	227
1 22	15.85	236
1 26	15.74	247
1 28	15.37	237
1 20	15.34	237
1 14	15.06	240
1 8	14.88	229
1 18	14.84	237
1 10	14.82	243
1 6	14.65	242
1 42	12.49	235
1 54	11.64	225
1 62	11.50	238
1 16	10.15	247
1 12	8.50	240
0 1	5.09	235
0 3	4.79	240
2 3	4.75	256
0 7	4.74	220
0 9	4.74	231
2 63	4.72	243
2 1	4.70	249
2 15	4.69	244
2 7	4.68	253
2 17	4.68	247
0 5	4.67	237
2 55	4.66	245
2 11	4.64	247
2 47	4.63	240
2 5	4.61	243
2 9	4.60	233
0 13	4.60	233
2 13	4.60	254
2 59	4.59	251
2 37	4.59	252
2 45	4.59	266
2 61	4.58	247
2 21	4.57	249
2 57	4.55	246
2 19	4.55	246
2 35	4.54	248
2 53	4.54	238
2 43	4.53	254
2 51	4.52	246
2 41	4.51	255
0 11	4.49	229
2 39	4.48	243
2 25	4.48	254
2 27	4.47	245
2 29	4.46	251
2 33	4.46	238
0 17	4.42	231
0 23	4.40	237
2 23	4.38	254
2 31	4.37	248
2 49	4.37	245
0 63	4.34	234
0 19	4.33	232
0 21	4.33	229
0 31	4.30	236
0 27	4.29	230
0 25	4.28	225
0 43	4.25	228
0 33	4.23	233
0 29	4.22	226
0 53	4.21	234
0 59	4.19	217
0 51	4.19	230
0 41	4.19	224
0 45	4.17	230
0 35	4.16	233
0 47	4.14	221
0 55	4.13	219
3 59	4.12	240
0 39	4.10	226
0 57	4.09	228
0 61	4.07	229
0 37	4.06	221
0 49	4.05	223
3 15	4.01	243
0 15	3.95	234
3 63	3.93	240
3 9	3.90	232
3 57	3.87	237
3 7	3.85	241
3 11	3.85	229
3 49	3.83	241
3 17	3.82	230
3 53	3.82	230
3 51	3.82	233
1 59	3.82	247
3 39	3.80	234
3 13	3.79	225
3 37	3.79	240
3 61	3.79	231
3 1	3.79	230
3 31	3.78	232
3 35	3.77	236
1 55	3.77	232
3 43	3.76	234
1 57	3.76	235
3 33	3.75	240
3 21	3.74	232
1 51	3.74	237
3 23	3.74	235
3 3	3.74	240
3 25	3.72	238
1 53	3.72	240
1 37	3.71	243
1 43	3.71	240
1 47	3.69	241
1 49	3.69	243
3 45	3.68	241
3 5	3.67	238
3 47	3.67	231
1 63	3.67	230
3 41	3.67	248
3 55	3.66	225
3 27	3.65	229
1 3	3.64	241
1 61	3.64	238
1 33	3.63	240
3 19	3.62	227
1 15	3.62	240
1 9	3.61	245
1 23	3.60	241
1 35	3.59	232
1 45	3.59	243
1 5	3.58	238
1 7	3.57	232
1 17	3.56	241
1 25	3.56	244
1 41	3.56	234
1 11	3.54	236
3 29	3.54	230
1 31	3.52	239
1 21	3.52	235
1 29	3.51	249
1 27	3.51	232
1 13	3.51	242
1 39	3.51	230
1 19	3.47	238
1 1	3.36	232
