hg
Chip Chan	RMS
2 2	1074.14	914
2 0	1066.77	920
2 4	1066.20	920
2 18	1065.63	931
2 10	1064.86	931
2 20	1063.73	929
2 8	1062.71	923
0 28	1062.21	896
2 28	1062.06	927
2 12	1061.84	926
2 32	1060.83	926
2 48	1060.65	927
2 6	1060.26	926
2 30	1059.95	925
2 40	1059.40	928
2 62	1059.37	926
2 38	1058.90	925
2 36	1058.89	928
2 44	1058.13	923
0 26	1058.09	912
0 2	1058.04	907
2 52	1057.85	926
2 42	1057.73	925
0 24	1057.39	913
2 46	1057.36	927
2 50	1057.20	921
0 16	1056.89	910
0 8	1056.56	910
0 22	1056.50	908
2 14	1056.36	916
2 56	1056.27	923
0 4	1056.09	901
0 14	1055.55	908
0 32	1055.50	910
0 6	1055.24	904
2 54	1054.76	920
0 52	1054.45	911
0 30	1054.14	908
0 42	1054.13	909
2 58	1053.42	923
2 24	1053.13	915
0 18	1053.00	903
0 40	1052.89	904
0 44	1052.05	907
0 56	1051.97	906
0 46	1051.94	904
0 36	1051.78	907
0 58	1051.32	906
0 38	1051.00	904
0 54	1050.91	907
0 62	1049.83	905
0 50	1048.56	901
0 34	1047.02	901
3 60	1038.36	887
3 6	1036.54	896
3 18	1035.86	900
3 22	1035.53	900
3 48	1034.47	897
3 28	1034.25	896
3 44	1034.25	896
3 20	1034.13	898
3 4	1033.96	894
3 8	1033.74	893
1 4	1033.73	898
3 12	1033.72	894
1 2	1032.82	895
3 16	1032.57	895
3 30	1032.48	893
3 52	1032.21	896
3 2	1032.12	894
3 38	1031.78	894
1 48	1031.74	899
3 54	1031.52	894
3 24	1031.28	893
3 40	1031.19	897
3 62	1031.05	895
3 14	1030.97	892
1 36	1030.92	896
3 36	1030.73	894
3 34	1030.58	894
1 6	1030.39	894
3 32	1030.04	888
1 58	1029.87	896
1 26	1029.73	895
1 20	1029.73	892
3 0	1029.71	892
1 10	1029.49	892
1 14	1029.47	894
3 42	1028.88	893
1 40	1028.68	894
3 58	1028.38	890
1 30	1027.66	894
1 60	1027.62	894
1 50	1027.28	893
1 46	1026.94	893
1 22	1026.87	890
1 32	1026.85	893
1 56	1026.68	893
1 8	1026.56	888
1 28	1026.01	891
1 18	1025.80	889
1 24	1025.33	890
1 38	1024.71	889
1 52	1024.14	890
1 34	1022.59	887
3 26	1004.08	868
1 0	998.04	766
1 44	997.52	868
0 0	851.60	703
2 22	793.54	711
2 26	790.68	707
2 60	786.97	704
0 12	780.48	681
0 48	780.20	681
3 50	776.17	687
3 10	776.03	688
0 10	775.54	673
1 62	770.46	688
1 16	767.59	686
3 56	765.96	677
1 54	765.29	681
2 16	604.10	556
0 20	592.75	529
2 34	589.99	542
3 46	583.98	531
0 60	580.66	520
1 12	573.28	527
1 42	275.05	283
3 57	85.56	231
3 55	84.43	221
0 57	83.97	223
3 53	83.44	225
3 47	83.37	226
3 49	83.21	236
3 45	83.15	236
3 51	83.15	229
3 43	82.56	229
3 63	82.56	235
3 59	82.43	235
0 55	82.16	214
3 15	82.04	239
3 39	81.97	229
0 59	81.91	213
0 63	81.70	229
3 61	81.48	227
3 37	81.25	235
0 61	81.17	224
0 51	81.02	225
0 53	80.91	229
3 35	80.90	231
3 25	80.68	233
0 15	80.65	230
3 41	80.65	242
3 19	80.57	223
0 43	80.54	223
3 33	80.51	235
0 41	80.42	219
2 55	80.41	240
2 49	80.13	240
0 45	80.12	225
0 49	80.12	218
0 47	80.01	216
0 39	80.00	221
3 27	79.93	225
2 53	79.80	232
2 57	79.71	241
3 23	79.71	230
3 31	79.57	228
3 21	79.46	228
3 17	79.39	226
2 45	79.38	260
2 47	79.28	234
3 29	79.22	225
2 51	79.15	241
2 43	78.91	248
2 15	78.69	240
1 57	78.49	230
1 55	78.48	226
3 13	78.39	221
0 35	78.39	228
1 59	78.27	241
0 37	78.17	216
0 27	78.15	225
2 37	78.14	247
2 61	78.12	241
2 35	78.02	242
0 33	78.01	228
2 41	77.95	249
2 59	77.90	245
3 7	77.85	237
1 61	77.81	233
3 11	77.79	225
2 63	77.72	237
1 51	77.57	232
0 29	77.54	221
1 53	77.50	234
1 63	77.49	225
2 39	77.49	238
0 31	77.32	231
0 23	77.16	232
3 9	77.12	228
0 25	77.09	220
1 49	77.05	237
0 21	77.04	224
1 47	76.96	236
3 5	76.89	233
1 45	76.60	238
2 29	76.58	246
0 17	76.25	226
0 13	76.24	228
0 7	76.22	216
2 27	76.22	240
2 33	76.15	233
0 11	75.95	224
2 31	75.94	243
1 41	75.77	229
1 43	75.72	235
0 19	75.50	228
0 9	75.10	226
2 25	75.07	249
2 17	74.98	242
1 39	74.89	225
2 19	74.81	241
2 21	74.79	244
3 3	74.48	236
0 5	74.30	232
1 35	74.23	227
2 13	74.00	249
1 37	73.95	237
1 29	73.95	244
1 33	73.94	235
2 23	73.91	248
1 25	73.75	239
2 9	73.68	228
2 11	73.67	243
1 31	73.61	234
3 1	73.58	226
1 21	73.37	230
1 23	73.25	236
2 7	73.13	248
2 5	73.12	239
0 3	73.10	236
1 27	72.98	227
1 19	72.43	233
1 9	72.18	240
1 15	72.15	235
0 1	72.11	231
1 11	72.02	231
1 17	71.84	236
2 3	71.56	251
1 13	71.05	237
2 1	70.84	244
1 7	70.80	227
1 5	70.72	233
1 3	69.70	237
1 1	69.40	228
