hg
Chip Chan	RMS
0 0	792.94	713
1 0	512.73	463
2 2	328.31	328
0 28	286.00	285
3 60	227.77	257
2 0	179.15	244
2 4	137.58	248
0 4	93.05	221
0 2	86.74	235
0 6	71.07	232
0 16	68.28	235
0 14	63.06	231
0 8	62.22	235
0 18	61.03	225
0 56	58.86	225
0 40	57.89	227
0 22	57.82	232
0 46	57.21	233
0 52	56.51	240
0 24	56.33	240
0 62	55.55	228
0 34	54.44	222
0 42	54.15	237
0 26	53.56	239
0 50	53.45	232
0 54	53.39	228
0 30	53.15	230
0 36	52.35	232
0 58	52.07	235
0 44	52.04	237
0 32	51.84	239
0 38	49.72	223
0 10	49.36	221
3 62	43.98	235
3 58	42.97	229
3 32	42.65	232
0 12	41.90	237
0 48	40.48	225
3 54	39.89	239
2 56	39.12	243
3 0	38.54	234
3 42	38.46	228
3 52	38.37	236
2 58	37.98	245
2 62	37.83	248
3 2	37.70	228
3 40	37.61	237
3 44	37.39	234
2 20	37.36	257
3 48	37.31	232
3 6	36.81	238
3 34	36.78	234
3 30	36.77	233
3 36	36.65	232
3 12	36.64	235
3 38	36.51	234
2 42	36.50	239
2 46	36.18	251
2 52	35.99	239
3 16	35.84	234
3 4	35.77	234
2 6	35.50	242
2 48	35.31	257
3 8	35.24	229
0 60	34.97	226
3 14	34.89	226
3 22	34.84	236
2 40	34.83	249
2 50	34.73	245
2 18	34.52	249
3 28	34.31	240
3 18	34.14	245
3 24	33.92	234
3 20	33.88	242
2 54	33.33	243
0 20	33.23	229
2 10	32.99	259
2 28	32.91	245
2 8	32.59	245
2 38	32.52	246
2 30	32.38	244
2 14	32.21	242
2 24	32.08	234
2 12	31.67	256
2 32	31.56	253
3 26	31.03	224
2 36	30.85	245
2 44	30.43	251
2 60	28.21	239
3 56	27.19	225
3 10	26.11	234
3 50	25.43	233
2 22	25.11	245
2 26	23.27	239
1 2	22.72	235
3 46	22.60	234
1 58	22.19	241
1 30	21.99	240
1 56	21.92	240
2 16	21.79	247
1 24	20.86	234
1 4	20.82	247
2 34	19.91	239
1 48	19.70	247
1 46	19.33	244
1 50	19.17	233
1 38	18.88	228
1 36	18.88	246
1 52	18.87	237
1 40	18.83	234
1 60	18.51	239
1 32	18.47	241
1 34	18.34	227
1 44	18.20	233
1 26	17.89	246
1 22	17.37	235
1 28	17.28	236
1 20	16.64	236
1 6	16.45	241
1 18	16.42	236
1 10	16.35	242
1 8	16.25	228
1 14	15.79	239
1 42	13.36	235
1 54	12.51	224
1 62	12.22	237
1 16	10.44	246
1 12	9.00	239
2 15	5.05	244
2 55	5.05	245
2 3	5.03	255
2 45	5.01	266
2 7	5.00	253
2 1	4.97	248
2 57	4.95	246
2 59	4.92	251
2 9	4.91	233
2 61	4.90	246
2 31	4.89	248
2 17	4.89	247
2 47	4.88	239
2 29	4.88	251
2 23	4.88	253
0 1	4.87	236
2 41	4.87	254
2 5	4.87	243
2 39	4.87	243
2 19	4.84	246
2 27	4.83	244
2 35	4.82	248
2 49	4.82	245
2 33	4.82	238
2 43	4.81	254
2 53	4.79	237
0 3	4.79	241
2 21	4.78	249
2 63	4.76	242
2 25	4.76	254
2 13	4.74	253
2 37	4.70	252
2 51	4.67	246
2 11	4.66	247
0 5	4.58	237
0 9	4.58	231
0 7	4.53	221
0 11	4.43	229
0 13	4.37	233
0 23	4.29	238
0 27	4.24	230
0 17	4.24	232
0 63	4.23	235
0 29	4.23	227
0 35	4.21	233
0 31	4.20	237
0 53	4.19	235
0 21	4.19	230
0 33	4.18	233
3 59	4.17	240
3 55	4.17	225
0 25	4.16	225
0 59	4.15	218
3 3	4.13	239
3 15	4.13	243
0 39	4.13	227
0 19	4.12	233
0 47	4.11	222
0 61	4.10	230
3 51	4.10	233
3 5	4.08	237
3 63	4.08	239
0 15	4.07	234
3 9	4.06	232
3 61	4.04	231
0 43	4.04	228
3 17	4.04	230
0 45	4.03	230
3 41	4.03	247
3 7	4.03	241
3 57	4.03	236
3 11	4.02	229
3 25	4.02	237
0 57	4.02	228
3 49	4.01	241
3 23	4.01	235
0 37	4.01	222
0 55	4.00	220
3 45	4.00	241
0 41	3.98	225
0 51	3.98	230
3 27	3.97	229
0 49	3.97	224
3 31	3.95	232
3 37	3.95	239
3 1	3.95	230
3 33	3.94	240
3 47	3.94	231
3 35	3.93	235
3 53	3.92	229
3 19	3.91	227
1 49	3.89	243
3 39	3.88	233
3 13	3.87	225
3 43	3.86	234
3 21	3.85	232
1 55	3.78	231
1 29	3.78	249
1 59	3.75	247
1 45	3.72	243
1 17	3.69	241
1 57	3.68	235
3 29	3.68	229
1 43	3.67	240
1 63	3.66	230
1 61	3.64	238
1 37	3.64	242
1 9	3.63	245
1 51	3.63	237
1 47	3.61	241
1 53	3.59	240
1 41	3.58	234
1 13	3.57	241
1 31	3.57	239
1 21	3.55	234
1 23	3.55	241
1 11	3.53	236
1 39	3.53	229
1 3	3.52	241
1 35	3.51	232
1 15	3.50	240
1 5	3.49	238
1 19	3.48	237
1 25	3.48	244
1 27	3.47	232
1 33	3.45	240
1 7	3.43	232
1 1	3.28	232
