hg
Chip Chan	RMS
2 10	1290.84	1121
2 12	1289.07	1119
2 20	1287.21	1120
2 4	1286.82	1117
2 0	1286.21	1113
2 18	1284.79	1121
2 2	1284.23	1117
2 8	1284.12	1116
2 6	1283.36	1114
2 30	1283.14	1114
2 32	1282.99	1115
2 48	1282.74	1119
2 40	1282.73	1117
2 44	1281.69	1116
2 62	1281.29	1114
2 14	1280.99	1112
2 36	1280.85	1117
2 46	1280.84	1116
2 28	1280.56	1116
2 56	1280.37	1111
2 42	1279.97	1113
2 38	1279.72	1113
2 52	1279.17	1114
2 24	1278.32	1111
2 54	1278.18	1112
2 50	1277.60	1114
2 58	1276.29	1113
0 8	1274.89	1096
0 6	1274.64	1093
0 2	1273.86	1093
0 26	1273.80	1096
0 16	1272.00	1094
0 24	1271.76	1096
0 4	1271.50	1090
0 14	1271.49	1093
0 22	1270.74	1092
0 42	1270.19	1093
0 32	1269.77	1093
0 18	1269.59	1089
0 52	1268.77	1093
0 28	1268.62	1088
0 36	1268.43	1092
0 30	1268.34	1091
0 40	1267.97	1089
0 38	1267.14	1089
0 46	1267.06	1089
0 58	1266.94	1089
0 44	1266.86	1090
0 50	1265.69	1087
0 56	1265.31	1088
0 54	1264.18	1088
0 62	1263.45	1087
0 34	1261.80	1084
3 6	1251.05	1075
3 16	1247.79	1074
3 12	1247.77	1072
3 18	1247.55	1075
3 4	1247.22	1072
3 0	1247.20	1070
3 2	1247.16	1072
3 8	1246.43	1071
3 22	1246.26	1074
3 28	1246.08	1073
3 20	1245.64	1073
1 4	1244.13	1075
3 54	1243.73	1070
3 48	1243.35	1073
3 44	1243.23	1073
3 30	1243.16	1069
3 38	1243.00	1071
3 14	1242.99	1069
1 6	1242.98	1073
3 24	1242.96	1069
3 40	1242.55	1071
3 32	1242.51	1067
3 34	1242.12	1069
3 36	1241.85	1070
3 60	1241.76	1070
3 62	1241.51	1070
1 10	1241.16	1071
1 2	1240.97	1071
3 42	1240.93	1069
3 52	1240.79	1070
1 14	1239.07	1071
3 58	1238.95	1069
1 26	1238.08	1071
1 20	1237.49	1068
1 22	1237.34	1068
1 18	1236.35	1067
1 36	1236.18	1069
1 48	1235.67	1070
1 30	1235.63	1068
1 28	1235.40	1067
1 24	1235.31	1067
1 8	1234.84	1065
1 56	1234.68	1067
1 32	1234.66	1067
1 58	1234.36	1068
1 46	1233.02	1067
1 40	1232.06	1066
1 60	1231.77	1066
1 50	1231.73	1065
1 38	1230.93	1063
1 52	1230.83	1064
1 34	1230.26	1063
3 26	1230.02	1053
1 0	1229.46	1064
1 44	1218.38	1047
0 0	1175.58	947
2 22	1147.37	998
2 26	1143.20	993
2 60	1142.70	990
0 12	1128.22	969
0 10	1123.79	962
0 48	1122.12	962
3 50	1108.29	952
3 10	1106.72	951
3 56	1099.66	945
1 16	1097.24	952
1 62	1093.88	950
1 54	1089.02	944
2 16	1013.65	879
2 34	1000.87	868
0 20	995.41	850
0 60	988.46	845
3 46	974.66	839
1 12	960.85	831
1 42	448.39	414
2 55	36.56	234
2 49	36.43	234
3 57	36.42	226
2 53	36.33	226
2 45	36.32	254
2 63	36.29	231
2 57	36.24	234
2 43	36.19	242
2 51	36.17	235
2 61	36.11	235
2 47	36.04	228
2 59	35.99	240
3 55	35.93	216
3 63	35.90	230
3 53	35.83	220
3 47	35.83	221
3 49	35.78	231
2 37	35.72	241
2 41	35.68	243
3 59	35.66	230
3 51	35.57	223
2 39	35.50	232
3 45	35.50	231
2 35	35.48	237
3 61	35.34	221
3 37	35.32	230
3 43	35.24	224
3 39	35.18	224
0 57	35.12	218
3 33	35.04	230
3 41	35.00	238
3 35	34.98	226
2 31	34.90	237
2 29	34.76	240
0 63	34.68	225
2 33	34.65	227
3 31	34.57	223
0 59	34.50	208
1 57	34.49	226
1 59	34.49	237
3 25	34.48	228
0 51	34.43	220
2 27	34.40	234
3 27	34.34	220
1 51	34.33	228
0 61	34.30	220
0 55	34.28	210
3 19	34.28	218
1 55	34.28	223
1 61	34.18	229
1 49	34.17	233
1 63	34.16	221
0 41	34.15	215
0 45	34.15	221
1 47	34.15	232
0 53	34.12	225
0 43	34.11	219
3 29	34.10	220
0 39	34.07	217
3 23	34.03	226
1 53	34.01	231
2 25	33.98	244
1 45	33.86	234
3 21	33.81	223
2 21	33.79	238
3 17	33.77	221
0 49	33.74	214
1 41	33.71	225
0 47	33.71	212
2 19	33.63	236
1 43	33.56	231
