hg
Chip Chan	RMS
0 0	709.71	565
1 0	464.40	394
2 2	303.46	308
0 28	263.10	270
3 60	216.15	259
2 0	182.46	256
2 4	163.12	255
0 4	134.71	226
0 2	132.38	239
0 16	126.91	239
0 6	126.62	236
2 18	125.71	255
0 24	125.55	244
0 14	125.45	236
0 22	125.34	239
0 52	124.51	244
0 40	124.50	231
0 18	124.29	229
2 28	124.29	251
2 20	124.17	263
0 26	124.16	243
2 48	124.08	264
0 56	124.04	230
0 8	124.04	239
2 50	123.85	252
2 40	123.62	256
2 10	123.44	266
2 42	123.26	246
2 58	123.25	252
2 8	123.24	252
2 36	123.22	252
2 44	123.15	258
0 46	123.12	237
2 52	122.97	246
0 62	122.95	232
0 44	122.95	241
2 62	122.87	255
2 46	122.71	258
0 42	122.66	242
2 6	122.55	249
2 54	122.44	250
0 36	122.37	236
0 54	122.36	232
0 30	122.32	234
2 56	122.14	250
2 38	122.11	253
0 34	121.99	226
0 32	121.97	243
2 30	121.82	251
2 24	121.80	242
0 50	121.76	236
2 12	121.74	263
0 58	121.71	241
0 38	121.70	228
2 32	121.22	259
2 14	121.21	249
3 58	120.24	237
3 62	119.89	243
3 44	119.40	241
3 52	119.05	243
3 42	118.66	234
3 38	118.54	241
3 48	118.44	239
3 54	117.91	246
3 28	117.70	247
3 6	117.58	245
3 22	117.51	243
3 4	117.46	241
3 32	117.43	238
3 16	117.40	241
3 2	117.36	235
3 36	117.35	239
3 40	117.24	243
3 12	116.97	241
3 30	116.94	239
3 14	116.86	233
3 18	116.77	251
3 34	116.43	241
3 20	116.28	248
3 24	116.22	240
3 0	115.97	240
3 8	115.94	236
1 40	114.43	241
1 14	114.38	246
1 48	113.99	254
1 58	113.83	248
1 36	113.76	252
1 10	113.75	248
1 4	113.50	253
1 56	113.47	246
1 2	113.30	242
1 30	113.07	246
1 60	112.99	246
1 50	112.93	240
1 26	112.70	252
1 24	112.67	240
1 8	112.55	234
1 6	112.41	248
1 22	112.40	241
1 46	112.37	250
1 52	112.13	242
1 28	111.96	242
1 38	111.96	235
1 18	111.89	242
1 20	111.86	242
1 32	111.77	248
1 34	111.77	233
3 26	105.26	230
1 44	97.76	238
0 10	71.22	222
0 12	68.04	238
0 48	67.79	226
2 60	65.11	243
2 22	64.49	249
2 26	63.66	243
3 50	62.60	237
3 56	61.90	229
3 10	61.67	238
1 62	57.96	240
1 54	57.58	227
1 16	56.96	250
0 60	51.07	226
0 20	50.08	230
2 16	46.48	250
2 34	45.40	242
3 46	45.22	237
1 12	40.27	242
1 42	19.50	236
0 3	5.00	241
0 1	4.95	236
0 5	4.69	237
0 7	4.60	221
0 17	4.57	232
0 13	4.55	233
2 15	4.52	244
0 23	4.48	237
0 9	4.47	231
2 41	4.42	255
0 21	4.41	230
0 19	4.39	233
0 63	4.38	235
0 11	4.38	229
2 53	4.38	238
0 25	4.37	225
2 63	4.35	243
0 39	4.35	226
0 53	4.33	235
0 61	4.32	230
0 45	4.32	230
0 41	4.31	225
2 45	4.31	266
0 31	4.30	237
2 11	4.30	247
0 29	4.29	226
2 9	4.27	233
2 61	4.26	247
2 37	4.26	252
2 1	4.26	248
0 57	4.26	228
2 39	4.25	243
0 33	4.25	233
2 3	4.24	255
2 7	4.24	253
2 43	4.24	254
0 27	4.24	230
2 29	4.23	251
2 5	4.23	243
2 49	4.23	245
2 27	4.22	245
2 21	4.21	249
0 51	4.21	230
0 47	4.20	222
0 49	4.20	224
2 35	4.20	248
2 23	4.20	254
2 51	4.20	247
2 57	4.18	246
2 31	4.18	248
0 55	4.18	220
2 13	4.18	254
0 37	4.18	222
2 33	4.18	238
2 19	4.18	246
2 59	4.15	251
0 43	4.14	228
2 55	4.14	245
2 25	4.13	254
0 35	4.13	233
0 59	4.12	218
2 47	4.11	239
2 17	4.09	247
0 15	4.08	235
3 59	3.80	240
3 15	3.73	243
3 57	3.72	236
3 35	3.70	236
3 63	3.69	240
3 25	3.69	238
3 49	3.66	241
3 33	3.66	240
3 47	3.64	231
3 5	3.62	238
1 61	3.61	238
3 51	3.61	233
1 51	3.60	237
1 55	3.60	232
1 47	3.58	242
3 11	3.58	229
1 49	3.58	243
3 29	3.57	230
1 43	3.57	241
3 9	3.56	232
3 37	3.56	240
1 45	3.56	244
3 7	3.55	241
1 21	3.55	235
1 37	3.55	243
1 59	3.54	247
3 55	3.54	225
3 45	3.54	241
1 19	3.54	238
1 41	3.54	235
1 39	3.54	230
3 61	3.54	231
1 63	3.53	230
3 1	3.53	230
3 27	3.53	229
1 33	3.52	240
3 31	3.52	232
1 53	3.51	240
3 43	3.51	234
1 7	3.51	232
1 13	3.51	242
3 3	3.51	239
1 29	3.50	249
1 31	3.49	239
3 41	3.49	247
3 39	3.49	234
1 9	3.49	245
1 11	3.49	236
3 13	3.47	226
3 53	3.47	230
1 25	3.46	245
3 23	3.45	235
3 17	3.45	230
1 17	3.45	241
1 5	3.45	238
3 21	3.44	232
1 23	3.44	241
1 57	3.44	236
3 19	3.43	227
1 15	3.43	240
1 27	3.42	233
1 35	3.42	232
1 1	3.42	233
1 3	3.33	242
