hg
Chip Chan	RMS
0 0	756.32	604
1 0	479.96	403
2 2	306.44	297
0 28	272.55	264
3 60	217.80	247
2 0	173.59	243
2 4	141.98	243
0 4	115.15	213
0 2	111.26	226
0 6	101.38	224
0 16	99.79	228
0 14	96.35	225
0 8	96.32	228
0 22	96.19	226
0 18	95.06	218
0 56	94.37	220
0 46	94.04	226
0 40	93.95	221
0 24	93.44	234
0 52	93.05	234
0 62	92.42	222
0 42	91.94	232
0 26	91.93	233
0 50	91.26	226
0 30	91.21	224
0 36	91.00	227
0 44	90.98	231
0 54	90.96	222
0 32	90.94	234
0 34	90.43	216
0 58	89.92	231
0 38	88.79	218
2 18	83.24	253
2 20	83.16	260
2 50	82.45	248
2 48	82.40	261
2 62	82.17	253
2 40	82.16	253
2 28	82.05	249
3 62	81.94	240
2 42	81.94	243
2 46	81.90	256
3 58	81.90	233
2 52	81.88	244
2 58	81.64	249
3 44	81.52	238
2 56	81.35	247
2 8	81.31	249
3 32	81.24	235
2 10	81.13	264
2 36	80.86	249
2 54	80.80	247
2 44	80.71	254
3 54	80.71	243
2 6	80.48	246
2 14	80.36	247
3 48	80.30	237
2 32	80.28	256
2 12	80.23	260
2 38	80.23	250
2 30	80.17	248
3 52	79.91	240
2 24	79.90	239
3 42	79.73	231
3 30	79.55	237
3 38	79.39	238
3 8	79.30	233
3 12	79.18	238
3 4	79.15	239
3 6	79.11	242
3 2	79.03	233
3 16	79.00	239
3 22	78.98	241
3 40	78.91	241
3 0	78.64	238
3 36	78.62	236
3 18	78.58	248
3 34	78.56	237
3 28	78.54	244
3 14	78.37	229
3 24	78.30	237
3 20	77.97	245
1 40	75.01	237
1 36	74.94	248
1 58	74.92	245
1 50	74.83	237
1 2	74.73	239
1 4	74.70	250
1 48	74.68	251
1 56	74.66	244
1 14	74.58	241
1 10	74.34	244
1 30	74.19	243
1 20	74.08	239
1 60	74.08	242
1 26	74.07	248
1 28	74.01	238
1 22	73.89	238
1 38	73.81	231
1 18	73.77	238
1 6	73.65	243
1 24	73.64	237
1 32	73.23	244
1 8	73.20	230
1 46	73.17	247
1 52	73.14	240
1 34	72.77	230
3 26	71.14	228
1 44	65.26	236
0 10	62.97	215
0 12	57.81	232
0 48	57.44	220
2 60	48.62	244
2 22	46.88	249
0 60	46.13	222
3 56	45.84	230
2 26	45.74	243
3 10	45.47	237
3 50	44.87	236
0 20	44.65	225
1 54	40.69	227
1 62	40.15	239
1 16	39.90	248
2 16	36.92	250
3 46	35.30	237
2 34	34.98	242
1 12	30.02	241
1 42	16.80	236
0 1	5.39	235
0 3	5.21	240
2 15	5.18	244
2 45	5.17	266
0 5	5.15	236
2 59	5.08	251
2 51	5.05	247
0 7	5.03	220
2 41	5.03	255
2 63	5.02	243
2 55	5.02	245
2 57	5.00	246
2 1	4.98	248
2 25	4.97	254
2 53	4.97	237
2 33	4.95	238
2 3	4.93	256
2 27	4.93	245
2 19	4.92	247
2 23	4.91	254
0 11	4.90	228
2 11	4.89	247
2 31	4.88	248
2 17	4.88	247
2 7	4.87	254
2 21	4.87	249
2 5	4.86	243
0 17	4.86	231
2 13	4.86	254
2 43	4.85	254
2 61	4.83	247
2 49	4.81	245
0 9	4.80	231
2 39	4.78	243
0 13	4.78	233
2 29	4.77	251
2 37	4.77	252
0 31	4.75	236
0 63	4.74	234
2 35	4.73	248
2 47	4.73	239
0 53	4.72	234
0 23	4.69	237
2 9	4.67	233
0 45	4.67	230
0 25	4.66	225
0 19	4.65	232
0 61	4.63	229
0 21	4.62	229
0 43	4.61	227
0 57	4.61	228
0 41	4.61	224
0 47	4.56	221
0 39	4.50	226
0 29	4.49	226
0 27	4.49	229
0 55	4.49	219
3 55	4.47	225
0 35	4.45	233
0 51	4.43	229
0 37	4.43	221
0 15	4.42	234
3 45	4.41	241
3 57	4.41	237
3 5	4.39	238
0 33	4.38	232
3 63	4.38	240
3 23	4.37	235
3 51	4.37	234
1 53	4.36	240
3 9	4.36	232
3 31	4.35	232
0 59	4.35	217
3 37	4.31	240
3 49	4.31	241
3 59	4.30	240
3 39	4.28	234
3 27	4.25	229
3 41	4.25	248
1 59	4.25	246
3 33	4.25	240
0 49	4.25	223
3 17	4.25	230
3 15	4.24	243
3 7	4.23	241
1 47	4.23	241
3 29	4.22	230
3 53	4.22	230
3 3	4.22	239
3 19	4.20	228
3 61	4.19	231
3 21	4.17	232
1 57	4.15	235
3 25	4.15	238
3 47	4.13	231
3 13	4.12	226
3 43	4.12	234
3 35	4.10	236
3 1	4.08	230
1 49	4.05	243
1 63	4.05	230
1 21	4.02	235
1 45	4.01	243
1 55	3.99	232
3 11	3.98	229
1 29	3.97	249
1 23	3.95	241
1 61	3.95	238
1 35	3.94	232
1 25	3.94	245
1 51	3.93	237
1 33	3.93	240
1 17	3.92	241
1 13	3.92	242
1 7	3.91	232
1 43	3.89	240
1 19	3.87	238
1 31	3.85	239
1 3	3.85	241
1 1	3.85	232
1 39	3.83	230
1 41	3.83	234
1 11	3.82	236
1 37	3.78	243
1 15	3.78	240
1 27	3.73	233
1 9	3.69	245
1 5	3.68	238
