hg
Chip Chan	RMS
0 0	782.95	643
1 0	495.66	427
2 2	318.78	308
0 28	273.91	266
3 60	224.96	245
2 0	174.67	240
2 4	134.05	242
0 4	82.97	216
0 2	77.84	231
0 6	64.98	228
0 16	62.48	232
0 14	58.18	228
0 8	57.95	231
0 18	56.96	222
0 40	54.62	224
0 22	54.41	230
0 56	54.09	223
0 46	53.91	231
0 52	53.47	238
0 62	52.73	226
0 24	51.87	238
0 34	51.33	220
0 42	51.31	235
0 54	50.60	225
0 50	50.28	230
0 30	50.12	227
0 36	49.64	230
0 26	49.15	237
0 44	48.89	235
0 32	48.43	237
0 10	47.26	219
0 58	47.24	235
0 38	46.98	221
0 48	38.65	223
3 62	35.43	237
3 32	35.22	232
3 58	34.78	231
2 56	34.56	246
0 12	34.20	235
0 60	34.06	224
2 58	33.84	247
2 20	33.58	259
2 62	32.91	251
2 46	32.44	254
3 54	31.88	241
2 42	31.85	241
2 52	31.80	242
2 6	31.65	244
0 20	31.56	227
2 50	31.07	247
3 0	30.86	235
3 44	30.83	236
2 18	30.66	251
3 52	30.64	237
2 40	30.64	252
2 48	30.58	260
3 2	30.42	230
3 42	30.31	229
3 48	29.49	234
3 6	29.18	240
2 54	29.07	246
3 30	29.05	234
3 34	29.03	235
3 40	29.02	238
3 38	28.95	235
2 10	28.74	262
3 36	28.57	234
2 28	28.51	246
3 4	28.41	237
2 38	28.27	248
2 30	28.14	246
3 16	28.09	235
2 8	28.02	247
3 14	27.99	228
3 8	27.84	231
2 32	27.72	255
3 22	27.62	238
2 24	27.58	237
2 14	27.35	244
3 24	26.84	235
3 20	26.66	243
3 28	26.62	241
3 12	26.57	236
2 60	26.50	243
2 36	26.46	247
3 18	26.30	247
2 44	26.29	253
2 12	25.18	258
3 26	24.31	226
3 56	22.32	227
2 22	22.31	248
3 10	21.10	236
2 26	20.58	242
3 50	20.53	235
2 16	19.38	249
3 46	18.61	236
1 58	17.86	244
2 34	17.66	241
1 56	17.22	242
1 2	17.17	238
1 30	17.15	242
1 4	16.11	250
1 24	15.73	236
1 46	15.14	246
1 50	14.88	235
1 48	14.79	249
1 60	14.66	242
1 52	14.62	238
1 36	14.52	248
1 40	13.93	236
1 44	13.79	235
1 34	13.79	228
1 38	13.62	230
1 32	13.55	244
1 22	12.94	236
1 10	12.72	243
1 26	12.68	248
1 6	12.55	243
1 18	12.46	237
1 28	12.32	237
1 20	12.10	238
1 42	12.08	236
1 8	12.05	229
1 14	11.64	240
1 62	10.34	239
1 54	10.25	226
1 16	9.08	248
1 12	7.62	241
0 1	5.20	235
0 3	5.17	240
2 1	5.06	249
2 7	4.99	254
2 25	4.97	254
2 3	4.95	256
2 31	4.94	248
0 11	4.88	229
2 55	4.88	245
2 15	4.87	244
2 37	4.86	252
2 13	4.85	254
0 5	4.84	237
2 9	4.83	233
2 41	4.83	255
2 47	4.81	240
2 63	4.79	243
2 21	4.79	249
2 57	4.79	246
2 39	4.78	243
2 27	4.76	245
2 19	4.76	247
2 43	4.75	254
2 45	4.74	266
2 17	4.74	247
2 59	4.73	251
0 9	4.72	231
2 35	4.71	248
2 61	4.71	247
2 53	4.69	238
2 23	4.69	254
0 7	4.68	221
2 51	4.67	247
0 15	4.66	234
2 49	4.65	245
2 5	4.63	243
2 11	4.62	247
2 29	4.62	251
0 63	4.52	235
0 13	4.51	233
2 33	4.50	238
0 19	4.48	233
0 31	4.48	237
0 17	4.43	231
0 21	4.39	229
0 45	4.35	230
0 43	4.34	228
0 25	4.28	225
0 61	4.21	229
0 39	4.20	226
0 53	4.20	235
0 29	4.19	226
0 49	4.18	223
0 47	4.18	221
0 37	4.17	222
0 23	4.17	237
3 63	4.15	240
0 41	4.14	225
0 59	4.13	218
0 57	4.13	228
0 35	4.13	233
3 5	4.12	238
0 27	4.12	230
1 49	4.10	243
0 51	4.08	230
0 55	4.07	219
0 33	4.06	233
3 45	4.03	241
1 53	4.02	240
3 61	4.01	232
3 33	4.00	240
3 59	3.98	240
3 51	3.95	234
3 15	3.95	243
3 11	3.94	229
3 3	3.94	240
3 13	3.93	225
1 29	3.93	249
3 41	3.92	248
1 59	3.92	247
1 61	3.91	238
3 19	3.91	228
3 55	3.90	226
1 63	3.90	230
3 39	3.89	234
1 25	3.89	245
3 53	3.88	230
1 41	3.88	234
3 49	3.87	241
1 55	3.86	232
1 19	3.85	238
1 17	3.84	241
3 17	3.84	230
1 51	3.83	237
1 47	3.83	242
1 33	3.83	240
1 31	3.83	239
3 7	3.82	241
3 57	3.82	237
3 47	3.81	231
3 21	3.80	233
3 1	3.80	230
1 13	3.80	242
3 23	3.79	235
1 57	3.78	235
1 37	3.78	243
1 39	3.76	230
1 21	3.76	235
3 35	3.76	236
1 35	3.75	232
1 23	3.74	241
3 31	3.72	232
1 9	3.72	245
1 11	3.72	236
1 45	3.70	243
3 29	3.69	230
1 15	3.68	240
3 27	3.68	229
1 27	3.67	232
3 37	3.66	240
3 43	3.65	234
3 25	3.62	237
3 9	3.62	232
1 5	3.57	238
1 7	3.54	232
1 43	3.53	241
1 3	3.51	242
1 1	3.50	232
