hg
Chip Chan	RMS
0 0	731.73	590
1 0	470.64	371
2 2	302.33	271
0 28	265.22	239
3 60	214.38	222
2 0	164.96	223
2 4	124.51	231
0 4	88.33	211
0 2	83.35	226
0 6	69.50	225
0 16	67.35	229
0 14	63.26	225
0 8	62.41	230
0 18	61.87	220
0 56	58.87	220
0 22	58.81	229
0 46	58.39	229
0 40	58.07	222
0 52	57.85	236
0 24	57.36	236
0 62	57.21	224
0 42	56.13	234
0 34	55.42	218
0 54	55.24	223
0 26	55.05	235
0 30	54.92	225
0 50	54.84	228
0 32	54.38	236
0 36	53.76	228
0 44	53.49	233
0 58	52.48	232
0 38	51.00	220
0 10	47.64	216
3 62	44.61	235
3 32	43.75	231
3 58	43.69	230
3 54	41.40	239
0 12	41.27	233
3 42	41.17	228
2 56	40.52	243
3 52	40.14	237
3 2	40.04	229
3 0	39.97	234
2 58	39.95	245
3 44	39.81	235
0 48	39.77	221
2 62	39.75	249
3 40	39.74	237
3 48	39.49	233
3 34	39.47	235
2 42	39.36	239
2 20	39.23	257
3 12	39.20	236
3 38	39.05	234
3 16	38.93	235
3 30	38.82	233
3 36	38.66	233
2 52	38.44	241
2 46	38.41	252
3 4	38.31	235
2 6	38.20	243
3 6	38.13	239
3 22	37.99	237
3 20	37.71	243
2 50	37.59	245
3 8	37.55	230
3 14	37.47	226
2 40	37.47	251
2 48	37.24	259
2 18	37.17	249
3 28	37.01	241
3 18	36.94	246
3 24	36.73	234
2 38	36.17	247
2 54	36.17	245
2 28	35.97	246
2 10	35.94	261
2 32	35.04	254
2 8	35.00	246
2 12	34.92	258
2 30	34.92	245
2 14	34.85	244
2 24	34.76	236
3 26	34.27	225
2 36	34.19	246
0 60	33.90	222
2 44	33.82	252
0 20	32.24	226
1 30	29.02	241
2 60	28.95	240
1 2	28.29	237
1 58	27.89	243
1 56	27.84	242
1 24	27.69	235
1 4	27.47	249
1 48	27.39	250
3 56	27.38	227
1 36	27.35	247
1 38	27.27	230
1 46	27.24	246
1 60	27.04	242
1 50	26.83	236
1 32	26.78	244
1 40	26.76	236
3 10	26.72	235
1 52	26.63	239
1 26	26.50	248
1 34	26.48	228
2 22	26.20	247
3 50	26.13	233
1 28	25.96	238
1 22	25.95	237
1 20	25.90	238
1 10	25.60	244
1 18	25.37	238
1 14	25.30	242
1 8	24.88	230
1 44	24.80	234
1 6	24.70	244
2 26	24.60	240
3 46	22.40	235
2 16	21.84	248
2 34	20.21	240
1 62	16.04	238
1 54	15.96	226
1 16	14.70	248
1 42	12.89	234
1 12	11.76	240
2 1	5.10	249
2 59	5.04	251
0 1	5.02	235
2 43	5.01	254
2 15	4.97	244
2 3	4.97	256
2 17	4.97	247
2 61	4.96	247
2 29	4.93	251
2 45	4.93	266
2 41	4.92	255
2 23	4.92	254
2 19	4.90	247
2 55	4.86	245
2 5	4.86	243
0 3	4.85	240
2 11	4.84	248
2 27	4.82	245
2 31	4.82	249
2 25	4.81	254
2 9	4.78	233
2 63	4.78	243
0 5	4.75	237
0 9	4.75	231
2 57	4.74	247
2 21	4.74	249
2 13	4.74	254
2 7	4.74	253
0 7	4.71	221
2 53	4.71	238
2 47	4.69	240
2 49	4.68	245
2 37	4.68	252
2 39	4.66	243
0 19	4.65	233
2 51	4.63	247
0 11	4.62	229
2 33	4.62	239
2 35	4.59	248
0 13	4.53	233
0 31	4.52	237
0 21	4.45	229
0 17	4.44	231
0 23	4.35	237
0 27	4.31	230
0 51	4.30	230
0 59	4.29	217
0 57	4.26	228
0 61	4.25	229
0 53	4.24	235
0 63	4.23	235
3 15	4.23	243
3 57	4.21	237
3 63	4.20	240
0 33	4.17	233
0 39	4.16	226
0 25	4.16	225
0 41	4.16	225
0 43	4.15	228
3 7	4.13	241
0 29	4.12	226
0 35	4.11	233
0 37	4.10	222
3 5	4.10	238
0 15	4.10	234
3 47	4.09	231
0 45	4.08	230
0 55	4.07	219
3 41	4.07	247
3 3	4.07	240
3 59	4.06	240
0 47	4.06	221
3 49	4.04	241
3 61	4.04	231
3 45	4.04	241
3 43	4.02	234
3 55	4.02	226
3 11	4.00	229
3 17	3.99	230
3 23	3.98	235
3 53	3.98	230
3 37	3.95	240
3 51	3.95	234
3 19	3.95	228
3 27	3.94	229
3 35	3.92	236
0 49	3.92	223
3 1	3.91	230
3 9	3.90	232
3 33	3.90	240
3 29	3.89	230
3 39	3.86	233
3 13	3.85	226
1 51	3.82	237
1 61	3.81	238
1 59	3.81	247
3 25	3.81	238
1 53	3.80	240
3 31	3.78	232
1 45	3.76	243
1 57	3.73	235
1 9	3.71	245
1 49	3.68	243
1 47	3.68	242
3 21	3.66	232
1 29	3.64	250
1 43	3.63	240
1 35	3.63	232
1 55	3.62	232
1 63	3.60	230
1 41	3.59	234
1 19	3.58	238
1 31	3.56	239
1 39	3.56	230
1 5	3.51	238
1 17	3.50	242
1 23	3.50	241
1 25	3.49	245
1 11	3.48	236
1 7	3.47	232
1 15	3.46	240
1 27	3.44	233
1 33	3.42	241
1 3	3.39	242
1 21	3.39	235
1 1	3.38	233
1 37	3.35	243
1 13	3.34	242
