hg
Chip Chan	RMS
0 0	750.49	584
1 0	484.04	389
2 2	312.96	284
0 28	276.91	251
3 60	223.85	236
2 0	174.96	233
2 4	134.98	237
0 4	96.72	209
0 2	91.52	224
0 6	78.94	224
0 16	76.74	227
0 14	72.56	224
0 8	71.77	228
0 18	71.44	218
0 22	70.54	227
0 56	69.54	219
0 40	68.87	220
0 46	68.49	226
0 52	67.74	234
0 24	67.46	234
0 62	66.76	223
0 42	66.13	232
0 34	66.06	217
0 26	65.57	234
0 54	65.28	222
0 30	64.88	224
0 50	64.80	226
0 36	64.54	227
0 58	64.08	232
0 32	63.93	234
0 44	63.78	232
0 38	62.43	219
3 62	55.06	241
3 58	54.90	234
3 32	54.39	235
3 54	52.41	244
0 10	52.18	216
2 56	52.02	249
3 42	51.77	233
2 20	51.61	262
3 52	51.52	242
2 58	51.18	250
2 42	51.09	244
3 48	51.08	237
3 44	51.00	240
2 62	51.00	254
3 0	50.99	239
3 30	50.81	238
3 2	50.75	234
3 40	50.59	242
3 12	50.43	240
3 4	50.40	240
3 34	50.32	239
2 46	50.28	258
3 38	50.19	239
3 6	50.11	244
2 6	49.98	248
3 16	49.88	240
2 52	49.88	245
3 14	49.85	231
2 48	49.84	262
2 18	49.80	254
3 22	49.79	242
3 36	49.65	237
2 50	49.63	250
3 8	49.48	235
2 40	49.39	255
3 28	49.04	245
2 28	48.85	250
3 24	48.73	239
2 54	48.72	249
2 10	48.63	265
3 18	48.57	250
2 38	48.44	251
3 20	48.44	247
2 30	48.27	250
2 8	47.86	250
2 14	47.81	248
2 24	47.53	240
2 12	47.23	262
2 32	47.23	258
2 44	47.13	257
2 36	47.10	250
0 12	45.55	232
0 48	44.82	220
3 26	44.08	229
1 58	43.21	246
1 2	43.00	239
1 56	42.74	244
1 24	42.50	238
1 4	42.17	251
1 30	41.90	244
1 40	41.81	239
1 36	41.69	250
1 48	41.59	252
1 50	41.24	238
1 60	41.19	244
1 22	41.18	239
1 52	41.15	241
1 14	41.03	243
1 38	40.79	232
1 32	40.79	246
1 46	40.72	249
1 28	40.71	240
1 6	40.59	245
1 20	40.54	241
1 34	40.51	231
1 26	40.40	250
1 8	40.21	232
1 18	40.08	240
1 10	39.86	246
0 60	37.20	221
1 44	36.86	237
0 20	35.30	226
2 60	33.91	245
3 56	31.34	230
3 10	30.65	238
3 50	30.48	237
2 22	30.35	250
2 26	29.25	244
3 46	25.12	238
2 16	24.50	251
2 34	23.09	243
1 62	22.34	241
1 54	22.31	227
1 16	21.18	249
1 12	15.64	241
1 42	13.88	235
2 15	5.21	244
2 21	5.16	249
2 63	5.11	243
2 57	5.11	246
2 37	5.10	252
2 19	5.09	247
2 1	5.07	249
2 49	5.06	245
2 53	5.06	238
2 3	5.03	255
2 25	5.02	254
2 59	5.01	251
2 23	4.95	254
2 11	4.95	247
2 31	4.95	249
2 29	4.93	251
2 61	4.91	247
2 41	4.91	255
2 5	4.90	243
0 1	4.90	235
2 43	4.90	254
2 55	4.90	245
2 13	4.89	254
2 39	4.89	243
2 51	4.89	247
2 9	4.86	233
2 35	4.84	248
2 45	4.84	266
2 17	4.83	247
2 7	4.81	254
0 3	4.80	240
2 27	4.79	245
0 5	4.73	237
2 47	4.73	240
2 33	4.69	238
0 9	4.53	231
0 13	4.43	233
0 7	4.42	220
0 23	4.32	237
0 17	4.31	231
0 11	4.27	229
0 25	4.26	225
0 53	4.26	235
3 37	4.25	240
3 15	4.21	243
0 19	4.20	232
3 57	4.18	236
0 27	4.16	229
3 25	4.14	238
3 53	4.13	230
3 27	4.13	229
3 55	4.13	226
0 45	4.12	230
3 3	4.11	240
3 1	4.09	230
0 29	4.09	226
3 7	4.09	241
3 47	4.08	231
0 37	4.07	221
0 33	4.07	233
3 21	4.06	232
3 11	4.05	229
0 31	4.05	236
3 61	4.03	231
3 23	4.03	235
3 41	4.02	248
3 63	4.02	240
3 59	4.01	241
3 29	4.01	230
3 9	4.01	232
3 31	4.01	232
0 61	4.01	229
3 51	4.00	234
0 15	4.00	234
0 55	3.98	219
3 39	3.98	234
0 35	3.97	233
0 57	3.97	228
3 17	3.96	231
0 51	3.96	230
3 13	3.95	226
0 39	3.94	226
0 59	3.94	217
3 49	3.93	241
0 43	3.93	228
1 61	3.93	238
0 21	3.92	229
1 37	3.92	243
0 63	3.92	234
0 47	3.90	221
1 45	3.90	243
3 45	3.89	241
0 49	3.89	223
1 41	3.88	234
3 5	3.87	238
1 9	3.85	245
3 35	3.85	236
3 19	3.85	228
0 41	3.82	224
1 55	3.82	232
1 59	3.81	246
1 25	3.80	244
3 43	3.78	234
1 49	3.77	243
1 33	3.76	240
1 23	3.76	241
1 57	3.75	235
1 53	3.74	240
3 33	3.72	240
1 11	3.72	236
1 51	3.71	237
1 47	3.70	241
1 19	3.69	238
1 13	3.69	242
1 3	3.69	242
1 15	3.68	240
1 7	3.67	232
1 31	3.66	239
1 63	3.65	230
1 29	3.64	249
1 43	3.64	240
1 21	3.63	234
1 5	3.63	238
1 27	3.61	233
1 17	3.61	241
1 39	3.51	230
1 35	3.45	232
1 1	3.41	232
