hg
Chip Chan	RMS
0 0	792.39	696
1 0	516.29	467
2 2	332.05	332
0 28	289.50	287
3 60	229.35	265
2 0	180.89	255
2 4	147.52	255
0 4	115.05	220
0 2	111.43	233
0 6	100.62	229
0 16	99.22	233
0 14	96.66	230
0 8	95.72	232
0 18	95.13	223
0 40	93.54	225
0 56	93.44	223
0 24	93.18	239
0 46	93.15	231
0 52	92.57	238
0 22	92.53	231
0 62	91.62	226
0 42	91.35	235
0 26	91.15	237
0 34	90.74	220
0 50	90.66	230
0 54	90.54	226
0 30	90.43	228
0 44	90.14	235
0 36	90.05	230
0 32	89.97	238
0 58	88.89	235
0 38	87.98	222
3 62	81.50	240
2 20	81.16	261
3 58	80.81	234
2 18	80.81	252
2 42	80.64	243
2 48	80.49	260
3 32	80.48	236
2 62	80.42	253
2 52	80.38	243
3 44	80.37	238
2 40	80.30	253
2 56	80.19	247
2 46	80.12	256
2 10	79.96	263
2 50	79.91	248
2 58	79.89	249
3 48	79.88	236
2 28	79.87	248
3 54	79.72	243
2 6	79.67	246
3 52	79.50	240
2 38	79.27	250
2 8	79.20	249
2 54	79.19	247
3 2	79.01	232
2 30	78.86	248
3 42	78.82	232
3 38	78.75	237
3 6	78.71	242
3 4	78.65	238
2 44	78.64	254
2 36	78.64	248
3 30	78.63	236
3 22	78.60	240
2 12	78.58	260
3 12	78.35	239
3 40	78.35	240
3 36	78.32	236
2 14	78.26	247
3 0	78.15	238
2 32	78.15	256
2 24	78.10	238
3 16	78.07	238
3 28	78.07	243
3 8	77.96	233
3 14	77.78	230
3 34	77.76	237
3 18	77.60	248
3 20	77.38	245
3 24	77.28	237
1 50	75.56	236
1 60	75.41	243
1 36	75.41	248
1 40	75.33	237
1 58	75.23	245
1 2	75.19	239
1 48	75.10	251
1 4	74.95	250
1 46	74.94	247
1 14	74.91	242
1 56	74.68	243
1 26	74.64	249
1 30	74.54	243
1 32	74.48	244
1 20	74.46	239
1 24	74.44	237
1 6	74.32	244
1 22	74.27	238
1 34	74.27	230
1 38	74.27	231
1 10	74.26	244
1 8	74.24	230
1 52	74.09	239
1 28	73.92	238
1 18	73.67	238
3 26	70.20	228
1 44	65.71	236
0 10	62.67	220
0 12	56.69	236
0 48	56.41	224
2 60	46.61	243
2 22	45.85	248
3 56	44.88	228
2 26	44.78	242
3 10	44.52	237
0 60	44.27	225
3 50	44.26	236
0 20	43.11	228
1 54	40.76	226
1 62	40.60	239
1 16	39.63	248
2 16	35.15	250
3 46	34.25	237
2 34	33.83	241
1 12	28.67	241
1 42	16.15	236
2 15	5.25	244
2 1	5.23	248
2 7	5.19	253
2 57	5.17	246
0 1	5.16	236
2 55	5.15	245
2 49	5.12	245
2 29	5.12	251
0 5	5.10	237
2 47	5.10	239
2 25	5.10	254
2 13	5.09	253
2 33	5.09	238
2 31	5.08	248
2 63	5.08	242
2 27	5.07	245
2 59	5.06	251
2 43	5.06	254
2 61	5.06	247
2 51	5.05	246
2 3	5.04	255
2 11	5.04	247
2 45	5.04	266
2 35	5.03	248
2 41	5.03	255
2 9	5.02	233
2 23	5.02	253
2 19	5.01	246
2 17	5.01	247
2 37	5.01	252
0 3	5.01	241
2 21	4.96	249
2 53	4.96	237
2 39	4.95	243
2 5	4.92	243
0 9	4.88	231
0 7	4.85	221
0 13	4.77	233
0 17	4.75	232
0 11	4.74	229
0 21	4.72	230
0 19	4.71	233
0 57	4.67	228
0 55	4.59	220
0 63	4.59	235
0 27	4.58	230
0 33	4.57	233
0 25	4.53	225
0 23	4.52	238
0 53	4.52	235
0 45	4.52	230
0 51	4.50	230
0 39	4.49	227
0 29	4.48	227
0 31	4.48	237
0 43	4.46	228
0 35	4.45	233
0 37	4.45	222
0 59	4.45	218
0 49	4.44	224
0 61	4.43	230
0 41	4.42	225
3 59	4.37	240
3 15	4.36	243
3 55	4.36	225
0 47	4.35	222
0 15	4.34	234
3 63	4.33	240
3 61	4.31	231
3 41	4.31	247
3 7	4.29	241
3 57	4.27	236
3 21	4.27	232
3 51	4.26	233
3 1	4.22	230
3 9	4.22	232
3 37	4.22	240
3 45	4.21	241
3 49	4.19	241
3 43	4.19	234
3 13	4.18	225
1 61	4.18	238
3 35	4.18	236
3 39	4.17	233
3 33	4.17	240
3 3	4.17	240
3 5	4.16	237
3 17	4.15	230
3 31	4.14	232
3 47	4.14	231
1 55	4.13	231
3 23	4.12	235
1 57	4.12	235
3 19	4.11	227
3 25	4.11	237
1 59	4.11	246
3 27	4.08	229
1 63	4.08	230
3 29	4.07	230
1 45	4.05	243
1 41	4.05	234
1 51	4.04	237
1 21	4.04	234
3 11	4.04	229
1 35	4.03	232
1 29	4.02	249
1 53	4.00	240
3 53	3.99	230
1 49	3.98	243
1 43	3.97	240
1 15	3.96	240
1 47	3.95	241
1 19	3.94	237
1 11	3.92	236
1 37	3.92	243
1 9	3.92	245
1 39	3.91	230
1 3	3.91	241
1 25	3.90	244
1 33	3.89	240
1 23	3.88	241
1 5	3.87	238
1 27	3.86	232
1 17	3.82	241
1 7	3.80	232
1 13	3.78	241
1 31	3.68	239
1 1	3.61	232
