hg
Chip Chan	RMS
0 0	778.09	687
1 0	505.82	445
2 2	324.56	320
0 28	278.40	277
3 60	227.53	255
2 0	176.82	247
2 4	135.14	248
0 4	81.98	219
0 2	76.63	234
0 6	64.35	230
0 16	61.68	234
0 14	57.86	231
0 8	57.38	234
0 18	55.79	223
0 22	54.21	231
0 40	53.47	226
0 46	53.12	232
0 56	53.11	225
0 52	52.29	240
0 24	51.74	240
0 62	51.47	228
0 42	50.24	237
0 34	50.13	222
0 50	49.96	232
0 30	49.50	230
0 54	49.45	227
0 44	48.34	236
0 26	48.31	239
0 36	48.29	232
0 32	47.71	239
0 58	47.23	236
0 10	46.29	221
0 38	45.82	223
0 48	37.99	226
3 32	37.54	233
3 62	36.67	238
3 58	36.48	232
2 56	34.91	246
2 58	33.66	248
2 20	33.62	259
3 54	33.55	241
0 12	33.54	237
0 60	33.38	226
2 62	32.74	251
2 42	32.70	241
3 0	32.64	236
3 52	32.50	238
2 6	32.39	244
2 46	32.28	254
3 44	32.17	236
3 42	32.13	230
2 52	31.59	242
0 20	31.35	229
3 2	31.32	231
3 40	31.12	238
3 48	30.85	234
2 48	30.82	259
3 4	30.64	237
3 6	30.64	241
2 40	30.63	252
3 30	30.53	235
2 50	30.50	248
2 18	30.46	251
3 38	30.42	236
3 34	30.27	236
3 16	30.08	237
3 36	29.62	234
2 10	29.60	262
2 54	29.25	245
3 22	29.24	239
3 8	29.20	232
2 8	29.11	247
2 28	28.99	247
3 14	28.59	228
3 28	28.40	242
2 14	28.40	245
3 20	28.30	244
2 30	28.22	247
3 18	28.14	247
3 24	28.09	236
2 38	27.96	248
2 24	27.84	237
3 12	27.72	237
2 32	27.62	255
2 36	27.28	247
2 44	26.32	253
2 60	26.13	243
2 12	25.82	259
3 26	25.59	226
3 56	23.18	228
3 10	22.39	236
2 22	22.21	248
3 50	21.56	235
2 26	20.86	242
1 56	19.66	242
1 58	19.56	244
1 2	19.51	239
2 16	19.38	249
3 46	19.32	236
1 4	18.91	250
1 30	18.28	243
1 10	18.23	245
1 6	17.87	244
2 34	17.85	241
1 24	17.21	236
1 60	16.45	241
1 50	16.40	236
1 48	16.32	249
1 52	16.17	239
1 46	16.17	246
1 34	15.13	229
1 38	14.96	230
1 32	14.82	244
1 36	14.69	247
1 44	14.68	235
1 40	14.65	236
1 14	14.56	241
1 18	14.16	238
1 22	13.84	237
1 20	13.80	238
1 26	13.80	248
1 28	13.50	237
1 42	13.24	237
1 8	13.13	230
1 62	13.09	239
1 54	12.02	226
1 12	10.80	242
1 16	9.52	248
0 1	5.36	236
0 3	5.18	241
0 5	5.15	237
0 9	4.95	231
2 63	4.93	242
0 11	4.89	229
0 17	4.88	232
2 1	4.87	248
0 7	4.85	221
2 23	4.81	253
2 9	4.81	233
0 15	4.77	235
2 13	4.76	254
0 13	4.75	233
2 19	4.74	246
2 61	4.74	247
2 7	4.72	253
2 33	4.70	238
2 59	4.70	251
0 25	4.69	225
2 5	4.67	243
2 47	4.66	239
0 23	4.66	238
2 29	4.66	251
2 51	4.66	246
2 41	4.64	255
2 45	4.63	266
2 25	4.63	254
0 39	4.61	227
2 11	4.60	247
2 21	4.59	249
2 37	4.58	252
0 21	4.57	230
0 33	4.57	233
2 53	4.57	238
2 15	4.56	244
2 31	4.56	248
2 49	4.56	245
0 59	4.55	218
2 57	4.54	246
2 43	4.54	254
0 19	4.53	233
2 3	4.53	255
0 45	4.53	230
0 35	4.52	233
2 55	4.51	245
0 27	4.51	230
0 53	4.50	235
0 31	4.48	237
2 39	4.47	243
2 35	4.43	248
2 27	4.42	244
2 17	4.41	247
0 29	4.37	227
0 47	4.36	222
0 51	4.36	230
0 57	4.33	228
0 43	4.32	228
0 37	4.31	222
0 41	4.31	225
0 55	4.31	220
0 49	4.30	224
0 61	4.28	230
0 63	4.28	235
3 21	3.95	232
3 33	3.92	240
3 57	3.89	236
3 63	3.88	240
3 43	3.88	234
1 57	3.85	235
1 43	3.84	240
3 35	3.83	236
3 7	3.83	241
3 5	3.83	238
3 53	3.82	230
3 61	3.82	231
3 49	3.80	241
1 51	3.80	237
3 15	3.79	243
3 55	3.79	225
3 25	3.79	237
3 51	3.77	233
1 23	3.73	241
3 39	3.73	233
3 41	3.71	247
3 47	3.71	231
3 31	3.71	232
3 19	3.70	227
3 1	3.69	230
3 59	3.69	240
3 23	3.69	235
3 11	3.69	229
1 41	3.69	234
1 59	3.68	246
1 61	3.67	238
1 47	3.67	241
1 33	3.67	240
1 21	3.67	234
1 5	3.67	238
1 55	3.66	231
1 63	3.65	230
1 53	3.65	240
3 45	3.65	241
3 9	3.64	232
3 3	3.64	239
3 27	3.64	229
3 17	3.64	230
1 17	3.63	241
1 11	3.63	236
1 45	3.63	243
3 37	3.62	240
1 35	3.60	232
1 9	3.60	245
1 29	3.60	249
3 13	3.60	226
1 49	3.59	243
3 29	3.59	229
1 37	3.56	242
1 3	3.54	242
1 25	3.52	244
1 1	3.52	232
1 39	3.52	230
1 27	3.51	232
1 19	3.50	237
1 13	3.50	241
1 15	3.50	240
1 7	3.49	232
1 31	3.44	239
