hg
Chip Chan	RMS
0 0	768.26	655
1 0	502.00	431
2 2	322.66	311
0 28	278.67	268
3 60	224.38	249
2 0	177.41	242
2 4	139.29	243
0 4	96.17	214
0 2	90.91	228
0 6	77.42	226
0 16	75.52	229
0 14	71.42	227
0 8	71.33	230
0 18	70.29	220
0 22	68.78	229
0 56	67.05	221
0 40	66.76	222
0 46	66.12	228
0 24	65.74	236
0 52	65.72	235
0 62	65.14	223
0 42	64.03	233
0 34	63.99	218
0 54	63.31	223
0 30	63.25	226
0 26	63.21	235
0 50	62.75	228
0 36	62.36	228
0 44	62.27	233
0 32	61.76	235
0 58	60.36	232
0 38	59.85	220
0 10	52.69	217
3 62	52.16	238
3 58	51.67	232
3 32	51.07	233
2 56	49.36	246
3 54	48.96	241
2 58	48.80	248
2 20	48.55	258
2 62	48.25	251
3 0	48.15	236
3 42	48.08	231
3 44	47.96	237
3 52	47.93	238
3 2	47.91	231
2 42	47.45	241
2 46	47.38	254
2 52	47.22	242
3 48	47.14	235
3 30	46.95	236
2 6	46.90	244
3 34	46.82	236
3 12	46.79	237
3 36	46.66	235
3 40	46.65	239
2 48	46.64	260
2 18	46.62	251
3 6	46.47	241
3 38	46.41	236
3 4	46.38	237
3 16	46.35	237
2 50	46.13	247
2 40	46.08	252
3 22	46.06	239
3 8	45.86	232
3 14	45.61	228
0 12	45.58	233
2 54	45.58	245
3 28	45.28	242
3 18	45.07	247
2 8	45.00	247
2 10	44.96	262
3 20	44.84	244
2 28	44.82	247
3 24	44.78	236
2 38	44.69	248
0 48	44.63	222
2 30	44.41	247
2 14	44.40	245
2 24	44.22	237
2 12	44.02	259
2 32	43.63	255
2 36	43.24	247
2 44	43.19	253
3 26	40.67	226
1 58	38.50	244
1 2	38.49	238
1 30	38.11	242
1 56	37.87	242
0 60	37.41	223
1 24	37.24	236
1 4	37.04	249
1 36	36.94	247
1 40	36.87	236
1 60	36.84	241
1 46	36.70	246
1 48	36.61	249
1 32	36.50	243
1 50	36.44	235
1 52	36.12	239
1 34	36.03	228
1 26	35.87	247
0 20	35.84	227
1 22	35.76	237
1 38	35.68	230
1 28	35.61	237
1 20	35.35	238
1 18	35.28	237
1 6	35.13	243
1 14	35.11	241
1 10	35.07	244
1 8	35.05	229
2 60	32.74	242
1 44	32.69	235
3 56	30.57	228
3 10	29.78	236
2 22	29.42	248
3 50	29.09	235
2 26	28.27	242
3 46	24.13	237
2 16	23.93	249
2 34	22.35	241
1 54	20.77	226
1 62	20.46	238
1 16	19.51	248
1 12	14.79	240
1 42	13.79	236
0 1	5.21	235
2 15	5.10	244
0 3	4.94	241
2 3	4.93	256
0 5	4.93	237
0 11	4.91	229
2 27	4.89	245
0 7	4.89	221
0 9	4.85	231
2 43	4.85	254
2 59	4.85	251
2 37	4.83	252
2 39	4.81	243
2 61	4.81	247
2 31	4.81	249
2 53	4.80	238
2 23	4.80	253
2 63	4.79	243
2 55	4.78	245
2 47	4.78	240
2 11	4.77	247
2 17	4.77	247
2 41	4.76	255
2 9	4.76	233
2 1	4.75	249
2 7	4.75	253
2 57	4.74	246
2 45	4.74	266
2 51	4.73	247
0 13	4.73	233
2 29	4.72	251
2 19	4.72	246
2 5	4.71	243
2 35	4.70	248
2 49	4.69	245
2 33	4.67	238
2 21	4.66	249
2 25	4.65	254
0 21	4.61	229
0 17	4.60	231
0 23	4.59	237
2 13	4.57	254
0 19	4.56	233
0 63	4.55	235
0 27	4.53	230
0 25	4.49	225
0 53	4.47	235
0 57	4.44	228
0 43	4.41	228
0 51	4.41	230
0 37	4.41	221
0 31	4.39	237
0 55	4.39	219
0 33	4.36	233
0 45	4.36	230
0 41	4.33	225
0 35	4.30	233
0 59	4.30	218
0 47	4.29	221
0 29	4.28	226
0 49	4.26	223
0 39	4.24	226
3 57	4.19	237
3 63	4.18	240
3 51	4.15	234
0 61	4.11	229
3 15	4.06	243
0 15	4.04	234
3 23	4.04	235
3 59	4.03	240
3 49	4.01	241
3 7	4.01	241
3 61	4.01	232
3 17	4.00	230
3 3	3.99	240
3 5	3.99	238
3 27	3.98	229
3 43	3.97	234
3 1	3.97	230
3 39	3.96	234
3 53	3.95	230
3 25	3.95	238
3 19	3.95	228
3 11	3.95	229
3 35	3.94	236
3 37	3.92	240
1 51	3.92	237
3 9	3.89	232
1 45	3.88	243
3 29	3.88	230
3 45	3.87	241
3 55	3.85	225
3 21	3.85	232
1 43	3.85	240
1 63	3.83	230
3 33	3.83	240
1 61	3.83	238
1 57	3.83	235
1 59	3.83	247
1 9	3.82	245
1 49	3.81	243
3 13	3.81	226
3 41	3.81	247
1 47	3.81	242
1 41	3.81	234
3 47	3.81	231
1 53	3.79	240
1 25	3.77	244
1 55	3.76	232
1 29	3.76	249
1 17	3.72	241
1 39	3.71	230
3 31	3.70	232
1 35	3.67	232
1 33	3.66	240
1 31	3.64	239
1 37	3.63	243
1 1	3.62	232
1 3	3.62	241
1 5	3.61	238
1 23	3.60	241
1 11	3.60	236
1 21	3.60	235
1 13	3.60	242
1 7	3.60	232
1 19	3.60	238
1 27	3.57	233
1 15	3.54	240
