hg
Chip Chan	RMS
2 2	57.56	253
2 0	52.26	250
2 4	44.42	245
0 22	11.66	234
0 0	5.56	239
2 62	4.48	252
2 16	4.44	243
2 50	4.31	249
2 60	4.30	244
2 18	4.29	252
2 14	4.27	247
2 34	4.20	245
2 48	4.19	242
2 58	4.10	246
2 8	4.05	242
2 22	3.97	244
2 32	3.96	252
0 4	3.91	258
2 24	3.84	239
2 36	3.83	245
2 20	3.83	233
2 46	3.82	243
1 6	3.82	220
2 44	3.76	240
1 12	3.74	216
1 0	3.73	216
2 12	3.72	248
2 28	3.69	239
2 26	3.66	244
0 12	3.66	239
2 30	3.62	242
0 10	3.60	240
0 48	3.59	241
0 24	3.57	241
1 16	3.57	215
0 20	3.54	240
1 8	3.53	218
1 36	3.52	215
1 22	3.51	222
0 36	3.49	247
1 10	3.49	212
2 52	3.48	238
1 62	3.48	218
2 38	3.47	246
1 28	3.46	217
1 18	3.45	218
2 10	3.43	255
1 50	3.43	214
0 2	3.41	239
3 26	3.40	255
3 6	3.40	249
0 46	3.38	238
2 54	3.35	241
3 48	3.34	250
1 20	3.33	211
3 46	3.33	249
0 6	3.32	238
0 14	3.32	243
3 44	3.32	247
0 44	3.31	244
2 40	3.30	253
0 28	3.30	238
3 56	3.29	258
1 48	3.28	220
1 38	3.28	215
1 52	3.27	221
3 14	3.27	252
2 56	3.26	237
1 14	3.26	210
0 50	3.26	237
0 40	3.26	231
0 30	3.25	241
3 58	3.25	248
2 6	3.25	243
0 34	3.23	243
1 54	3.23	206
0 58	3.23	244
3 50	3.23	245
1 60	3.22	214
0 18	3.22	240
3 16	3.22	255
1 42	3.21	216
1 56	3.19	208
3 8	3.19	247
3 12	3.19	252
2 3	3.17	249
0 8	3.16	233
1 58	3.16	210
3 34	3.16	252
2 33	3.16	249
1 40	3.15	212
1 4	3.15	208
2 17	3.13	248
3 24	3.13	245
0 26	3.13	236
1 24	3.12	213
1 44	3.12	209
2 25	3.12	251
1 46	3.11	217
3 32	3.11	242
1 34	3.10	212
3 54	3.10	250
0 16	3.09	236
2 9	3.09	245
0 42	3.08	235
2 59	3.08	243
3 10	3.08	244
2 31	3.07	251
3 22	3.07	255
0 60	3.06	234
2 21	3.06	245
2 11	3.06	251
3 38	3.04	250
2 29	3.02	248
1 26	3.02	211
1 45	3.02	220
2 5	3.01	250
2 15	3.01	243
1 63	3.01	217
0 56	3.01	245
0 62	3.01	235
3 0	3.01	256
1 17	2.99	224
1 2	2.99	206
0 38	2.99	240
2 42	2.99	235
2 61	2.98	248
3 30	2.98	243
2 63	2.98	241
1 3	2.98	215
2 47	2.97	246
2 43	2.97	244
3 62	2.97	249
1 39	2.95	215
1 30	2.93	213
2 51	2.92	242
1 32	2.90	211
2 57	2.90	244
2 55	2.89	240
3 36	2.89	241
2 7	2.88	242
3 18	2.88	243
3 40	2.88	246
1 49	2.88	212
3 51	2.87	256
0 32	2.87	235
3 52	2.87	244
0 54	2.87	238
3 3	2.87	250
3 1	2.87	256
2 27	2.86	243
2 49	2.86	236
1 55	2.86	214
1 57	2.86	213
3 5	2.85	252
2 45	2.85	235
2 19	2.85	239
2 53	2.85	235
1 7	2.84	212
1 41	2.84	218
0 52	2.84	235
3 43	2.83	250
3 2	2.83	246
1 27	2.83	218
0 5	2.82	244
3 28	2.82	240
2 37	2.82	240
2 13	2.82	234
1 29	2.81	223
1 21	2.81	216
3 19	2.81	254
1 15	2.80	201
1 37	2.80	208
1 1	2.80	215
3 4	2.79	240
1 47	2.79	214
2 1	2.78	241
3 61	2.78	249
1 31	2.78	224
0 45	2.77	251
2 41	2.77	239
1 23	2.77	212
1 19	2.77	212
3 20	2.76	243
3 59	2.75	249
3 42	2.75	249
3 27	2.75	256
0 59	2.74	241
1 61	2.74	212
0 1	2.74	238
0 49	2.73	245
1 59	2.73	205
1 53	2.73	210
0 55	2.72	243
1 9	2.72	210
0 23	2.72	242
0 7	2.72	239
0 17	2.72	243
3 47	2.71	249
3 35	2.70	254
1 43	2.70	207
0 15	2.69	238
2 23	2.69	235
0 33	2.69	249
0 35	2.69	245
0 11	2.69	240
3 33	2.68	259
0 13	2.68	235
3 57	2.67	245
2 35	2.67	233
1 5	2.66	208
3 17	2.66	245
3 39	2.65	247
0 3	2.65	235
0 47	2.65	256
3 21	2.65	244
1 51	2.65	212
0 37	2.65	240
1 35	2.64	212
1 25	2.64	208
1 33	2.63	211
3 60	2.62	242
2 39	2.62	234
3 23	2.61	249
0 61	2.61	236
3 63	2.61	247
3 49	2.60	244
0 29	2.60	253
1 13	2.60	208
1 11	2.60	211
0 27	2.60	240
0 63	2.58	235
0 39	2.58	238
0 19	2.57	237
3 53	2.57	245
3 55	2.56	244
0 31	2.56	241
3 9	2.55	245
0 9	2.55	236
0 51	2.54	233
3 7	2.53	240
3 29	2.52	245
3 11	2.52	245
0 53	2.50	223
3 37	2.50	246
0 21	2.49	233
3 41	2.46	242
3 45	2.45	240
0 43	2.44	235
3 31	2.42	239
0 25	2.41	229
3 25	2.39	241
0 57	2.38	233
0 41	2.36	231
3 15	2.23	241
3 13	2.19	246
