hg
Chip Chan	RMS
0 0	775.50	676
1 0	479.85	422
2 2	297.84	301
0 28	272.20	271
3 60	204.41	243
2 0	148.24	242
2 4	109.96	246
0 4	89.30	217
0 2	83.53	231
0 6	66.98	228
0 16	65.00	231
0 14	58.58	228
0 8	57.87	231
0 18	57.20	221
0 56	55.57	223
0 22	54.73	230
0 40	53.81	224
0 52	53.00	237
0 46	52.87	230
0 24	52.38	238
0 62	52.34	225
0 54	50.45	225
0 42	50.34	235
0 34	49.94	220
0 26	49.54	237
0 50	49.48	229
0 30	48.25	227
0 36	48.03	230
0 58	47.84	234
0 44	47.72	234
0 10	47.27	218
0 32	47.14	237
3 62	45.89	238
0 38	45.13	221
3 58	44.73	233
3 54	42.08	241
3 52	41.51	239
2 62	40.76	251
3 32	40.61	234
3 42	40.23	231
3 40	39.97	239
3 0	39.68	236
0 12	39.52	235
3 48	39.43	235
3 12	39.10	237
3 34	39.05	236
3 38	39.02	236
2 58	39.01	247
3 2	38.78	231
3 6	38.57	241
2 56	38.55	245
3 44	38.54	237
2 46	38.54	254
3 36	38.43	235
0 48	38.41	223
2 52	37.86	242
2 48	37.76	259
3 22	37.68	239
3 16	37.59	237
2 40	37.43	252
3 4	37.37	237
2 50	37.34	247
3 30	37.07	236
2 42	37.07	241
3 8	37.04	232
2 54	36.82	245
3 20	36.41	244
3 14	36.30	228
2 18	36.16	251
3 18	36.04	248
2 20	35.99	259
3 28	35.82	243
2 28	35.30	247
2 38	35.29	248
3 24	35.14	236
2 6	34.99	244
2 10	34.95	262
2 30	34.90	246
2 24	34.06	237
0 60	33.81	224
2 14	33.58	245
2 36	33.20	246
2 12	33.19	259
2 32	33.14	255
2 44	32.91	253
2 8	32.51	248
3 26	32.16	227
2 60	31.42	242
3 56	31.35	228
0 20	30.40	228
3 10	29.22	236
3 50	29.02	235
2 22	28.07	247
2 26	26.55	241
3 46	26.00	237
2 16	24.61	249
2 34	22.51	241
1 56	21.89	242
1 30	21.71	242
1 2	21.55	238
1 48	21.50	250
1 50	21.37	236
1 58	21.35	244
1 52	21.35	238
1 46	21.25	246
1 60	21.17	242
1 40	21.08	236
1 38	21.03	230
1 32	21.00	244
1 34	20.84	229
1 36	20.64	248
1 24	19.94	236
1 4	19.92	249
1 44	19.73	235
1 26	19.52	248
1 22	18.76	237
1 6	18.26	243
1 10	18.13	244
1 28	17.90	238
1 18	17.56	237
1 20	17.52	238
1 8	17.37	230
1 14	16.79	241
1 54	15.83	226
1 62	14.66	239
1 42	12.59	236
1 16	12.32	248
1 12	10.98	240
2 55	4.65	245
2 57	4.62	246
2 59	4.60	251
2 3	4.60	256
2 41	4.58	255
2 29	4.56	251
2 63	4.56	242
2 49	4.54	245
2 31	4.54	248
2 25	4.54	254
2 15	4.52	244
2 37	4.51	252
2 43	4.50	253
2 13	4.49	253
2 47	4.49	239
2 9	4.49	233
2 11	4.48	247
2 21	4.47	249
2 61	4.45	247
2 33	4.45	238
2 23	4.44	253
2 45	4.44	266
2 1	4.44	248
2 51	4.43	246
2 53	4.42	237
2 5	4.42	243
0 1	4.41	235
2 27	4.41	245
2 7	4.38	253
2 19	4.38	246
2 35	4.37	248
0 15	4.36	234
2 17	4.35	247
2 39	4.33	243
3 63	4.08	240
3 3	4.07	239
3 15	3.98	243
3 57	3.98	237
3 59	3.97	240
3 43	3.92	234
0 3	3.92	241
3 33	3.90	240
3 47	3.88	231
3 37	3.86	240
3 5	3.86	238
3 61	3.85	231
3 9	3.84	232
1 59	3.84	247
3 45	3.83	241
3 1	3.83	230
3 21	3.82	232
3 7	3.81	241
3 25	3.81	238
3 35	3.81	236
3 39	3.80	234
3 11	3.80	229
3 53	3.79	230
3 41	3.79	248
1 63	3.79	230
1 53	3.78	240
3 13	3.78	226
3 27	3.77	229
3 23	3.77	235
3 49	3.76	241
1 57	3.75	235
3 31	3.75	232
3 17	3.75	230
0 5	3.74	237
3 19	3.73	227
1 49	3.73	243
3 55	3.71	226
1 25	3.71	245
0 7	3.71	221
0 17	3.70	231
0 33	3.70	233
1 61	3.69	238
3 29	3.68	230
1 55	3.67	232
1 33	3.67	240
1 45	3.66	243
3 51	3.66	234
1 51	3.65	237
1 23	3.65	241
1 37	3.64	243
0 19	3.64	233
0 9	3.63	231
0 53	3.62	235
0 57	3.62	228
0 23	3.62	237
0 11	3.62	229
1 19	3.61	238
0 21	3.61	229
0 27	3.60	230
1 43	3.60	241
0 13	3.59	233
0 63	3.58	235
1 41	3.58	234
1 11	3.57	236
0 49	3.57	223
0 35	3.56	233
0 31	3.56	237
1 15	3.56	240
1 47	3.56	242
1 17	3.56	242
0 43	3.56	228
1 27	3.55	233
0 61	3.55	230
1 9	3.55	245
0 51	3.55	230
0 29	3.55	226
1 29	3.54	249
1 3	3.54	242
0 55	3.54	219
0 25	3.53	225
1 13	3.53	242
1 7	3.53	232
0 41	3.52	225
1 5	3.52	238
0 45	3.52	230
1 31	3.52	239
1 39	3.51	230
0 39	3.51	226
0 37	3.49	221
1 35	3.49	232
1 1	3.49	232
1 21	3.46	235
0 47	3.44	221
0 59	3.41	217
