hg
Chip Chan	RMS
0 0	793.79	712
1 0	516.02	469
2 2	329.89	334
0 28	290.79	291
3 60	229.17	265
2 0	177.51	252
2 4	134.08	253
0 4	92.60	220
0 2	86.40	234
0 6	70.07	230
0 16	67.63	234
0 14	61.90	230
0 8	60.95	233
0 18	60.12	223
0 56	57.86	224
0 22	57.74	231
0 40	56.39	225
0 46	56.25	231
0 52	55.40	239
0 24	54.87	239
0 62	54.50	227
0 34	53.31	221
0 26	52.98	238
0 42	52.92	236
0 54	52.41	227
0 30	52.33	229
0 50	52.26	230
0 36	51.41	231
0 32	50.59	238
0 58	50.48	236
0 44	50.23	236
0 10	48.93	220
0 38	48.75	222
3 62	42.19	240
0 12	41.69	236
3 58	41.65	234
3 32	40.70	236
0 48	40.21	224
3 54	38.33	243
2 56	37.42	247
3 52	37.29	240
3 42	36.87	232
3 0	36.83	238
2 58	36.76	249
3 44	36.47	238
2 62	36.27	252
3 2	35.91	233
3 12	35.77	239
3 40	35.64	241
2 20	35.59	260
3 48	35.47	236
2 46	35.21	255
3 34	35.17	238
2 42	35.13	242
3 6	35.12	243
3 30	35.06	237
3 38	35.02	238
3 36	35.00	236
0 60	34.91	226
2 52	34.81	243
2 6	34.28	245
3 16	34.14	238
2 48	33.99	260
3 4	33.87	238
2 50	33.78	248
3 22	33.76	240
2 40	33.63	253
3 8	33.62	233
2 18	33.19	252
3 14	32.96	230
3 24	32.88	237
0 20	32.77	229
3 28	32.61	244
3 18	32.57	249
2 54	32.47	247
3 20	32.41	245
2 10	32.04	263
2 28	31.75	248
2 14	31.44	246
2 38	31.29	249
2 30	31.22	247
2 24	30.83	238
2 8	30.78	248
2 32	30.75	256
2 36	30.07	248
2 12	29.99	260
2 44	29.69	254
3 26	29.46	228
2 60	28.64	242
3 56	26.58	229
3 10	25.57	237
3 50	25.25	236
2 22	24.69	248
2 26	22.81	242
3 46	22.13	237
2 16	21.55	249
1 2	21.38	238
1 58	20.70	244
1 56	20.46	242
1 30	20.44	242
1 4	19.60	249
2 34	19.47	240
1 24	19.42	236
1 48	18.37	250
1 46	18.09	246
1 60	17.75	241
1 52	17.62	238
1 50	17.54	235
1 36	17.29	248
1 40	17.26	236
1 32	17.15	243
1 38	17.03	230
1 34	16.79	228
1 44	16.70	235
1 26	16.33	247
1 22	16.03	237
1 28	15.77	238
1 6	15.00	243
1 20	14.99	238
1 10	14.85	243
1 8	14.62	230
1 18	14.56	237
1 14	14.44	241
1 42	13.15	236
1 54	12.10	225
1 62	11.52	238
1 16	9.97	247
1 12	8.68	240
2 7	5.12	253
0 1	5.10	236
2 15	5.04	244
2 55	5.02	245
2 1	5.01	248
2 45	5.00	266
2 13	4.99	253
2 3	4.99	255
2 59	4.95	251
2 57	4.95	246
2 25	4.94	254
2 11	4.94	247
2 53	4.94	237
2 5	4.93	243
2 61	4.91	246
2 29	4.91	251
2 23	4.91	253
2 21	4.91	249
2 47	4.88	239
2 31	4.87	248
2 37	4.87	252
2 63	4.86	242
2 51	4.85	246
2 41	4.84	254
2 33	4.83	238
0 3	4.82	241
2 17	4.82	247
2 9	4.79	233
2 27	4.79	244
2 43	4.77	253
2 35	4.77	248
2 19	4.77	246
2 49	4.76	245
0 5	4.68	237
0 9	4.68	231
2 39	4.66	243
0 11	4.62	229
0 19	4.57	233
0 21	4.46	230
0 7	4.42	221
0 23	4.41	238
0 17	4.39	232
0 29	4.35	227
0 13	4.33	234
0 31	4.33	237
0 63	4.32	235
0 57	4.32	228
3 57	4.31	236
3 59	4.29	240
0 39	4.27	227
0 25	4.26	225
0 47	4.26	222
3 15	4.25	243
3 63	4.25	240
0 33	4.24	233
0 15	4.21	235
0 27	4.20	230
0 35	4.20	233
3 49	4.19	241
0 41	4.17	225
0 59	4.14	218
3 53	4.14	229
0 37	4.13	222
0 53	4.12	235
0 43	4.12	228
0 45	4.11	230
3 17	4.11	230
3 5	4.10	238
3 1	4.10	230
3 61	4.10	231
3 39	4.09	234
0 61	4.09	230
3 13	4.09	225
3 55	4.08	226
3 51	4.08	233
3 35	4.08	236
0 49	4.06	224
3 9	4.05	232
3 23	4.04	235
0 55	4.04	220
3 7	4.04	241
3 43	4.04	234
3 45	4.04	241
3 3	4.04	239
3 25	4.03	238
3 31	4.02	232
3 33	4.01	240
0 51	4.00	230
3 47	4.00	231
3 19	3.98	227
3 41	3.98	247
3 11	3.97	229
3 27	3.96	229
3 37	3.94	240
3 29	3.93	230
3 21	3.89	232
1 59	3.79	247
1 45	3.77	243
1 51	3.77	237
1 55	3.75	232
1 57	3.75	235
1 49	3.73	243
1 53	3.72	240
1 43	3.72	240
1 47	3.69	241
1 31	3.68	239
1 21	3.66	235
1 61	3.65	238
1 25	3.63	244
1 41	3.63	234
1 5	3.62	238
1 7	3.60	232
1 37	3.60	243
1 9	3.60	245
1 11	3.59	236
1 33	3.59	240
1 27	3.59	233
1 23	3.58	241
1 63	3.57	230
1 15	3.55	240
1 39	3.55	230
1 29	3.54	249
1 3	3.54	241
1 19	3.54	237
1 13	3.54	242
1 35	3.53	232
1 1	3.40	232
1 17	3.36	241
