hg
Chip Chan	RMS
0 0	767.17	660
1 0	504.87	424
2 2	324.90	306
0 28	262.00	254
3 60	224.34	242
2 0	184.38	236
2 4	148.22	238
0 4	78.24	215
0 2	74.21	229
0 6	69.77	227
0 8	67.97	230
0 14	67.76	227
0 16	67.27	230
0 18	66.79	220
0 46	65.16	229
0 40	65.09	222
0 22	64.90	228
0 52	64.61	235
0 62	64.58	224
0 54	63.54	223
0 24	63.47	236
0 56	63.11	220
0 42	63.04	233
0 34	62.82	218
0 30	62.75	225
0 50	62.35	228
0 26	62.20	234
0 44	62.11	233
0 36	62.03	228
0 32	61.92	235
0 38	61.15	219
0 58	59.02	231
2 20	58.70	254
2 42	58.07	237
2 6	57.96	239
2 56	57.81	241
2 18	57.52	246
2 58	57.21	243
3 32	57.08	229
2 46	57.01	249
2 52	56.82	237
2 40	56.42	247
2 62	56.33	247
3 62	56.29	234
3 58	56.27	228
2 48	56.16	255
2 28	56.11	242
2 8	56.05	243
2 50	56.00	242
2 10	55.89	258
3 44	55.49	233
2 38	55.40	244
2 54	55.29	241
2 30	55.26	242
2 12	55.24	254
2 36	55.17	243
3 2	55.12	227
2 32	54.98	251
2 24	54.98	233
3 54	54.85	237
2 44	54.84	248
3 48	54.78	231
2 14	54.70	241
3 42	54.64	226
3 4	54.42	233
3 52	54.42	235
3 12	54.37	233
3 0	54.28	232
3 8	53.87	227
3 38	53.79	232
3 30	53.73	231
3 34	53.54	233
3 36	53.50	231
3 40	53.44	235
3 22	53.38	235
3 6	53.38	237
3 16	53.26	233
3 28	53.17	239
3 18	53.12	243
3 14	53.09	224
1 2	53.06	233
1 56	52.78	238
1 58	52.62	240
3 20	52.61	241
3 24	52.51	232
1 4	52.33	245
1 30	51.80	238
1 40	51.67	232
1 50	51.49	232
1 48	51.49	245
1 24	51.41	232
1 60	51.26	238
1 46	50.93	242
1 36	50.81	244
1 52	50.51	235
1 22	50.46	232
1 32	50.39	239
1 26	50.27	244
1 14	50.20	237
1 38	50.10	226
1 10	50.07	240
1 28	49.96	234
1 34	49.88	224
1 20	49.75	234
1 8	49.70	226
1 6	49.48	239
1 18	49.30	234
3 26	47.29	223
0 10	46.28	218
1 44	45.09	231
0 12	41.21	234
0 48	40.41	223
2 60	33.87	239
0 60	33.47	223
2 22	31.94	245
0 20	31.80	227
2 26	31.42	239
3 56	30.11	226
3 50	29.98	233
3 10	29.93	234
1 62	27.49	236
1 54	27.33	223
1 16	25.94	246
2 16	24.73	247
2 34	23.25	239
3 46	22.74	235
1 12	19.43	239
1 42	14.48	235
0 3	5.59	241
0 7	5.50	221
0 11	5.39	229
0 5	5.37	237
0 1	5.18	236
0 13	5.17	233
0 9	5.16	231
0 23	5.15	237
0 57	5.12	228
0 63	5.10	235
0 17	5.10	232
0 21	5.08	230
0 25	5.07	225
0 19	5.04	233
0 55	5.03	220
0 45	5.01	230
0 41	5.00	225
0 31	4.99	237
0 43	4.97	228
0 33	4.96	233
0 51	4.96	230
0 37	4.95	222
0 39	4.95	227
0 27	4.91	230
0 49	4.90	224
0 29	4.89	227
0 53	4.88	235
0 61	4.87	230
0 59	4.83	218
0 35	4.79	233
0 47	4.77	222
0 15	4.70	235
2 15	4.45	244
2 1	4.45	249
2 3	4.45	256
2 13	4.39	254
2 7	4.30	253
2 59	4.28	251
2 29	4.27	251
2 55	4.24	245
2 5	4.24	243
2 43	4.23	254
2 31	4.23	249
2 23	4.21	254
2 19	4.20	246
2 53	4.20	238
2 27	4.20	245
2 17	4.20	247
2 51	4.20	247
2 49	4.19	245
2 35	4.19	248
2 11	4.18	247
2 61	4.18	247
2 21	4.17	249
2 57	4.17	246
2 37	4.16	252
2 39	4.16	243
2 33	4.16	238
2 41	4.16	255
2 45	4.14	266
2 25	4.13	254
2 47	4.10	239
2 9	4.09	233
1 59	4.09	247
2 63	4.08	243
1 61	4.05	238
1 45	4.05	243
1 53	4.02	240
1 63	3.98	230
1 57	3.98	236
1 55	3.98	232
1 25	3.95	245
1 19	3.93	238
1 33	3.92	240
1 51	3.91	237
1 41	3.90	234
1 49	3.90	243
1 7	3.88	232
1 43	3.88	241
1 13	3.88	242
1 37	3.87	243
1 17	3.87	242
1 47	3.85	242
1 27	3.84	233
1 15	3.83	241
1 5	3.83	238
1 39	3.81	230
1 29	3.79	250
1 9	3.79	245
1 23	3.78	241
1 35	3.78	232
1 11	3.76	236
1 31	3.76	239
1 3	3.75	241
1 21	3.75	235
1 1	3.72	233
3 47	3.47	231
3 7	3.47	241
3 15	3.45	243
3 5	3.45	238
3 45	3.41	241
3 33	3.40	240
3 3	3.40	239
3 53	3.39	230
3 11	3.38	229
3 31	3.37	232
3 21	3.37	232
3 1	3.37	230
3 63	3.36	240
3 61	3.35	232
3 59	3.35	240
3 25	3.34	238
3 19	3.34	228
3 23	3.33	235
3 55	3.32	226
3 13	3.32	226
3 51	3.31	234
3 17	3.30	230
3 9	3.29	232
3 35	3.29	236
3 41	3.29	248
3 49	3.29	241
3 43	3.28	234
3 39	3.27	234
3 57	3.27	237
3 27	3.26	229
3 37	3.26	240
3 29	3.25	230
