hg
Chip Chan	RMS
0 0	791.06	704
1 0	521.76	484
2 2	333.87	344
0 28	268.76	283
3 60	227.12	268
2 0	186.87	258
2 4	147.11	258
0 4	79.78	220
0 2	75.43	234
0 6	70.81	230
0 8	69.31	233
0 14	68.49	230
0 18	67.80	223
0 16	67.44	233
0 40	66.02	225
0 22	65.80	232
0 46	65.18	231
0 52	65.02	238
0 62	64.49	226
0 34	63.42	221
0 24	63.19	239
0 42	62.84	236
0 54	62.82	227
0 50	62.74	230
0 56	62.63	224
0 36	62.40	231
0 30	62.36	228
0 32	62.09	238
0 44	61.87	236
0 26	60.91	238
0 38	60.16	222
0 58	57.45	235
2 56	50.37	248
2 20	50.04	262
3 32	49.72	237
2 58	49.14	250
2 6	49.09	247
0 10	49.05	220
2 18	48.79	253
2 42	48.79	244
3 62	48.78	242
2 46	48.76	257
3 58	48.62	235
2 50	48.45	249
2 52	48.45	244
2 62	48.30	253
2 48	48.25	261
2 40	47.82	254
2 8	47.78	250
3 44	47.43	240
2 10	47.36	264
3 54	47.29	245
2 28	47.23	249
2 54	46.94	248
2 30	46.91	248
3 2	46.88	234
3 52	46.82	241
3 48	46.78	237
2 38	46.70	250
3 0	46.63	239
2 24	46.61	239
2 14	46.47	247
3 42	46.43	234
2 44	46.43	255
3 12	46.36	240
2 32	46.25	257
2 12	46.22	261
3 38	46.21	239
3 36	46.19	238
2 36	46.06	249
3 4	46.05	240
3 30	46.00	238
3 16	45.96	240
3 6	45.88	244
3 8	45.79	235
3 34	45.68	239
3 22	45.41	242
3 40	45.40	242
3 14	45.23	231
3 24	45.14	239
3 20	45.04	247
3 28	44.99	245
3 18	44.86	250
0 12	43.19	236
1 2	43.14	240
1 56	42.88	245
1 40	42.80	238
1 4	42.61	252
1 58	42.56	246
1 24	42.53	238
1 30	42.52	244
1 60	42.49	244
1 48	42.40	252
1 50	42.32	238
0 48	42.30	224
1 52	42.15	241
1 36	41.99	249
1 22	41.90	239
1 46	41.85	248
1 26	41.78	250
1 34	41.77	231
1 32	41.76	245
1 6	41.68	245
1 10	41.62	246
1 14	41.58	243
1 38	41.56	232
1 20	41.46	240
1 18	41.30	239
1 8	41.28	232
1 28	41.14	240
3 26	40.67	229
1 44	36.71	237
0 60	35.48	225
0 20	33.28	229
2 60	29.17	243
2 22	27.41	249
2 26	26.60	243
3 56	26.27	230
3 10	26.14	238
3 50	26.04	237
1 62	22.96	240
1 54	22.63	227
2 16	21.81	250
1 16	21.78	249
3 46	20.56	238
2 34	19.99	242
1 12	16.71	242
1 42	13.21	237
0 1	5.62	236
0 11	5.59	229
0 7	5.50	221
0 5	5.50	237
0 9	5.47	231
0 3	5.44	241
0 13	5.32	233
0 17	5.30	231
0 63	5.27	235
0 43	5.17	228
0 53	5.17	235
0 45	5.16	230
0 57	5.15	228
0 23	5.14	237
0 19	5.13	233
0 21	5.10	230
0 39	5.06	226
0 51	5.06	230
0 47	5.04	221
0 49	5.03	224
0 41	5.02	225
0 31	5.02	237
0 25	5.01	225
0 55	5.00	219
0 59	4.97	218
0 61	4.97	229
0 35	4.96	233
0 33	4.96	233
0 29	4.95	227
0 37	4.94	222
0 27	4.94	230
2 15	4.60	244
2 1	4.48	248
2 3	4.46	255
2 7	4.43	253
2 19	4.41	247
2 43	4.39	254
0 15	4.39	234
2 13	4.37	254
2 57	4.35	246
2 37	4.33	252
2 21	4.33	249
2 59	4.32	251
2 51	4.32	247
2 11	4.31	247
2 9	4.30	233
2 27	4.29	245
2 29	4.27	251
2 5	4.25	243
2 61	4.24	247
2 49	4.24	245
2 53	4.23	238
2 31	4.22	248
2 25	4.21	254
2 35	4.19	248
2 63	4.18	243
2 47	4.16	240
2 39	4.16	243
2 17	4.15	247
2 41	4.15	255
2 55	4.15	245
2 23	4.14	253
2 45	4.14	266
2 33	4.07	238
1 57	4.00	235
1 59	3.91	247
1 63	3.88	230
1 53	3.85	240
1 39	3.84	230
1 29	3.82	250
1 55	3.81	232
1 51	3.79	237
1 61	3.78	238
1 47	3.76	242
1 45	3.76	243
1 25	3.76	245
1 31	3.76	239
1 27	3.73	233
1 9	3.73	246
1 43	3.73	241
1 33	3.72	240
1 49	3.72	243
1 35	3.72	232
1 17	3.72	242
1 21	3.70	235
1 41	3.70	234
1 19	3.70	238
1 37	3.70	243
1 13	3.67	242
1 1	3.66	233
1 3	3.63	242
3 59	3.61	240
1 5	3.61	238
1 23	3.61	241
1 11	3.60	236
1 15	3.58	241
1 7	3.58	232
3 7	3.46	241
3 39	3.46	234
3 63	3.46	240
3 61	3.45	232
3 11	3.43	229
3 57	3.42	237
3 41	3.42	248
3 55	3.42	226
3 53	3.41	230
3 3	3.40	240
3 21	3.40	233
3 1	3.40	230
3 33	3.40	240
3 49	3.40	241
3 35	3.39	236
3 43	3.37	234
3 31	3.37	233
3 23	3.36	235
3 5	3.36	238
3 51	3.35	234
3 17	3.34	230
3 25	3.32	238
3 37	3.30	240
3 27	3.29	229
3 29	3.28	230
3 19	3.28	228
3 47	3.27	231
3 45	3.27	242
3 9	3.19	232
3 15	3.15	243
3 13	3.07	226
