hg
Chip Chan	RMS
0 0	40.90	232
3 42	40.87	242
3 22	39.93	251
3 28	39.90	252
3 24	39.88	237
3 44	39.80	241
3 40	39.70	252
3 62	39.56	244
3 12	39.56	250
3 52	39.53	249
3 36	39.48	251
3 2	39.42	249
0 16	39.40	245
3 38	39.32	246
3 20	39.30	245
3 14	39.28	258
3 54	39.26	244
3 30	39.25	243
3 18	39.20	251
3 34	39.12	241
3 6	39.10	246
3 48	39.08	240
3 32	39.06	241
3 16	39.03	246
3 4	39.02	255
3 8	38.91	248
3 60	38.89	232
3 0	38.65	240
1 20	38.63	253
0 38	38.60	245
1 10	38.50	257
0 40	38.46	245
1 14	38.45	261
1 0	38.44	255
1 60	38.43	250
0 56	38.43	250
3 58	38.39	251
0 34	38.30	242
1 48	38.29	256
1 50	38.28	252
0 36	38.26	250
1 30	38.25	257
0 44	38.23	251
1 38	38.21	262
1 8	38.20	250
0 42	38.19	247
0 58	38.14	237
1 2	38.12	251
1 24	38.08	257
0 4	38.08	237
0 28	38.08	238
1 36	38.06	255
2 54	38.03	248
1 34	37.98	253
1 22	37.95	253
1 40	37.92	251
0 46	37.91	253
1 46	37.90	255
0 22	37.88	239
1 58	37.88	248
1 56	37.81	260
0 54	37.80	249
0 52	37.80	243
0 2	37.79	247
0 8	37.72	247
0 18	37.66	250
2 48	37.65	249
1 6	37.62	257
2 32	37.60	239
2 38	37.55	255
1 18	37.54	253
1 52	37.54	254
1 28	37.53	262
2 46	37.47	246
1 4	37.45	249
2 36	37.42	232
0 62	37.41	233
0 24	37.40	243
0 26	37.40	252
0 30	37.32	238
1 26	37.29	250
0 50	37.27	241
1 32	37.19	257
0 14	37.12	238
2 4	37.10	243
2 18	37.05	242
2 6	36.99	251
2 8	36.97	239
2 50	36.91	248
2 44	36.85	249
2 2	36.81	246
2 58	36.77	246
2 52	36.72	249
2 56	36.71	249
0 6	36.69	245
2 24	36.61	245
0 32	36.59	242
2 10	36.45	239
2 30	36.42	245
2 28	36.30	253
2 14	36.21	247
3 26	36.20	236
2 62	36.17	255
2 12	36.15	239
2 20	36.11	244
2 40	36.10	258
2 0	36.06	240
2 42	35.90	246
1 44	34.34	255
3 56	24.09	254
3 10	23.80	254
1 54	23.72	253
1 62	23.62	267
2 60	23.40	244
1 16	23.39	255
3 50	23.38	248
0 48	23.38	247
0 12	23.16	243
2 22	22.60	245
0 10	22.58	252
2 26	22.47	237
1 12	20.10	252
3 46	20.09	253
2 34	18.74	241
0 60	18.35	236
2 16	18.26	244
0 20	17.90	241
1 42	12.41	259
1 63	3.41	252
1 11	3.29	249
1 61	3.28	262
1 5	3.27	267
1 51	3.27	250
1 39	3.25	256
1 55	3.24	251
1 9	3.23	247
1 31	3.20	255
1 19	3.20	255
1 13	3.20	250
1 57	3.19	257
3 23	3.18	255
1 41	3.18	256
1 45	3.18	251
1 33	3.17	261
3 5	3.17	249
1 25	3.17	252
3 61	3.16	250
1 27	3.16	249
3 13	3.16	256
3 37	3.15	252
1 53	3.15	261
1 47	3.14	253
1 49	3.14	248
3 43	3.14	248
1 43	3.13	255
3 9	3.13	250
1 1	3.13	253
3 11	3.12	248
3 15	3.11	255
1 7	3.11	255
1 15	3.10	256
1 37	3.10	262
1 21	3.10	258
3 57	3.09	253
3 21	3.08	247
3 7	3.08	243
3 59	3.08	246
1 29	3.07	255
3 31	3.07	252
3 55	3.06	243
3 29	3.05	247
1 35	3.05	251
3 17	3.04	241
3 1	3.04	264
1 59	3.04	255
1 17	3.04	249
1 23	3.03	254
0 45	3.03	247
1 3	3.03	243
3 45	3.02	244
3 63	3.02	247
0 5	3.02	247
3 39	3.02	240
3 19	3.01	246
3 49	3.00	242
3 41	2.99	244
3 53	2.98	247
3 35	2.98	246
3 3	2.98	241
3 51	2.91	237
0 53	2.90	253
0 7	2.88	242
3 47	2.88	237
0 57	2.87	245
3 27	2.87	240
0 43	2.86	245
3 25	2.85	240
0 19	2.85	257
0 29	2.85	242
0 27	2.85	244
0 13	2.84	254
2 23	2.84	246
2 9	2.83	249
0 1	2.82	240
0 55	2.82	249
0 17	2.82	247
3 33	2.81	238
0 11	2.81	239
2 49	2.80	247
2 27	2.79	247
2 35	2.79	249
0 23	2.79	244
2 47	2.79	244
0 47	2.77	244
0 35	2.76	240
0 61	2.76	243
2 57	2.76	249
2 43	2.75	254
2 29	2.74	246
0 33	2.74	240
0 3	2.74	238
0 37	2.74	245
0 15	2.73	239
0 39	2.72	238
2 37	2.72	244
0 9	2.72	238
0 63	2.71	241
0 49	2.71	240
2 63	2.71	251
0 59	2.70	234
2 41	2.70	246
2 3	2.69	246
2 17	2.68	241
0 31	2.67	237
0 41	2.67	237
2 5	2.67	243
0 21	2.67	236
2 1	2.65	240
2 53	2.65	243
0 25	2.63	229
0 51	2.63	234
2 45	2.61	232
2 15	2.61	232
2 33	2.61	244
2 61	2.61	237
2 11	2.59	239
2 19	2.58	243
2 7	2.58	242
2 13	2.57	238
2 39	2.57	237
2 59	2.56	237
2 55	2.56	237
2 25	2.56	241
2 31	2.55	243
2 21	2.54	240
2 51	2.51	245
