hg
Chip Chan	RMS
2 4	7.79	252
0 22	7.73	240
2 16	3.21	248
3 44	3.20	272
1 36	3.18	251
2 14	3.17	247
1 6	3.09	242
2 50	3.09	250
1 10	3.09	253
1 16	3.05	245
1 12	3.05	252
1 56	3.05	249
0 20	3.05	243
1 28	3.04	253
2 44	3.04	250
2 2	3.03	253
2 58	3.02	256
3 46	3.02	265
2 8	3.02	246
2 18	3.00	247
0 48	2.99	244
3 6	2.98	276
3 16	2.98	271
3 34	2.95	267
3 14	2.95	283
1 58	2.94	243
1 18	2.93	248
2 26	2.93	248
1 52	2.93	250
2 36	2.92	251
3 26	2.91	269
2 34	2.91	251
2 28	2.90	252
3 12	2.90	262
1 48	2.90	252
2 20	2.88	246
2 32	2.88	249
3 10	2.87	263
2 60	2.86	246
2 24	2.86	246
1 38	2.85	244
1 42	2.85	246
0 46	2.85	238
3 50	2.85	259
1 2	2.85	254
3 56	2.85	273
2 10	2.85	254
3 24	2.85	251
2 48	2.84	247
2 62	2.84	246
1 14	2.83	243
3 18	2.82	267
3 52	2.82	267
3 60	2.81	278
3 58	2.81	264
3 36	2.81	271
3 30	2.81	263
1 54	2.80	239
1 8	2.80	237
3 0	2.80	268
1 40	2.80	240
1 62	2.80	238
3 8	2.79	267
3 32	2.79	280
3 38	2.79	275
2 38	2.79	260
2 22	2.77	242
3 22	2.76	264
1 20	2.76	239
0 50	2.74	231
1 46	2.73	248
3 48	2.73	264
2 56	2.71	249
3 2	2.71	271
0 40	2.70	235
3 54	2.70	257
3 40	2.69	266
3 5	2.68	269
2 42	2.68	255
0 42	2.68	239
1 60	2.68	241
2 52	2.68	243
2 46	2.67	243
2 59	2.67	252
1 26	2.66	244
0 34	2.66	239
3 28	2.65	279
0 60	2.65	241
2 30	2.64	250
1 4	2.64	241
1 34	2.64	246
0 10	2.64	243
3 62	2.63	261
1 22	2.63	236
3 42	2.62	270
3 55	2.62	268
1 30	2.62	252
0 24	2.62	239
2 0	2.62	242
1 44	2.61	238
0 52	2.61	248
3 20	2.61	261
3 57	2.60	266
0 62	2.60	231
0 8	2.60	247
0 36	2.60	240
1 50	2.60	236
1 47	2.60	251
1 0	2.60	239
0 4	2.59	242
2 43	2.59	256
3 53	2.58	270
3 41	2.58	272
3 29	2.57	269
2 53	2.57	257
0 32	2.56	244
0 44	2.56	233
0 28	2.56	237
3 7	2.55	266
1 11	2.55	246
1 53	2.55	244
0 12	2.55	240
1 37	2.54	247
1 63	2.53	243
3 21	2.53	266
0 2	2.53	244
3 17	2.53	272
2 11	2.52	257
3 61	2.52	265
0 38	2.52	235
2 12	2.51	243
1 24	2.51	243
0 14	2.51	244
2 54	2.50	243
3 31	2.50	271
0 56	2.49	243
2 27	2.49	250
2 47	2.48	253
0 58	2.48	233
1 32	2.48	244
1 41	2.48	247
2 15	2.48	249
1 57	2.47	233
1 35	2.46	247
0 30	2.46	239
3 15	2.46	264
3 4	2.46	263
1 9	2.46	247
3 43	2.45	266
3 49	2.45	261
3 11	2.44	262
2 13	2.44	253
2 55	2.44	254
3 47	2.43	262
0 26	2.43	237
3 51	2.43	263
1 43	2.43	249
2 29	2.43	248
1 15	2.43	250
1 51	2.43	242
0 21	2.43	247
2 21	2.43	248
3 9	2.43	281
3 37	2.43	278
1 23	2.42	245
2 51	2.42	250
3 35	2.42	277
1 59	2.41	242
1 17	2.41	240
3 23	2.41	264
0 53	2.41	249
0 39	2.41	251
1 55	2.41	238
2 9	2.41	254
1 13	2.40	245
0 19	2.40	246
1 3	2.40	246
1 45	2.40	244
1 1	2.39	248
3 25	2.39	264
3 19	2.39	259
2 40	2.38	241
2 35	2.38	249
2 61	2.38	252
2 25	2.38	254
1 27	2.37	241
1 19	2.37	244
0 18	2.37	230
2 49	2.37	250
0 47	2.37	241
2 3	2.37	249
3 13	2.37	262
3 39	2.36	261
1 33	2.36	243
2 7	2.35	244
1 29	2.35	239
0 54	2.35	239
3 1	2.35	259
2 23	2.35	247
2 5	2.35	247
0 33	2.34	247
2 1	2.34	246
2 6	2.34	243
3 45	2.34	262
3 63	2.34	258
3 59	2.34	262
0 31	2.33	245
0 35	2.33	246
0 6	2.32	237
1 25	2.32	237
0 61	2.32	251
1 61	2.31	242
3 27	2.30	259
1 7	2.29	239
1 21	2.29	241
0 45	2.29	242
0 11	2.26	240
0 0	2.26	236
0 25	2.26	244
1 5	2.26	238
3 3	2.25	259
1 39	2.25	237
2 31	2.25	242
3 33	2.24	260
1 49	2.24	229
0 15	2.24	245
0 49	2.23	234
2 39	2.23	243
1 31	2.23	236
0 17	2.23	236
2 33	2.23	239
0 9	2.22	240
0 16	2.21	239
2 45	2.21	242
0 51	2.21	222
0 29	2.20	241
0 23	2.20	243
2 57	2.20	243
2 17	2.20	241
0 5	2.19	238
0 59	2.17	237
0 41	2.16	241
0 13	2.16	243
2 19	2.16	244
0 43	2.16	232
2 37	2.15	241
0 55	2.15	241
0 37	2.15	245
2 41	2.14	242
0 27	2.14	239
0 63	2.12	236
0 1	2.11	238
2 63	2.10	243
0 3	2.09	230
0 57	2.08	232
0 7	2.04	232
