hg
Chip Chan	RMS
0 0	789.91	650
1 0	514.67	440
2 2	330.34	317
0 28	275.38	265
3 60	228.80	252
2 0	185.50	243
2 4	143.61	245
0 4	79.41	214
0 2	73.77	228
0 6	64.09	225
0 16	61.05	229
0 14	59.64	226
0 8	59.55	229
0 18	58.32	219
0 22	55.50	227
0 40	54.70	221
0 46	54.29	228
0 52	53.88	235
0 62	53.32	223
0 56	52.93	220
0 24	51.87	235
0 42	51.84	232
0 34	51.75	217
0 54	51.34	222
0 30	51.03	225
0 50	50.94	227
0 36	49.90	227
0 32	49.48	234
0 44	49.47	232
0 26	49.14	234
0 38	47.37	219
0 10	47.31	216
0 58	46.24	232
0 12	40.45	233
0 48	39.44	221
3 32	36.64	234
3 62	35.91	239
3 58	35.19	233
2 56	34.66	246
0 60	33.98	223
2 20	33.76	260
2 58	32.94	248
3 54	32.70	242
2 6	32.09	245
0 20	32.03	226
3 0	31.90	236
2 42	31.83	242
2 46	31.50	255
2 62	31.47	252
3 42	31.11	231
3 44	30.66	237
3 52	30.62	239
3 2	30.58	231
2 52	30.46	243
3 40	29.87	239
3 48	29.86	235
2 18	29.77	252
3 12	29.76	238
2 48	29.52	260
3 30	29.35	235
2 40	29.24	252
3 34	29.09	237
3 16	29.04	237
3 6	29.04	242
2 50	29.04	248
3 4	29.04	238
3 38	29.02	237
3 36	28.98	235
2 10	28.50	262
2 8	28.45	248
3 22	28.33	239
3 8	28.28	232
2 54	28.04	246
2 28	28.01	247
3 14	27.75	228
2 14	27.68	246
3 28	27.53	243
2 38	27.52	249
3 20	27.46	245
2 24	27.38	237
2 12	27.10	260
2 30	27.00	247
3 24	26.90	236
3 18	26.88	248
2 32	26.59	255
2 36	25.99	248
2 44	25.78	253
2 60	24.82	242
3 26	24.49	227
3 56	21.63	228
2 22	21.01	248
3 10	20.80	236
3 50	20.18	235
1 58	20.10	245
1 2	19.99	238
2 26	19.59	242
1 56	19.47	243
1 30	18.86	242
2 16	18.49	249
1 4	18.21	250
1 24	17.66	236
3 46	17.59	237
1 46	16.85	246
1 48	16.67	250
1 60	16.63	242
2 34	16.57	241
1 52	16.38	239
1 50	16.31	236
1 40	15.94	236
1 32	15.81	244
1 34	15.66	229
1 36	15.62	247
1 38	15.52	230
1 44	15.35	235
1 26	14.89	248
1 22	14.61	237
1 10	14.16	244
1 6	13.78	242
1 28	13.71	238
1 20	13.69	238
1 18	13.69	238
1 8	13.42	230
1 14	13.29	241
1 42	12.67	236
1 62	11.00	238
1 54	10.88	225
1 16	9.32	248
1 12	8.26	241
0 5	5.37	237
0 1	5.35	235
0 3	5.34	241
0 7	5.15	221
0 9	5.15	231
0 11	5.13	229
0 17	5.12	231
0 23	5.03	237
0 13	5.02	233
0 19	4.99	233
0 63	4.94	235
0 21	4.92	229
0 25	4.89	225
2 15	4.85	244
0 55	4.82	219
0 41	4.82	225
0 29	4.79	227
0 31	4.76	237
0 37	4.74	222
0 53	4.74	235
0 57	4.73	228
0 45	4.71	230
0 39	4.67	226
0 49	4.66	223
0 51	4.65	230
0 35	4.64	233
0 27	4.64	230
0 43	4.63	228
0 47	4.62	221
0 33	4.59	233
2 1	4.58	249
2 43	4.57	254
2 7	4.56	253
0 59	4.55	218
2 3	4.55	256
0 61	4.55	229
2 13	4.55	254
2 31	4.54	249
2 29	4.52	251
2 59	4.52	251
2 25	4.49	254
2 17	4.46	247
2 37	4.46	252
2 5	4.46	243
2 55	4.46	245
2 39	4.45	243
2 21	4.45	249
2 41	4.42	255
2 63	4.39	243
2 11	4.38	247
2 9	4.36	233
2 23	4.36	253
2 57	4.36	246
2 49	4.35	245
2 27	4.33	245
2 45	4.32	266
2 33	4.31	238
2 51	4.30	247
2 47	4.30	239
2 19	4.29	246
2 35	4.27	248
2 61	4.24	247
2 53	4.16	238
0 15	4.01	235
1 59	3.94	247
1 61	3.89	238
1 53	3.85	240
1 49	3.84	243
1 43	3.84	241
1 45	3.83	243
1 63	3.81	230
1 55	3.81	232
1 29	3.81	249
1 7	3.80	232
1 47	3.80	242
1 51	3.77	237
1 31	3.76	239
1 23	3.75	241
1 57	3.74	235
1 39	3.74	230
1 9	3.74	245
1 33	3.72	240
1 5	3.70	238
1 37	3.70	243
1 41	3.70	234
1 3	3.68	241
3 15	3.66	243
1 35	3.66	232
3 59	3.66	240
1 27	3.66	233
1 17	3.66	241
1 25	3.65	245
1 21	3.63	235
1 13	3.63	242
3 61	3.63	232
3 57	3.61	237
1 15	3.60	240
3 49	3.57	241
1 11	3.56	236
3 45	3.55	242
3 5	3.54	238
1 19	3.52	238
3 9	3.51	232
3 43	3.51	234
3 51	3.50	234
3 35	3.50	236
3 55	3.49	226
3 47	3.47	231
3 13	3.46	226
3 39	3.46	234
3 21	3.46	233
3 31	3.45	232
3 37	3.44	240
3 3	3.44	240
3 41	3.43	248
3 19	3.43	228
3 7	3.43	241
3 25	3.42	238
3 53	3.41	230
3 63	3.40	240
1 1	3.40	233
3 23	3.40	235
3 17	3.39	231
3 27	3.39	229
3 1	3.39	230
3 33	3.38	240
3 29	3.30	230
3 11	3.28	229
