hg
Chip Chan	RMS
0 0	765.87	663
1 0	494.29	450
2 2	311.49	321
0 28	274.22	278
3 60	217.11	258
2 0	167.29	250
2 4	129.37	253
0 4	88.45	218
0 2	84.04	232
0 6	70.18	228
0 16	67.73	232
0 14	63.20	229
0 8	62.99	231
0 18	61.84	221
0 22	61.08	229
0 40	59.95	223
0 56	59.46	222
0 46	59.41	229
0 52	58.55	236
0 62	57.56	224
0 24	57.46	237
0 54	56.22	224
0 34	56.18	219
0 42	55.99	234
0 50	55.79	229
0 26	55.55	236
0 36	55.09	229
0 30	54.76	227
0 32	54.47	236
0 44	54.43	233
0 58	53.91	234
0 38	52.58	221
0 10	47.95	219
3 62	45.93	240
3 58	45.80	234
3 32	45.33	235
3 54	43.20	244
2 56	42.66	247
3 44	41.88	239
3 52	41.71	240
0 12	41.67	235
2 58	41.63	248
2 20	41.50	261
3 42	41.49	232
2 62	41.47	252
3 48	41.29	235
3 0	41.24	238
3 40	41.14	240
2 46	41.00	255
3 2	40.86	232
3 30	40.71	237
3 6	40.67	242
3 12	40.55	238
0 48	40.50	223
2 52	40.30	243
3 34	40.23	238
2 50	40.20	248
3 16	40.05	238
3 38	39.99	238
3 36	39.96	236
2 6	39.93	245
2 42	39.88	242
2 48	39.77	260
3 4	39.70	238
2 40	39.48	252
3 22	39.17	240
3 8	39.15	233
2 18	39.13	252
3 14	39.07	229
3 28	38.62	244
3 24	38.56	237
3 20	38.30	245
3 18	38.24	248
2 54	38.08	246
2 10	37.87	263
2 14	37.52	246
2 28	37.48	247
2 8	37.45	248
2 38	37.42	249
2 24	37.17	237
2 30	37.08	248
2 44	36.55	254
2 12	36.54	259
2 32	36.47	255
2 36	36.41	248
3 26	34.84	227
0 60	34.23	224
0 20	32.50	228
1 2	30.44	238
1 58	30.24	244
1 56	29.87	242
1 4	29.62	249
1 30	29.58	241
2 60	29.01	242
1 24	29.00	235
1 40	28.86	236
1 48	28.68	249
1 36	28.67	247
1 50	28.60	235
1 60	28.58	241
1 46	28.17	245
1 32	28.06	243
1 52	28.01	237
3 56	27.82	228
1 10	27.76	243
1 38	27.73	230
1 26	27.66	247
1 22	27.60	236
1 14	27.55	240
1 6	27.52	243
1 34	27.47	228
1 18	27.38	237
1 8	27.35	229
1 20	27.27	238
1 28	27.21	237
3 10	26.91	237
3 50	26.29	236
2 22	25.61	248
1 44	25.53	234
2 26	24.51	241
3 46	22.47	237
2 16	21.87	249
2 34	19.97	240
1 62	15.81	238
1 54	15.52	225
1 16	15.16	247
1 42	13.66	236
1 12	11.80	240
0 1	5.04	236
2 15	4.95	244
0 3	4.80	241
2 43	4.79	254
2 7	4.79	253
2 61	4.71	247
2 25	4.70	254
2 1	4.66	248
2 31	4.64	248
2 55	4.63	245
2 35	4.62	248
0 9	4.62	231
0 5	4.62	237
2 47	4.62	239
2 53	4.62	237
2 11	4.62	247
2 59	4.60	251
2 63	4.60	242
2 5	4.57	243
2 3	4.56	255
2 13	4.56	253
2 9	4.55	233
0 13	4.54	233
2 51	4.54	246
2 57	4.53	246
2 39	4.52	243
2 49	4.52	245
2 45	4.52	266
2 27	4.51	245
2 19	4.51	246
0 7	4.51	221
0 19	4.49	233
2 17	4.49	247
2 41	4.49	255
0 21	4.47	230
2 21	4.46	248
0 17	4.43	231
2 29	4.41	251
0 11	4.41	229
2 37	4.40	252
2 23	4.38	253
0 43	4.35	228
0 25	4.35	225
2 33	4.31	238
0 23	4.28	237
0 37	4.27	222
0 31	4.24	237
0 39	4.21	226
0 29	4.19	226
3 57	4.18	236
0 33	4.16	233
0 35	4.14	233
0 53	4.13	235
0 41	4.11	225
0 45	4.10	230
0 51	4.08	230
3 59	4.06	240
0 27	4.06	230
0 55	4.04	220
0 63	4.04	235
0 59	4.04	218
0 57	4.00	228
0 47	3.99	222
3 31	3.99	232
0 49	3.97	224
3 11	3.97	229
3 53	3.96	230
0 61	3.94	230
3 49	3.93	241
3 39	3.93	233
3 61	3.93	231
3 7	3.92	241
1 49	3.90	243
3 41	3.89	247
3 3	3.89	239
3 5	3.87	238
3 51	3.87	233
3 45	3.85	241
3 55	3.84	225
3 23	3.84	235
3 15	3.82	243
3 63	3.81	240
3 13	3.80	225
0 15	3.80	235
3 35	3.80	236
3 29	3.78	229
3 27	3.78	229
3 43	3.77	234
3 21	3.76	232
3 19	3.74	227
3 47	3.73	231
3 9	3.73	232
3 37	3.72	240
3 17	3.71	230
3 1	3.68	230
1 21	3.67	235
1 35	3.66	232
1 41	3.63	234
3 25	3.63	237
1 61	3.62	238
1 51	3.61	237
1 5	3.61	238
1 47	3.61	241
1 59	3.61	247
3 33	3.60	240
1 63	3.60	230
1 19	3.59	237
1 9	3.58	245
1 13	3.57	241
1 43	3.56	240
1 39	3.56	230
1 45	3.55	243
1 37	3.55	243
1 29	3.55	249
1 53	3.55	240
1 31	3.51	239
1 25	3.51	244
1 7	3.51	232
1 27	3.51	232
1 55	3.51	231
1 33	3.50	240
1 23	3.49	241
1 57	3.48	235
1 17	3.45	241
1 15	3.42	240
1 11	3.39	236
1 3	3.19	241
1 1	3.09	232
