hg
Chip Chan	RMS
0 0	776.12	698
1 0	511.03	450
2 2	325.02	325
0 28	283.68	284
3 60	225.51	259
2 0	178.71	250
2 4	142.82	251
0 4	105.15	224
0 2	100.21	238
0 6	87.72	235
0 16	85.71	238
0 14	82.05	234
0 8	81.72	238
0 18	80.71	227
0 22	80.16	236
0 56	79.02	228
0 40	78.99	229
0 46	78.39	236
0 52	78.17	243
0 24	77.63	243
0 62	77.16	231
0 42	76.49	240
0 26	76.16	242
0 34	76.00	225
0 30	75.85	232
0 54	75.82	231
0 50	75.36	235
0 36	74.95	235
0 44	74.78	240
0 32	74.25	243
0 58	74.12	239
0 38	72.81	226
3 62	69.14	240
3 58	69.07	234
3 32	68.03	236
2 56	67.80	247
2 20	67.79	260
2 58	67.53	249
2 62	67.43	252
3 54	67.15	243
2 42	67.12	242
2 46	67.08	255
2 48	67.08	260
2 18	67.02	252
2 52	66.78	243
2 50	66.59	248
3 52	66.58	241
3 42	66.46	232
3 44	66.37	239
2 40	66.24	253
2 6	65.93	245
3 48	65.91	237
3 2	65.84	233
2 28	65.68	248
3 38	65.50	238
2 10	65.44	263
3 0	65.42	238
2 8	65.42	249
3 40	65.37	241
3 4	65.30	239
2 30	65.23	248
3 6	65.21	243
3 30	65.09	238
3 34	65.08	239
3 12	65.07	239
2 54	65.01	246
3 36	64.89	237
2 38	64.85	249
3 16	64.80	239
2 24	64.77	238
2 36	64.50	248
3 8	64.50	234
2 14	64.50	246
3 22	64.48	241
2 44	64.40	254
2 32	64.16	256
3 14	64.15	230
2 12	64.06	260
3 28	64.03	245
3 18	63.93	249
3 24	63.71	238
3 20	63.31	246
1 2	58.84	240
1 58	58.64	246
1 48	58.22	251
1 36	58.17	249
1 56	58.15	244
1 4	58.07	251
1 40	57.98	238
1 30	57.92	244
1 24	57.90	238
1 60	57.86	243
1 50	57.60	238
3 26	57.47	229
1 46	57.43	248
1 14	57.27	243
1 22	57.23	239
1 38	57.19	232
1 26	57.18	250
1 32	57.11	245
1 52	57.08	240
1 34	56.88	230
1 10	56.86	246
1 8	56.60	232
1 20	56.56	240
1 28	56.47	240
1 6	56.29	245
1 18	56.04	240
0 10	55.71	223
1 44	50.63	236
0 12	49.38	238
0 48	48.44	227
2 60	40.42	242
0 60	39.31	226
2 22	38.50	248
3 56	38.40	228
3 10	37.92	237
0 20	37.58	230
3 50	37.32	236
2 26	37.03	241
1 54	30.40	226
1 62	30.12	239
2 16	30.09	249
3 46	29.62	237
1 16	29.04	249
2 34	28.20	241
1 12	21.16	241
1 42	15.06	236
2 15	5.31	244
2 1	5.20	248
2 63	5.13	243
2 9	5.11	233
2 57	5.10	246
2 3	5.07	256
2 37	5.07	252
2 11	5.06	247
2 55	5.05	245
2 13	5.04	254
2 5	5.03	243
2 7	5.03	253
2 51	5.02	247
2 19	5.01	246
2 53	5.01	238
2 61	5.01	247
2 29	5.00	251
2 27	4.99	245
2 47	4.99	239
2 33	4.98	238
2 43	4.98	254
2 45	4.97	266
2 59	4.96	251
2 17	4.96	247
2 21	4.96	249
2 49	4.95	245
2 35	4.92	248
2 25	4.89	254
2 41	4.88	255
2 39	4.86	243
2 31	4.83	248
0 1	4.82	236
2 23	4.72	253
0 5	4.60	237
0 3	4.50	241
0 7	4.45	221
0 11	4.45	229
0 9	4.36	231
0 13	4.35	234
0 17	4.30	232
0 63	4.29	235
3 15	4.29	243
3 57	4.27	236
3 7	4.26	241
3 59	4.24	240
3 49	4.23	241
3 47	4.23	231
3 55	4.20	225
0 23	4.20	238
0 19	4.20	233
3 61	4.20	231
0 35	4.19	233
0 21	4.18	230
3 5	4.18	238
3 51	4.17	233
0 15	4.17	235
0 39	4.16	227
3 39	4.16	234
3 41	4.15	248
3 63	4.14	240
0 55	4.13	220
3 37	4.13	240
3 3	4.13	240
3 9	4.12	232
3 23	4.10	235
3 45	4.10	241
0 45	4.09	230
3 19	4.09	227
3 13	4.09	226
0 57	4.08	228
3 27	4.08	229
3 35	4.07	236
3 43	4.07	234
3 1	4.07	230
0 59	4.07	218
3 53	4.06	230
3 29	4.05	230
0 47	4.04	222
3 11	4.04	229
0 41	4.04	225
0 25	4.04	225
3 17	4.03	230
0 51	4.03	230
3 21	4.03	232
0 49	4.03	224
0 31	4.02	237
0 27	4.02	230
0 61	4.02	230
3 25	4.02	237
3 33	4.01	240
0 43	4.01	228
0 33	4.01	233
0 53	4.01	235
0 37	4.00	222
0 29	3.99	227
1 49	3.93	243
1 59	3.91	247
3 31	3.88	232
1 51	3.88	237
1 45	3.87	243
1 43	3.86	241
1 61	3.83	238
1 37	3.80	243
1 57	3.79	235
1 55	3.78	232
1 41	3.77	234
1 29	3.76	249
1 27	3.74	233
1 23	3.73	241
1 11	3.73	236
1 47	3.72	242
1 7	3.72	232
1 53	3.72	240
1 33	3.71	240
1 63	3.70	230
1 15	3.69	240
1 9	3.68	245
1 39	3.67	230
1 5	3.65	238
1 25	3.65	245
1 35	3.65	232
1 19	3.64	238
1 31	3.63	239
1 17	3.61	241
1 3	3.60	241
1 13	3.60	242
1 21	3.60	235
1 1	3.35	232
