hg
Chip Chan	RMS
3 28	46.52	249
0 0	46.30	230
3 30	46.18	240
3 60	46.02	230
3 62	45.95	242
1 30	45.89	255
1 56	45.87	257
1 2	45.86	248
3 42	45.81	238
3 12	45.41	247
3 24	45.32	234
3 22	45.30	249
1 50	45.20	249
1 24	45.17	256
1 0	45.17	253
3 32	45.15	238
3 54	45.13	241
3 44	45.13	239
3 52	45.10	245
1 14	45.08	258
3 2	45.07	246
1 28	44.97	259
3 18	44.96	249
3 58	44.95	248
1 34	44.83	251
1 26	44.82	247
1 40	44.79	249
1 60	44.76	247
3 6	44.76	244
3 40	44.73	249
3 34	44.72	237
1 36	44.69	253
1 20	44.64	250
1 4	44.62	246
3 8	44.62	246
3 16	44.60	244
3 36	44.59	249
3 0	44.57	238
1 32	44.54	254
3 14	44.53	256
1 38	44.47	260
1 52	44.43	251
0 54	44.38	247
1 58	44.38	245
3 48	44.33	236
1 8	44.26	248
3 20	44.22	244
1 22	44.21	251
1 46	44.07	253
3 4	44.04	252
1 18	43.95	250
0 56	43.93	247
1 6	43.93	254
0 38	43.85	243
1 48	43.81	254
0 34	43.80	240
3 38	43.78	244
0 30	43.69	236
0 16	43.59	243
0 4	43.58	235
0 28	43.44	236
0 40	43.43	243
2 54	43.42	247
0 44	43.36	249
0 42	43.35	245
0 52	43.32	241
0 36	43.25	247
0 58	43.22	236
0 50	43.19	237
0 32	43.15	241
2 6	43.13	249
2 38	43.10	253
2 28	42.96	251
2 24	42.85	242
0 8	42.82	244
0 46	42.81	251
0 62	42.79	231
0 18	42.77	248
2 42	42.76	243
2 48	42.73	247
1 10	42.61	255
0 26	42.57	248
2 10	42.54	237
2 2	42.54	244
2 0	42.52	237
2 32	42.35	237
0 14	42.34	236
2 52	42.30	246
0 2	42.24	245
0 24	42.21	241
2 46	42.16	245
2 58	42.15	243
2 18	42.11	240
0 6	42.09	243
2 8	42.07	236
2 14	42.04	246
2 56	42.01	246
2 30	41.98	242
2 62	41.91	253
2 4	41.86	240
2 20	41.77	242
2 44	41.68	247
2 40	41.60	256
2 36	41.59	230
0 22	41.57	236
3 26	41.29	235
2 12	41.17	236
2 50	40.67	247
1 44	40.46	253
1 54	29.86	252
3 56	29.55	254
3 10	29.41	253
1 16	29.36	253
3 50	29.01	246
1 62	28.77	267
2 26	28.17	235
2 22	27.52	244
2 60	27.49	242
0 48	27.10	247
0 10	27.00	250
0 12	26.70	242
3 46	24.01	251
1 12	23.39	251
2 16	22.97	243
2 34	22.81	240
0 60	22.02	236
0 20	21.53	240
1 42	14.65	259
1 17	3.24	249
1 41	3.19	256
1 7	3.19	255
1 57	3.16	257
3 15	3.16	255
1 53	3.15	261
3 9	3.13	250
1 39	3.13	256
1 9	3.13	247
1 47	3.11	253
3 23	3.11	255
3 31	3.11	252
1 23	3.11	254
1 15	3.10	256
1 43	3.10	255
1 1	3.10	253
1 19	3.10	255
3 13	3.09	256
3 5	3.09	248
1 61	3.09	261
1 33	3.08	261
1 59	3.08	255
1 31	3.08	255
3 1	3.07	263
1 21	3.07	257
1 55	3.07	251
1 11	3.07	249
1 45	3.06	251
3 59	3.06	246
3 7	3.06	243
1 3	3.05	243
3 61	3.04	250
3 29	3.04	247
1 63	3.03	252
1 13	3.02	250
1 51	3.02	250
1 37	3.02	262
3 55	3.01	243
3 49	3.01	242
3 53	3.00	247
3 17	2.99	241
1 49	2.98	248
3 57	2.96	253
1 35	2.95	251
3 37	2.94	252
3 41	2.94	244
1 27	2.93	248
1 5	2.93	266
1 25	2.93	252
3 43	2.92	248
3 51	2.91	238
3 35	2.90	247
3 63	2.90	247
3 3	2.90	241
3 47	2.89	237
3 45	2.89	244
1 29	2.89	255
3 11	2.87	248
0 53	2.86	252
3 27	2.86	240
3 21	2.86	247
0 5	2.84	247
3 19	2.84	246
0 55	2.83	249
0 17	2.82	247
3 25	2.82	240
0 7	2.82	242
0 37	2.82	245
0 47	2.82	244
0 33	2.82	240
2 9	2.82	249
0 23	2.81	244
2 3	2.81	246
0 61	2.81	243
3 39	2.81	240
0 13	2.79	254
0 21	2.79	236
3 33	2.79	238
0 35	2.79	240
0 45	2.78	247
2 59	2.78	237
2 63	2.77	251
0 43	2.76	245
0 29	2.76	242
2 49	2.76	247
0 31	2.76	237
0 57	2.75	245
2 43	2.75	254
0 1	2.75	240
0 19	2.74	256
0 9	2.74	238
2 31	2.74	243
0 11	2.73	239
2 23	2.73	246
2 53	2.73	243
2 35	2.72	248
2 1	2.72	240
2 47	2.72	244
0 49	2.72	240
2 57	2.72	249
2 7	2.71	242
2 21	2.71	240
0 15	2.71	239
0 27	2.71	244
2 41	2.71	246
2 19	2.70	243
0 39	2.68	238
0 3	2.67	238
2 15	2.67	231
2 17	2.66	241
0 41	2.66	237
2 33	2.66	244
0 51	2.66	234
2 29	2.65	246
0 59	2.65	233
0 25	2.63	229
2 45	2.63	232
2 27	2.61	247
2 11	2.61	239
2 5	2.61	243
2 37	2.60	244
2 13	2.60	238
2 55	2.58	237
2 25	2.57	241
2 39	2.56	237
2 61	2.55	237
0 63	2.55	241
2 51	2.51	245
