hg
Chip Chan	RMS
0 0	748.07	646
1 0	489.83	431
2 2	317.67	313
0 28	256.46	259
3 60	220.08	249
2 0	180.78	243
2 4	141.35	246
0 4	73.09	217
0 2	69.48	232
0 6	66.62	229
0 8	65.49	232
0 14	65.32	229
0 18	64.43	223
0 16	63.73	233
0 40	62.00	225
0 22	61.73	232
0 46	61.40	231
0 52	61.39	238
0 62	60.71	226
0 34	60.31	221
0 54	60.09	226
0 24	59.94	239
0 42	59.94	235
0 30	59.54	228
0 32	59.04	238
0 50	58.83	231
0 36	58.55	231
0 56	58.41	223
0 44	58.22	235
0 26	57.91	237
0 38	57.20	221
0 58	54.21	235
3 32	48.68	234
2 56	48.22	246
2 20	47.84	260
2 42	47.72	241
3 62	47.63	239
2 6	47.56	244
2 62	47.10	251
2 58	47.03	248
3 58	46.90	233
0 10	46.52	219
2 52	46.31	242
2 46	46.30	254
3 54	46.16	242
2 40	46.04	252
3 0	45.90	237
3 42	45.80	231
3 2	45.72	232
2 18	45.57	251
3 34	45.46	237
3 44	45.35	237
3 40	45.29	239
2 28	45.25	247
3 12	45.15	238
3 52	45.14	240
2 10	45.11	262
3 48	45.11	235
2 48	45.11	260
3 4	45.08	238
3 38	44.99	237
3 30	44.91	236
2 8	44.91	247
2 50	44.77	247
2 54	44.76	246
2 38	44.74	248
3 22	44.69	240
3 36	44.67	235
3 6	44.65	242
3 16	44.62	237
3 20	44.49	245
3 8	44.33	232
2 30	44.31	247
2 12	44.16	259
3 14	44.11	229
3 18	44.06	248
3 28	43.99	243
3 24	43.80	237
2 32	43.78	255
2 24	43.69	237
1 30	43.51	241
2 14	43.50	245
2 36	43.49	248
1 2	43.45	237
2 44	43.31	253
1 58	42.46	243
1 4	42.32	248
1 40	42.22	236
1 56	42.20	242
1 32	42.12	243
1 24	42.10	235
1 46	42.05	245
1 50	42.03	235
1 48	41.92	249
1 36	41.73	247
0 12	41.69	235
1 52	41.67	238
1 60	41.65	241
1 34	41.13	228
1 38	41.08	230
1 26	41.02	247
1 22	40.51	237
1 20	40.50	238
1 28	40.40	238
0 48	40.27	223
1 8	39.93	230
3 26	39.83	227
1 18	39.67	237
1 6	39.62	242
1 10	39.60	244
1 14	39.41	241
1 44	37.93	234
0 60	33.07	224
0 20	31.97	228
2 60	29.62	242
2 22	27.61	248
2 26	27.34	241
3 56	27.06	228
3 10	26.98	236
3 50	26.59	235
1 54	23.91	225
1 62	23.85	238
1 16	22.59	247
2 16	21.69	249
3 46	20.82	236
2 34	20.66	241
1 12	17.06	240
1 42	13.84	235
0 3	5.63	241
0 9	5.60	231
0 5	5.59	237
0 11	5.48	229
0 7	5.44	221
0 1	5.41	236
0 17	5.34	232
0 21	5.31	230
0 63	5.30	235
0 27	5.28	230
0 53	5.26	235
0 13	5.26	233
0 19	5.20	233
0 41	5.19	225
0 23	5.15	237
0 51	5.15	230
0 43	5.10	228
0 59	5.08	218
0 45	5.08	230
0 55	5.07	220
0 29	5.06	227
0 61	5.05	230
0 31	5.05	237
0 25	5.03	225
0 39	5.02	227
0 47	5.01	222
0 57	5.01	228
0 33	5.00	233
0 49	4.96	224
0 37	4.96	222
0 35	4.96	233
0 15	4.57	235
2 15	4.53	244
2 1	4.41	248
2 3	4.40	256
2 29	4.32	251
2 63	4.28	243
2 19	4.24	247
1 49	4.23	243
2 13	4.23	254
2 37	4.21	252
2 21	4.20	249
1 57	4.20	235
1 59	4.20	247
2 7	4.19	254
2 47	4.19	240
2 57	4.19	246
2 5	4.19	243
2 43	4.18	254
1 29	4.18	250
2 31	4.17	249
2 61	4.17	247
2 27	4.17	245
1 55	4.17	232
1 61	4.16	239
2 17	4.16	247
2 51	4.16	247
2 45	4.15	266
2 23	4.15	254
1 51	4.15	237
2 55	4.14	245
2 59	4.14	251
1 15	4.12	240
2 25	4.12	254
2 11	4.12	247
2 49	4.11	245
2 33	4.11	238
1 63	4.10	230
2 35	4.10	248
1 45	4.10	243
2 9	4.09	233
1 53	4.08	240
1 31	4.08	239
1 43	4.07	241
2 53	4.06	238
1 25	4.05	245
2 41	4.04	255
1 41	4.03	234
1 35	4.03	232
1 47	4.03	242
1 9	4.02	245
1 27	4.00	233
1 19	4.00	238
1 7	3.99	232
2 39	3.99	243
1 23	3.98	241
1 37	3.95	243
1 5	3.93	238
1 33	3.92	240
1 39	3.92	230
1 3	3.92	242
1 11	3.89	236
1 13	3.89	242
1 17	3.88	242
1 21	3.86	235
3 15	3.85	243
1 1	3.71	233
3 63	3.64	240
3 51	3.60	234
3 35	3.55	236
3 7	3.52	241
3 61	3.52	232
3 41	3.51	248
3 3	3.50	240
3 37	3.49	240
3 59	3.48	240
3 43	3.48	234
3 23	3.47	235
3 5	3.46	238
3 27	3.46	229
3 47	3.45	231
3 25	3.44	238
3 45	3.44	242
3 57	3.43	237
3 53	3.42	230
3 49	3.39	241
3 39	3.39	234
3 13	3.37	226
3 21	3.36	232
3 17	3.35	231
3 11	3.35	229
3 9	3.34	232
3 55	3.33	226
3 33	3.33	240
3 1	3.31	230
3 19	3.31	228
3 31	3.28	232
3 29	3.26	230
