hg
Chip Chan	RMS
0 0	751.59	645
1 0	483.19	414
2 2	308.68	304
0 28	263.45	261
3 60	216.65	246
2 0	168.64	241
2 4	130.12	244
0 4	80.04	217
0 2	74.92	232
0 6	63.37	229
0 16	60.63	233
0 14	58.75	230
0 8	57.96	233
0 18	57.03	223
0 40	54.44	225
0 46	54.20	231
0 22	54.16	230
0 56	53.09	223
0 52	52.69	238
0 62	52.33	226
0 24	51.46	238
0 34	50.96	221
0 42	50.90	236
0 54	49.99	226
0 50	49.97	230
0 30	49.54	228
0 26	49.02	237
0 32	48.94	237
0 36	48.67	230
0 44	48.31	236
0 10	46.59	220
0 58	46.28	234
0 38	46.25	222
0 48	38.31	224
3 62	36.14	238
3 32	36.14	233
3 58	35.43	231
2 56	34.76	246
0 12	34.50	236
2 58	33.45	248
2 20	33.01	259
0 60	32.76	225
2 62	32.64	251
3 54	32.61	241
2 42	32.04	242
2 6	31.81	244
3 0	31.81	236
2 46	31.74	254
3 42	31.70	230
0 20	31.29	228
3 52	31.19	238
2 52	30.80	242
3 44	30.69	236
3 2	30.43	230
2 50	30.34	248
3 40	30.23	238
3 48	30.18	234
2 18	30.05	251
2 48	29.95	259
3 30	29.89	234
3 6	29.85	240
3 34	29.71	236
2 40	29.68	252
3 36	29.17	234
3 4	29.08	237
3 16	29.08	237
3 38	28.91	235
2 54	28.46	246
3 22	28.41	238
3 14	28.24	227
2 30	28.06	247
2 10	28.04	262
3 8	28.02	232
2 28	28.00	247
2 8	27.85	248
3 28	27.65	242
2 14	27.63	245
2 38	27.45	249
3 18	27.39	247
3 20	27.34	244
2 24	27.30	237
2 32	27.04	256
3 24	26.59	236
2 36	26.57	247
3 12	26.45	236
2 44	25.83	254
2 60	25.41	242
3 26	25.00	226
2 12	24.14	259
3 56	22.56	227
3 10	21.71	236
2 22	21.65	248
3 50	21.31	234
2 26	20.25	242
2 16	19.59	249
3 46	19.02	236
1 2	17.51	240
2 34	17.46	241
1 58	17.41	246
1 56	17.37	245
1 30	17.30	244
1 4	16.55	251
1 24	15.51	238
1 48	15.48	252
1 60	14.89	244
1 50	14.77	239
1 52	14.76	241
1 46	14.73	249
1 36	14.67	250
1 38	14.56	232
1 40	14.51	238
1 44	14.32	237
1 32	13.68	246
1 34	13.66	231
1 28	13.05	240
1 22	12.91	239
1 26	12.87	250
1 10	12.84	247
1 42	12.80	237
1 6	12.51	245
1 20	12.21	240
1 14	12.08	243
1 18	11.45	240
1 8	11.08	233
1 62	10.28	241
1 54	10.23	227
1 16	8.81	250
1 12	7.54	242
0 1	5.25	236
0 3	5.01	241
0 5	4.91	237
0 11	4.89	229
0 9	4.89	231
0 7	4.79	221
0 13	4.76	233
2 7	4.72	253
0 15	4.70	235
2 41	4.69	255
0 17	4.66	232
2 51	4.63	247
2 11	4.63	248
2 1	4.61	249
0 41	4.58	225
2 57	4.58	246
2 19	4.55	246
2 43	4.55	254
0 53	4.54	235
0 63	4.54	235
0 21	4.52	230
0 23	4.52	238
0 31	4.50	237
2 13	4.49	254
2 35	4.48	248
2 61	4.48	247
2 21	4.47	249
2 3	4.47	256
2 27	4.45	245
2 25	4.45	254
0 45	4.44	230
2 55	4.43	245
0 33	4.43	233
2 39	4.43	243
0 19	4.43	233
2 37	4.42	252
2 31	4.42	249
0 25	4.41	225
2 9	4.40	233
0 55	4.40	219
2 15	4.40	244
0 29	4.40	227
2 23	4.39	254
0 35	4.39	233
0 61	4.39	230
2 63	4.39	243
2 59	4.39	251
2 5	4.38	243
2 29	4.37	251
2 49	4.37	245
2 53	4.37	238
0 43	4.37	228
2 47	4.36	240
2 45	4.35	266
0 49	4.35	224
0 37	4.34	222
0 57	4.32	228
2 17	4.31	247
0 51	4.30	230
0 27	4.28	230
0 47	4.22	222
2 33	4.17	238
0 39	4.13	227
0 59	4.09	218
1 33	4.03	241
1 61	3.94	239
1 51	3.93	237
1 59	3.92	247
3 59	3.91	240
1 49	3.89	243
1 25	3.86	245
1 57	3.85	235
1 63	3.82	230
1 15	3.82	241
1 45	3.81	244
3 7	3.81	241
3 57	3.80	237
1 37	3.77	243
1 47	3.76	242
1 43	3.76	241
3 63	3.76	240
1 9	3.75	246
1 55	3.74	232
1 53	3.73	241
1 19	3.71	238
3 23	3.70	235
3 61	3.70	231
3 9	3.69	232
3 43	3.68	234
3 41	3.68	247
3 51	3.67	233
3 3	3.67	239
3 15	3.67	243
3 49	3.66	241
3 5	3.66	238
3 33	3.65	240
3 1	3.63	230
1 39	3.63	230
1 11	3.62	236
3 11	3.62	229
3 17	3.62	230
3 55	3.62	225
1 41	3.62	235
3 25	3.61	238
1 3	3.61	242
3 37	3.61	240
3 29	3.60	230
3 53	3.60	230
1 31	3.59	240
1 5	3.59	238
1 17	3.58	242
1 1	3.58	233
1 7	3.57	232
3 45	3.57	241
1 21	3.56	235
1 13	3.53	242
1 23	3.53	241
3 21	3.50	232
3 27	3.49	229
1 29	3.48	250
3 13	3.48	226
3 47	3.48	231
1 35	3.46	232
1 27	3.45	233
3 19	3.44	228
3 31	3.43	232
3 35	3.43	236
3 39	3.36	233
